"feature id","feature label","shid","geoid","Housing Built 1939 or Earlier (2020-2024)","Housing Built 1940 to 1949 (2020-2024)","Housing Built 1950 to 1959 (2020-2024)","Housing Built 1960 to 1969 (2020-2024)","Housing Built 1970 to 1979 (2020-2024)","Housing Built 1980 to 1989 (2020-2024)","Housing Built 1990 to 1999 (2020-2024)","Housing Built 2000 to 2009 (2020-2024)","Housing Built 2010 to 2019 (2020-2024)","Housing Built 2020 or Later (2020-2024)"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","82","122","66","130","551","271","631","250","268","59"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","51","316","176","210","840","2347","5160","8001","10944","2606"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","152","123","185","1444","2486","3635","3656","6339","6815","1730"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","102","93","186","72","655","469","2059","1902","1796","255"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","232","254","1041","887","2283","4399","3965","4418","6532","1546"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","1302","555","2090","1961","3672","3262","4587","5273","3039","593"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","6","50","125","84","172","58","282","292","99","52"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","944","228","537","923","1905","1688","1879","885","803","456"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","1552","820","1586","2401","1636","1936","1456","2972","5428","2213"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","242","16","22","46","182","119","320","188","91","24"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","263","24","78","27","158","160","750","1046","402","140"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","471","103","456","618","702","1507","2238","2286","1532","267"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","65","22","0","180","100","157","214","90","250","54"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","171","76","66","275","563","261","314","350","212","25"
