"feature id","feature label","shid","geoid","Housing Built 1939 or Earlier (2020-2024)","Housing Built 1940 to 1949 (2020-2024)","Housing Built 1950 to 1959 (2020-2024)","Housing Built 1960 to 1969 (2020-2024)","Housing Built 1970 to 1979 (2020-2024)","Housing Built 1980 to 1989 (2020-2024)","Housing Built 1990 to 1999 (2020-2024)","Housing Built 2000 to 2009 (2020-2024)","Housing Built 2010 to 2019 (2020-2024)","Housing Built 2020 or Later (2020-2024)"
"publicpolygonfeature:5:41909","ZIP Code 33143","country:us/state:fl/zip:33143","33143","108","592","2737","2549","3521","1825","851","1252","2032","237"
"publicpolygonfeature:5:41914","ZIP Code 33144","country:us/state:fl/zip:33144","33144","76","2079","2398","1421","1688","828","282","248","483","67"
"publicpolygonfeature:5:41915","ZIP Code 33145","country:us/state:fl/zip:33145","33145","2394","2895","1976","884","1224","680","471","1498","839","11"
"publicpolygonfeature:5:41917","ZIP Code 33146","country:us/state:fl/zip:33146","33146","164","233","1922","762","372","184","306","611","1701","682"
"publicpolygonfeature:5:41918","ZIP Code 33147","country:us/state:fl/zip:33147","33147","862","2023","4710","2443","1459","927","426","1416","1784","537"
"publicpolygonfeature:5:41922","ZIP Code 33149","country:us/state:fl/zip:33149","33149","32","29","644","1035","2585","1037","971","623","326","28"
"publicpolygonfeature:5:41945","ZIP Code 33150","country:us/state:fl/zip:33150","33150","1148","2057","2967","1101","1450","707","395","1193","911","177"
"publicpolygonfeature:5:41947","ZIP Code 33154","country:us/state:fl/zip:33154","33154","261","687","1536","1802","1648","944","955","893","1221","178"
"publicpolygonfeature:5:41951","ZIP Code 33155","country:us/state:fl/zip:33155","33155","343","2111","6624","2061","1891","1541","355","519","715","214"
"publicpolygonfeature:5:41956","ZIP Code 33156","country:us/state:fl/zip:33156","33156","21","108","2091","3454","2642","1586","857","1207","945","258"
"publicpolygonfeature:5:41999","ZIP Code 33175","country:us/state:fl/zip:33175","33175","27","33","251","2025","5469","6293","2026","914","596","121"
"publicpolygonfeature:5:42012","ZIP Code 33176","country:us/state:fl/zip:33176","33176","56","109","1854","2755","7413","4521","2102","883","445","101"
"publicpolygonfeature:5:42026","ZIP Code 33177","country:us/state:fl/zip:33177","33177","239","67","1201","1226","1887","2843","5563","2777","1301","261"
"publicpolygonfeature:5:42039","ZIP Code 33178","country:us/state:fl/zip:33178","33178","39","11","132","119","616","1912","4680","6777","7828","752"
"publicpolygonfeature:5:42043","ZIP Code 33179","country:us/state:fl/zip:33179","33179","264","166","2082","4358","5412","4666","1190","852","1904","456"
"publicpolygonfeature:5:42050","ZIP Code 33180","country:us/state:fl/zip:33180","33180","45","21","279","1152","3116","5818","4197","4734","1356","35"
"publicpolygonfeature:5:42051","ZIP Code 33181","country:us/state:fl/zip:33181","33181","226","252","1200","2124","2871","761","274","811","826","108"
"publicpolygonfeature:5:42054","ZIP Code 33182","country:us/state:fl/zip:33182","33182","0","9","63","9","43","623","2569","851","65","7"
"publicpolygonfeature:5:42059","ZIP Code 33183","country:us/state:fl/zip:33183","33183","59","90","176","342","5024","4631","1779","420","162","0"
"publicpolygonfeature:5:42136","ZIP Code 33184","country:us/state:fl/zip:33184","33184","0","0","93","121","1943","3092","807","548","413","0"
"publicpolygonfeature:5:42139","ZIP Code 33185","country:us/state:fl/zip:33185","33185","31","14","37","10","216","1545","2210","4303","696","72"
"publicpolygonfeature:5:42142","ZIP Code 33186","country:us/state:fl/zip:33186","33186","37","0","215","342","6454","9199","5044","2825","616","130"
"publicpolygonfeature:5:42144","ZIP Code 33187","country:us/state:fl/zip:33187","33187","0","21","64","33","356","960","2585","1184","535","44"
"publicpolygonfeature:5:42211","ZIP Code 33189","country:us/state:fl/zip:33189","33189","75","54","1355","1041","1618","1304","1387","1741","391","24"
"publicpolygonfeature:5:42214","ZIP Code 33190","country:us/state:fl/zip:33190","33190","0","9","0","170","255","917","507","2441","1199","202"
"publicpolygonfeature:5:42215","ZIP Code 33193","country:us/state:fl/zip:33193","33193","26","114","145","268","2091","5703","5124","2231","525","47"
"publicpolygonfeature:5:42233","ZIP Code 33194","country:us/state:fl/zip:33194","33194","0","0","14","18","0","140","174","1495","137","12"
"publicpolygonfeature:5:42239","ZIP Code 33196","country:us/state:fl/zip:33196","33196","16","42","130","363","694","4329","6862","2938","2279","316"
"publicpolygonfeature:5:42247","ZIP Code 33301","country:us/state:fl/zip:33301","33301","492","453","1028","797","1577","428","266","4009","3936","1595"
"publicpolygonfeature:5:42252","ZIP Code 33304","country:us/state:fl/zip:33304","33304","155","526","2626","1608","2297","893","459","1439","2240","217"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","69","116","2285","1124","2033","958","338","841","727","163"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","0","0","592","680","339","114","34","91","178","132"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","62","56","1506","8814","8402","2173","517","1062","680","130"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","218","63","1146","3354","3956","2519","1205","1084","505","252"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","206","809","6731","6407","5898","2324","1174","2037","1591","160"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","312","441","6956","3360","3566","1552","1388","2418","634","306"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","169","266","974","5190","13462","2896","947","691","391","100"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","66","43","846","1313","2857","1351","1372","1537","2592","364"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","272","674","1687","467","1458","660","292","724","689","45"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","53","102","1320","1770","2097","657","317","1089","1204","208"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","66","199","2681","3533","3948","1008","826","561","453","419"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","108","181","751","2338","12301","5858","1497","1087","751","183"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","40","91","500","626","8339","6406","5092","2493","228","154"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","44","80","192","856","9773","6355","2744","491","66","0"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","0","0","84","270","1174","1875","2330","1613","1860","39"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","52","13","273","1108","4889","7851","4898","1970","1112","760"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","0","0","72","129","1697","3896","2648","1314","1310","175"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","17","12","21","156","1450","4458","5134","1229","162","33"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","0","0","0","18","0","270","3574","2748","82","26"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","138","40","121","804","2948","1982","2372","1429","933","95"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","14","0","0","26","707","1980","881","958","175","62"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","0","0","59","115","338","2121","4037","1145","106","115"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","0","0","15","10","440","226","1136","1494","140","0"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","279","190","3751","3738","2941","1409","552","611","477","119"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","50","0","105","454","2818","6480","2203","983","324","358"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","1633","203","641","1009","3429","2637","1749","5548","2462","530"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","123","23","724","705","1282","1086","846","825","140","0"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","154","216","2470","2709","3896","2316","753","2863","707","171"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","1600","1543","2874","909","919","854","375","323","256","0"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","99","132","1459","1315","2017","2630","840","558","360","168"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","2140","444","1709","1666","2506","2807","572","1916","1489","547"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","0","82","1390","3257","3362","2347","861","809","991","314"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","186","56","1247","707","1443","4413","2558","2213","1040","69"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","113","68","252","2386","3200","2944","3288","4069","1049","365"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","32","52","262","664","4156","7995","3999","10372","2457","311"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","0","19","17","9","140","617","2336","2685","501","431"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","0","15","83","179","469","986","1892","2245","294","164"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","52","33","21","118","2902","6484","5725","6173","1780","213"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","124","185","793","2582","3686","8209","1807","2248","653","239"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","125","134","672","1882","7564","4548","2588","1571","1280","234"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","46","0","25","371","1784","6230","4514","5093","2699","739"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","29","21","492","860","3335","2307","1106","2337","1771","138"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","10","9","157","474","3596","6722","3947","1035","1109","1070"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","18","22","58","543","842","4473","8532","6162","753","201"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","25","0","93","8","18","0","24","8","0","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","59","17","272","1728","2429","2024","800","721","306","43"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","4","26","17","125","654","1530","3454","2811","1478","1756"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","185","276","927","1186","2163","1588","589","1289","1118","147"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","47","126","301","440","5180","7354","3199","1266","679","167"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","45","54","260","2560","2815","2711","467","616","217","12"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","140","14","321","773","4056","4271","1527","1014","1469","203"
"publicpolygonfeature:5:42702","ZIP Code 33493","country:us/state:fl/zip:33493","33493","6","52","52","248","286","140","85","52","43","0"
"publicpolygonfeature:5:42708","ZIP Code 33496","country:us/state:fl/zip:33496","33496","72","52","150","106","303","5065","4041","787","788","880"
"publicpolygonfeature:5:42718","ZIP Code 33498","country:us/state:fl/zip:33498","33498","10","0","32","107","138","2312","2467","664","42","8"
"publicpolygonfeature:5:43469","ZIP Code 33004","country:us/state:fl/zip:33004","33004","141","212","1119","907","2834","1654","864","717","394","405"
"publicpolygonfeature:5:43491","ZIP Code 33033","country:us/state:fl/zip:33033","33033","57","183","1701","1024","2424","1795","2769","7375","4290","445"
"publicpolygonfeature:5:43493","ZIP Code 33039","country:us/state:fl/zip:33039","33039","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43494","ZIP Code 33157","country:us/state:fl/zip:33157","33157","106","160","2830","5404","6553","2926","1873","2039","1248","316"
"publicpolygonfeature:5:43495","ZIP Code 33158","country:us/state:fl/zip:33158","33158","0","0","298","766","329","255","254","195","63","0"
"publicpolygonfeature:5:43496","ZIP Code 33034","country:us/state:fl/zip:33034","33034","67","65","310","662","558","1325","1494","1575","684","575"
"publicpolygonfeature:5:43499","ZIP Code 33430","country:us/state:fl/zip:33430","33430","339","312","488","1740","567","1343","1070","704","718","0"
"publicpolygonfeature:5:43500","ZIP Code 33431","country:us/state:fl/zip:33431","33431","141","18","689","1233","2335","2444","601","881","646","193"
"publicpolygonfeature:5:43501","ZIP Code 33432","country:us/state:fl/zip:33432","33432","46","149","656","2361","3932","1949","1644","1614","1662","355"
"publicpolygonfeature:5:43502","ZIP Code 33433","country:us/state:fl/zip:33433","33433","25","169","254","420","4328","12599","3576","886","475","81"
