city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),data_source,Transit_Accessibility_Index,Expected_Rent_From_Income,Income_Rent_Mismatch_Ratio,Walkability_Premium_Index,Luxury_Vacancy_Flag,Vacancy_Quality_Score,Housing_Age_Diversity_Index,Economic_Stress_Index,Transit_Accessibility_Index_Std,Income_Rent_Mismatch_Ratio_Std,Walkability_Premium_Index_Std,Vacancy_Quality_Score_Std,Economic_Stress_Index_Std,Comprehensive_Mismatch_Score,Basic_Rent_Waste,Rent_Per_Commute_Minute,Commute_Rent_Mismatch,Comprehensive_Rent_Waste_Score,Total_Monthly_Location_Cost,Time_Value_Rent_Waste,Population_Growth_Score,New_Development_Score,Economic_Vitality_Score,Ultra_Recent_Boost,City_Boom_Score,Boom_Category,total_jobs,pct_less_than_hs,pct_hs_only,pct_some_college,pct_bachelors_plus,pct_tech_jobs,pct_service_jobs,pct_manufacturing_jobs,pct_service_occup,pct_sales_office,pct_blue_collar,pct_work_from_home,jobs_per_capita,education_income_ratio,high_tech_area,high_remote_work,jobs_per_capita_log,commercial_district,education_occupation_mismatch,remote_work_premium,service_economy_index
Nashville,37174,ZIP Code 37174,publicpolygonfeature:5:44627,country:us/state:tn/zip:37174,184,32,49,362,275,345,2178,6791,8002,2051,2067,3455,1828.0,105181.0,5.339716442644081,0.3585465076191133,20269,69.80069,47757.0,1181,1096,1403,987,1963,1589,45320,1.8071870438590392,70.37444664563309,30.840318906605923,25,231,53900,original_complete_data,0.8030020345096853,1698.0747,1.0765133006221694,13.865262663352135,0,40.908185827939086,1.471781005848791,8.483207014258037,-1.0425181752898176,0.3155574890776591,-0.843035073869692,0.628513127699365,-0.9674528582574748,0.1573003175020592,24.02866053285253,1.3471149462256569,41.477730091319245,73.1964892412231,2393.4058466211086,1421.0239021766645,0.4724230674220214,63.46850956332247,25.641529891445547,11.77574207848015,26.79385762330385,STABLE/DECLINE,17918.0,3.7761256838266233,21.273670921587883,29.126104643007434,45.82409875157806,0,0,0,14.851936218678816,20.51936218678815,16.724373576309794,21.53989133543037,0.332430426716141,0.4356689777771467,0,1,0.2870046630989709,0,7.663793463191028,9.87046107653022,7.425968109339408
Nashville,37179,ZIP Code 37179,publicpolygonfeature:5:44633,country:us/state:tn/zip:37179,249,0,37,23,239,226,1271,1672,2062,282,380,823,2107.0,136188.0,0.0,0.2915451895043732,6061,77.27569,59918.0,168,479,114,350,751,376,15786,4.982871379632513,73.45024780785361,25.89018170226331,0,115,18043,original_complete_data,2.8312159709618876,1967.8356,1.0707195255538624,17.11346982062941,0,7.930718209439918,1.6259361953453024,9.0817570400761,-0.8929744871150297,0.2926835289900524,-0.2772328300736922,-0.8245309388244675,-0.8576636173134616,-0.0687406987529449,23.76612850871645,1.8495955025366788,49.783507333715534,64.97168742921858,2581.6533312081606,1609.2713867637162,0.5230151522420943,49.4889527095993,21.0844478119809,5.41451762157199,20.842304831316948,STABLE/DECLINE,1793.0,2.303415409054806,14.853057982525812,24.569764363251256,58.27376224516813,0,0,0,15.285304430985017,20.688555945170545,15.811284666879184,30.666371974803848,0.0993737183395222,0.4278920480891718,0,1,0.094740670700726,0,9.2138304346839,17.870448693816066,7.642652215492508
Nashville,37181,ZIP Code 37181,publicpolygonfeature:5:44630,country:us/state:tn/zip:37181,195,54,23,76,41,46,151,82,100,36,28,68,554.0,78625.0,4.964539007092199,0.0,804,0.12577,32708.0,114,98,153,51,105,28,1337,2.169421487603306,63.97884996695308,36.296909492273734,0,12,1886,original_complete_data,20.29850746268657,1467.0375,0.3776317919616915,11.116393150862269,0,0.0905168599274839,2.1103081668731707,8.484899106825146,0.3949188387072871,-2.44364312651292,-1.3218581484955385,-1.169983724437108,-0.9671424856060056,0.2347298656926802,1.4809213195005917,0.3468865329592104,-934.1330563333444,36.89977349943375,1219.443340691685,247.06139624724065,0.0008512329776348,21.646007251876213,0.9649511746772876,5.210763941623981,7.256414294936755,STABLE/DECLINE,145.0,19.750367107195306,42.070484581497794,24.22907488986784,13.95007342143906,0,0,0,15.2317880794702,22.737306843267103,53.31125827814569,2.685284640171858,0.076882290562036,0.1774254171248211,0,0,0.0740700983869818,0,7.436959671694332,0.3745991788785999,7.6158940397351
Nashville,37184,ZIP Code 37184,publicpolygonfeature:5:44638,country:us/state:tn/zip:37184,302,153,113,87,206,419,520,679,437,181,176,474,941.0,83125.0,0.0,0.1217532467532467,3097,8.79818,36466.0,951,252,106,141,297,254,5248,1.947690595436839,58.22128624655759,31.489395378284268,0,34,7289,original_complete_data,11.004197610590897,1506.1875,0.6247562139507863,13.47961064646366,0,0.8464031812684288,2.1222393272695497,12.272730417365128,-0.2903665492596783,-1.46799010260235,-0.9102114471472064,-1.136678070197761,-0.2723582462439334,0.0937492725844175,8.352343231158233,0.6791608215860541,-810.0280515146774,36.013590033975085,1518.3055819352116,545.9236374907672,0.0595475944912733,25.53537321519459,11.1718452359226,6.801306029498871,11.15454553456086,STABLE/DECLINE,550.0,15.109730044668868,33.443387065449606,25.228199650417555,26.218683239463974,0,0,0,14.62488129154796,28.80658436213992,25.41943653054764,9.484240687679083,0.0754561668267252,0.3154127307003185,0,0,0.0727449128065092,0,6.664641545200876,2.4866430235709385,7.31244064577398
Nashville,37186,ZIP Code 37186,publicpolygonfeature:5:44632,country:us/state:tn/zip:37186,265,121,152,364,775,577,710,801,433,196,406,399,988.0,59545.0,5.7947019867549665,7.113259668508287,4394,10.15526,29825.0,681,900,428,774,607,151,6997,3.097667638483965,62.63410180324127,34.79717271051014,0,232,10709,original_complete_data,7.346381429221665,1301.0414999999998,0.7593916104905186,14.590978551520983,0,7.885355571259824,2.135512458411761,11.950616474515916,-0.5600636027096727,-0.9364463939632052,-0.716623284841887,-0.8265296948542504,-0.3314421051654396,0.070430891258947,10.302036038565182,0.6452979855964931,-582.1449412007662,45.92015855039637,1625.9481663593524,653.5662219149079,0.0687325451892833,18.31831542241732,23.761981652193818,5.190999247565324,11.97914635534643,STABLE/DECLINE,764.0,17.469713656387665,47.8386563876652,24.325440528634363,10.366189427312774,0,0,0,15.734480639213274,23.47879532882606,39.41815201802909,8.044461190655614,0.071341861985246,0.1740900063365987,0,0,0.0689119393982679,0,4.0861603069350085,0.8339040854300215,7.867240319606637
Nashville,37187,ZIP Code 37187,publicpolygonfeature:5:44642,country:us/state:tn/zip:37187,215,83,189,253,437,629,733,454,235,124,149,574,974.0,76228.0,8.089500860585199,0.0,3352,8.39988,41763.0,326,316,211,512,602,43,5757,3.9531142266145713,66.39707004425453,37.754039989044095,0,166,7988,original_complete_data,8.717183770883056,1446.1835999999998,0.6734967814598368,12.738184114902202,0,8.859542073826871,2.1159940018576897,10.536658178643822,-0.4589919976652554,-1.2755611969743144,-1.0393598588264032,-0.7836053583461136,-0.5907978838543106,0.0732220255540155,10.961516268652112,0.5863309898169156,-434.4510614719445,49.92355605889014,1666.1573997991418,693.7754553546973,0.0568518316305596,13.70520003236115,14.65157361399456,4.304994712312253,8.224851025508906,STABLE/DECLINE,1030.0,14.452332657200811,39.5368492224476,28.04259634888438,17.968221771467206,0,0,0,11.804984935634073,26.047658175842237,28.75924404272802,10.338899803536346,0.128943415122684,0.2357168202165504,0,0,0.1212821644453236,0,5.1675247493948415,1.857716445429198,5.902492467817036
Nashville,37188,ZIP Code 37188,publicpolygonfeature:5:44643,country:us/state:tn/zip:37188,80,61,112,133,993,724,1326,1710,1439,682,769,869,1471.0,90856.0,0.0,0.2351238922047386,7260,19.39082,44797.0,683,701,138,401,843,726,14610,3.3069665491279903,72.32855962544753,33.39267136747197,0,90,18241,original_complete_data,2.090909090909091,1573.4472,0.934889966438022,12.533922748048266,0,4.253242318411572,1.9235260015489224,10.01042873644576,-0.9475585816400476,-0.2435747615550118,-1.0749399601225502,-0.986566865447458,-0.6873216972855345,-0.1990684769061912,19.288196233832583,1.0011723175398404,-175.9489536394915,64.80464326160815,2083.1989750703196,1110.8170306258753,0.13124040269843,37.38513797450624,22.801904510543768,10.932077481568694,18.05515940908913,STABLE/DECLINE,4764.0,7.348242811501597,33.07507987220447,32.52396166134186,27.05271565495207,0,0,0,16.726390012715292,21.488845220205757,23.16495202866721,14.21063070210234,0.261169892001535,0.2977537604005467,0,1,0.2320397759026544,0,6.266748603921391,3.844361516615065,8.363195006357646
Nashville,37189,ZIP Code 37189,publicpolygonfeature:5:44634,country:us/state:tn/zip:37189,46,201,91,110,183,445,131,234,188,0,191,244,1367.0,87047.0,10.997442455242968,0.0,1629,9.55477,46245.0,135,81,8,21,194,25,2955,3.2098765432098766,72.64747191011236,29.99647141848977,0,64,3442,original_complete_data,12.449355432780846,1540.3089,0.8874843221382412,16.28095048404341,0,33.7696504631975,2.032769523293505,10.23593009318341,-0.1838125872535985,-0.4307333589904004,-0.4222486144237132,0.3139769548372121,-0.6459590346505534,0.0685467687541423,15.29348989260646,1.035727882281229,-465.66738275952616,49.94903737259343,1916.935309338979,944.5533648945346,0.0646683256556906,14.768340772648292,21.64061806564268,0.0,9.86329066218465,STABLE/DECLINE,1729.0,2.869329197363319,27.840248158200858,30.08918185343156,39.20124079100427,0,0,0,10.58574453069866,20.46577275935074,19.124911785462245,27.03398558187436,0.5023242300987798,0.4503456844119184,0,1,0.4070133956247367,0,7.497202720086208,10.597657783355944,5.29287226534933
Nashville,37190,ZIP Code 37190,publicpolygonfeature:5:44645,country:us/state:tn/zip:37190,203,86,447,456,455,463,744,628,310,186,283,505,893.0,64792.0,8.525576730190572,0.0,3978,3.78023,31009.0,797,628,351,385,775,138,6336,1.414990050851205,58.967355963064115,34.36356986100951,0,174,9525,original_complete_data,11.10105580693816,1346.6904,0.6631071254387794,14.194934096552377,0,5.879571854931902,2.1740402176326774,11.06312381926742,-0.2832250285101145,-1.316579803038197,-0.7856099074352668,-0.9149079827645534,-0.4942307456469894,0.0766612520982329,8.240551805758729,0.5906096085925783,-700.8561599985171,41.19195922989807,1522.9987807851744,550.61683634073,0.0255852463945664,15.955552146977872,17.051799972004073,5.441305533812472,9.602701026713726,STABLE/DECLINE,1893.0,14.13453174833285,44.41867207886344,26.514931864308497,14.931864308495216,0,0,0,12.070226773957572,21.94586686174104,29.28554011216776,7.697501688048616,0.1987401574803149,0.2304584564220153,0,0,0.1812711365293027,0,4.372877111558827,1.149380507203548,6.035113386978786
Nashville,37204,ZIP Code 37204,publicpolygonfeature:5:44639,country:us/state:tn/zip:37204,765,756,1204,594,286,344,205,918,2415,529,1310,783,1684.0,109580.0,8.801817149346961,1.5289058767319637,8016,33.65515,82525.0,588,278,483,414,258,312,12668,3.3019307900382424,78.8352794301241,17.356856662789195,114,223,16469,original_complete_data,20.67359042919686,1736.346,0.9698527827978984,22.417781241808132,0,49.16970099616642,2.061270163343022,9.967326436914789,0.422574348402485,-0.105540741155973,0.6467203411924357,0.9925297263831088,-0.6952277511562686,0.3074069258093357,10.87261177086864,2.205049452000081,-839.8544248577427,29.56681766704417,2002.209038817802,1029.827094373357,0.22778383992405,46.9975303630028,20.837305008982625,7.679853059837772,20.156295011103698,STABLE/DECLINE,44969.0,3.251417769376182,6.550094517958412,12.958412098298677,77.24007561436673,0,0,0,16.492180431691867,18.34044203179527,7.677394338891043,24.428599335807775,2.7305240148157144,0.7048738420730675,0,1,1.3165487103341815,0,5.930025192572552,18.868668598508613,8.246090215845934
Nashville,37205,ZIP Code 37205,publicpolygonfeature:5:44640,country:us/state:tn/zip:37205,1551,453,2203,2002,2079,1337,1346,781,770,119,1935,1628,1920.0,139152.0,2.0710815648171823,0.685443668993021,12641,3.25764,107106.0,878,743,261,404,497,429,21323,3.179625088982045,61.09795583047407,20.78801639162698,83,820,24823,original_complete_data,20.102103862038906,1993.6224,0.9630710409353346,23.12736884334491,0,20.333107174783795,2.13239588445856,10.625824225787728,0.3804376647621775,-0.1323152173584239,0.7703227586736737,-0.2780603030166311,-0.5744425714967047,0.0895520656331818,16.234803630959096,2.0991114695262385,-416.2242486395707,45.028312570781424,2301.113633846495,1328.7316894020505,0.0220482674506036,8.999435519878148,17.08832623285353,1.095520420498589,7.089181149834396,STABLE/DECLINE,16404.0,1.6759174435522983,7.371881230802392,14.490488764347688,76.46171256129762,0,0,0,9.65776940967992,15.82678037434932,7.786022815372688,24.82098251457119,0.6608387382669298,0.5494833891090147,0,1,0.5073227387817919,0,5.953326385047316,18.978548305181366,4.82888470483996
Nashville,37206,ZIP Code 37206,publicpolygonfeature:5:44644,country:us/state:tn/zip:37206,3319,978,1657,1215,739,306,476,993,3643,739,2805,1042,1658.0,96169.0,2.7690933452434123,0.8299381318847141,14065,7.61579,57291.0,2657,1218,1081,1113,599,783,20721,5.480593036814926,80.39732142857143,21.775182092734056,127,1315,28545,original_complete_data,25.577182534085765,1619.6703,1.0236651249331423,24.589211640159785,0,18.410657967471646,2.0341393335505664,15.015692936622871,0.7841245948979632,0.106911649851653,1.0249598228959511,-0.3627667288160264,0.2307705816524402,0.3047046288541419,14.02845031326618,1.7304938264737566,-624.2418959969568,34.24688561721404,2057.2116717001245,1084.8297272556802,0.0515449757393796,39.86828706911616,25.309398709008757,6.114481693130185,18.91732470880884,STABLE/DECLINE,9972.0,5.302505198534509,14.100405980790176,17.83839984156847,62.75868897910685,0,0,0,16.708118671167167,18.013856812933028,12.2845976194706,32.63523216850167,0.3493431424067262,0.652587517589939,0,1,0.2996179128608338,0,7.709652412338318,20.48144385423939,8.354059335583583
Nashville,37207,ZIP Code 37207,publicpolygonfeature:5:44336,country:us/state:tn/zip:37207,1471,1066,2000,3117,2713,1771,1336,1482,2579,2192,4336,2577,1283.0,61744.0,5.7182868479402496,1.4874253840884626,19727,10.05273,34628.0,5351,4724,2089,2847,3366,772,21720,5.392308031190801,72.17247729726297,23.84583448657625,364,1517,41366,original_complete_data,14.151341168355977,1320.1727999999998,0.9718424739549248,22.290708123831955,0,19.47818296782435,2.251041582211656,20.847768029236747,-0.058322263208198,-0.0976853937225798,0.6245855906067181,-0.3157297372079079,1.3005209282027397,0.2665901011382506,10.624986129715252,1.222816963084504,-886.0099557063804,23.54190260475651,1720.173632253898,747.7916878094535,0.0680386045261927,30.948764190522667,33.760300882441854,12.93106969335875,19.041624958687304,STABLE/DECLINE,18191.0,12.168004941321804,25.033608254914068,26.962903753224577,35.835483050539544,0,0,0,22.09797951840576,16.285635206199835,24.915582618322723,14.912156751919364,0.4397572885944979,0.5803881033062248,0,1,0.3644745497946771,0,8.928619386132215,5.343843405303952,11.04898975920288
Nashville,37208,ZIP Code 37208,publicpolygonfeature:5:44347,country:us/state:tn/zip:37208,1195,334,946,910,654,728,516,1175,3791,1111,3084,632,1558.0,65556.0,5.619556055071649,1.881638846737481,11360,25.78012,48742.0,2221,1725,610,573,752,257,11726,5.130381114025613,69.46662408176302,18.766101001840113,469,1355,20889,original_complete_data,13.9702634279515,1353.3372,1.1512282378700591,28.046169075400307,0,30.916076794722,2.0589298453720346,19.16298181009484,-0.0716734352220386,0.6105338166718984,1.6271240873223256,0.1882435802999565,0.9914884460811054,0.6279354281164833,10.719581402806902,1.88686455996474,-888.7910455436731,25.622876557191393,1902.0451850337352,929.6632405892908,0.1744842833059071,55.21917522081643,40.8923663338994,11.3812686479655,27.988040513673397,STABLE/DECLINE,12186.0,9.400671476534038,19.69426387599114,17.436959782841633,53.46810486463319,0,0,0,25.72071151093846,14.996933142506643,11.408709875281128,18.95608947804474,0.5833692373976734,0.8156096293952223,0,1,0.4595550053725,0,6.100020959817076,10.135461800354658,12.86035575546923
Nashville,37209,ZIP Code 37209,publicpolygonfeature:5:44611,country:us/state:tn/zip:37209,1552,820,1586,2401,1636,1936,1456,2972,5428,2213,5442,1884,1708.0,81423.0,5.517723066177754,1.9182652210175144,22000,15.98225,60908.0,1700,2135,1610,740,1817,1489,27275,2.1779738484161997,75.94592963611127,22.658705744169136,447,1114,37817,original_complete_data,11.26734869118506,1491.3801,1.145247948527676,21.10405473625456,0,36.71143237880744,2.17457958188238,12.439193839816308,-0.2709639692694882,0.5869234938483044,0.4178835187283324,0.4435969367877449,-0.2418246366749099,0.3453980616739513,15.333545897128,1.713168539124132,-525.9271244582274,38.986409966024915,2123.4096053097674,1151.027660865323,0.1081706150656333,44.44495377503851,34.232000348888604,11.706139096795896,23.099959844686268,STABLE/DECLINE,30650.0,6.95850030564423,16.10405488011954,16.98702710045507,59.95041771378116,0,0,0,14.827451199731527,15.845405224005818,10.889870798143072,26.30863078064463,0.8104820583335537,0.7362835772911973,0,1,0.5935931403890679,0,6.528523031977845,15.77213404777286,7.413725599865764
Nashville,37210,ZIP Code 37210,publicpolygonfeature:5:44621,country:us/state:tn/zip:37210,846,615,1412,1273,1016,737,418,613,1944,647,2816,597,1279.0,50284.0,6.98297604035309,4.508196721311475,9521,3.92681,34969.0,2426,2083,422,1172,1644,620,8350,3.887959866220736,65.97255740191684,24.25345127998928,455,1858,17725,original_complete_data,19.13203935358392,1220.4708,1.047956247703755,30.344263163039862,0,22.6625776431372,2.2019148749399617,20.82688253576004,0.3089131466851665,0.2028135732413896,2.0274270016015663,-0.1754198188733112,1.2966899994972985,0.5861602876996177,10.783526389944305,1.1985173360529109,-867.719763228667,24.69422423556059,1723.6466067998035,751.2646623553591,0.0265773250290716,34.824090903426686,44.87938154569455,7.908182127418615,22.46719293395368,STABLE/DECLINE,34945.0,15.168974116433056,28.454725255825952,23.90575285923123,32.47054776850976,0,0,0,23.348076665326364,14.9041683420453,25.077067417236293,16.86908077994429,1.9715091678420311,0.6457431343669907,0,1,1.0890699610771069,0,8.142661154655109,5.477482932760309,11.674038332663182
Nashville,37211,ZIP Code 37211,publicpolygonfeature:5:44648,country:us/state:tn/zip:37211,649,984,4387,5290,6419,5511,4402,4732,2638,899,8659,3556,1515.0,71399.0,8.296037550485755,0.8801624915368992,35911,7.44196,38947.0,7407,4728,4790,3797,4841,1845,47758,4.2857784969435455,73.7010087646767,25.38208472815422,280,1843,76573,original_complete_data,10.204465092494146,1404.1713,1.0789281905989676,19.65676325401324,0,38.73794551417296,2.113932574159575,16.422588542000717,-0.3493321978828685,0.3250915314410579,0.1657811347272509,0.5328885986321388,0.4888308839484634,0.372163421536676,14.74945228444412,1.3565401955981125,-570.0013620172376,38.95809739524349,1980.338220016161,1007.9562755717162,0.0503684644210821,12.60382895755939,34.8096896263039,2.913312954209362,12.792531351812109,STABLE/DECLINE,40944.0,13.4436622457314,19.691960639415036,22.95321068803236,43.91116642682121,0,0,0,17.900842664204085,17.776751702643427,25.623340644118663,17.128234562586695,0.5347054444778185,0.6150109445065226,0,1,0.4283384697770455,0,11.251507754350268,7.521207584753755,8.950421332102042
Nashville,37212,ZIP Code 37212,publicpolygonfeature:5:44649,country:us/state:tn/zip:37212,2770,466,524,435,778,747,326,966,1250,26,1636,657,1660.0,95145.0,11.233723239902892,2.2004889975550124,8288,7.86911,59026.0,989,485,521,308,194,250,9957,4.005442639680245,61.32783978303953,16.902372262773724,161,741,20592,original_complete_data,27.532820032820027,1610.7615,1.0305684609422314,26.978401109040615,0,52.29251663163132,1.9775410809952072,13.12948566252962,0.9283170979852876,0.1341661826012965,1.441130558594862,1.130126366078229,-0.1152076256039079,0.6508269875417354,10.305510651977103,2.2320696847012633,-888.707534244229,28.01528878822197,1969.8768248175184,997.494880373074,0.0532594890405997,19.70134480727701,25.80269721058907,0.3650720232588872,12.416225768320468,STABLE/DECLINE,55397.0,4.144482722622403,7.56863973274872,9.656540348679403,78.63033719594948,0,0,0,23.931178310740357,18.678310740354537,3.245568300312826,30.582699963807457,2.690219502719503,0.8264263723364285,0,1,1.3056859421150675,0,2.5520012984608216,24.047280105167324,11.96558915537018
Nashville,37214,ZIP Code 37214,publicpolygonfeature:5:44651,country:us/state:tn/zip:37214,178,173,3742,2019,960,3270,1873,2123,1078,562,2551,2754,1684.0,72012.0,5.257870060281313,0.5908260822859599,15978,4.6344,43776.0,2177,1054,876,539,2320,467,22116,3.351925910334667,74.42197097140173,24.86977903996675,156,597,29805,original_complete_data,15.579244435431882,1409.5043999999998,1.1947461817075564,18.96101727170469,0,33.93593471243021,2.013191937483331,13.487109045450078,0.0469594908896355,0.782343681345241,0.044589776281935,0.3213037254825245,-0.0496104356263375,0.3076026487763439,16.767533704432257,1.5389251030827993,-429.0163814709499,44.71121177802944,2139.945949066057,1167.5640046216126,0.0313664157712569,13.134585478762112,39.98264949376582,4.093255423246743,14.356341804914704,STABLE/DECLINE,37689.0,7.158513063300018,23.150096440469927,22.908995265649654,46.7823952305804,0,0,0,17.268130498025904,22.79559465262866,16.935651451132507,20.684540160421932,1.2645193759436335,0.6496472147778204,0,1,0.8173625403668541,0,7.922903396742335,9.676723329476715,8.634065249012952
Nashville,37215,ZIP Code 37215,publicpolygonfeature:5:44626,country:us/state:tn/zip:37215,636,979,1283,1457,1267,1874,1149,756,1687,222,1271,1737,1983.0,155863.0,12.626438786187652,1.0855844483716233,11310,12.96582,115423.0,1292,320,143,269,348,154,19162,1.6613583541361796,63.33206127678134,18.429919942645476,33,279,22018,original_complete_data,15.433956254263151,2139.0081,0.9270652130770332,21.60806387519154,1,73.74661563777353,2.2017640008368127,9.517972502085586,0.0362471443912262,-0.2744670716575725,0.5056764112060612,2.075430948713993,-0.777650648645374,0.4638796045024187,14.635894340111912,2.445381312476424,-482.1748330566106,43.77123442808607,2320.881865615167,1348.4999211707227,0.0877548983547554,21.599229720211603,14.520839917537852,2.2842588525704417,10.369118995129153,STABLE/DECLINE,16214.0,1.7297689609289946,6.042095076811419,11.642675698560542,80.58546026369905,0,0,0,9.88170629704863,14.56565897956745,3.895327996176365,26.452236576149048,0.7363974929603052,0.5170275194478423,0,1,0.5518125606276457,0,3.1390679944994493,21.316656594932255,4.940853148524315
Nashville,37216,ZIP Code 37216,publicpolygonfeature:5:44635,country:us/state:tn/zip:37216,1191,1356,2381,971,426,976,433,498,1286,363,1323,1635,1627.0,86701.0,1.9115044247787611,1.203332304844184,9881,2.24174,51419.0,875,644,395,871,835,852,14532,3.0148655420076835,77.05791704122255,24.09557368941642,94,430,19038,original_complete_data,30.121596488708324,1537.2986999999998,1.0583499485168368,19.81686454346875,0,14.183684135597655,2.13709484014782,11.408770691656496,1.1191920210472883,0.2438481482392123,0.1936690323958498,-0.5490144818821406,-0.430830351164668,0.1516157544894704,15.391819823443994,1.5346085220421366,-528.3531707296697,39.34031710079275,2068.7521843059676,1096.3702398615233,0.0151724816353913,21.355743517347967,28.951521483311097,4.275241703749176,14.077437964979469,STABLE/DECLINE,3236.0,4.327833378414931,14.822829321071138,22.213957262645387,58.63538003786854,0,0,0,13.06874381800198,15.244807121661722,13.88476755687438,29.319234466486066,0.169975837798088,0.6762941608270787,0,1,0.1569830971417949,0,8.141386224347967,17.191444553617842,6.53437190900099
Nashville,37217,ZIP Code 37217,publicpolygonfeature:5:44557,country:us/state:tn/zip:37217,217,258,1236,2385,4276,3144,1170,1565,354,132,3875,1197,1384.0,62796.0,5.822451180064694,0.0,14737,11.82359,31607.0,2896,3437,1905,1398,1514,2034,18523,5.734966592427617,73.22542504179069,31.204306459689533,249,799,31869,original_complete_data,7.278669065805847,1329.3252,1.04112974011175,16.662859004881035,0,24.36279080505176,1.8952121802658612,19.103888700342175,-0.5650561512659388,0.175862360887387,-0.3557243173108813,-0.10050549630235,0.9806492724365984,0.2394075825277914,16.298849426001404,1.008019373709817,-382.6179069166867,54.75084937712344,1956.0789517609744,983.6970073165302,0.0800240893856541,4.220094009888635,36.769867448332676,1.0423649385836666,10.590739990193104,STABLE/DECLINE,26390.0,18.05595068752963,27.43480322427691,24.845898530109057,29.663347558084403,0,0,0,19.91558766721511,15.70212461549467,40.060090135202806,14.979929448972143,0.8280774420283034,0.4723763863635328,0,1,0.6032648364827018,0,11.883163768887094,4.443548536404444,9.957793833607557
Nashville,37218,ZIP Code 37218,publicpolygonfeature:5:44587,country:us/state:tn/zip:37218,168,215,640,1004,1781,765,375,687,690,342,944,976,1381.0,61919.0,6.666666666666667,0.0,6667,0.67912,34407.0,1524,1229,726,1345,813,365,8486,7.84395390809385,60.4430645296635,23.34479111581174,125,516,15292,original_complete_data,9.53350802248012,1321.6953,1.0448701754481535,22.600551447894514,0,26.979475149707127,2.097778676862621,19.147579951265644,-0.398803012106914,0.1906296874726383,0.6785569167849278,0.0147901263013216,0.988663354915713,0.3899905746785347,11.636021494701552,1.344469671228081,-815.4091045012792,26.29105322763307,1808.9878371232153,836.6058926787708,0.0045964008886967,19.80816213426617,37.399617365830125,5.969673764230383,15.890929098471464,STABLE/DECLINE,2724.0,5.723552418200897,32.08051130401602,31.498616808165604,30.697319469617472,0,0,0,26.916975145425702,19.601621716904635,19.689758505200068,12.696214219759929,0.1781323567878629,0.4957657499251841,0,0,0.1639304361231135,0,6.044228071137443,3.8973974395867064,13.458487572712851
Nashville,37220,ZIP Code 37220,publicpolygonfeature:5:44594,country:us/state:tn/zip:37220,114,129,810,533,169,155,120,104,122,39,15,327,2208.0,180417.0,0.0,0.3944773175542406,2295,12.36827,115658.0,14,14,0,29,41,0,5167,0.7481296758104738,66.96087786259542,20.873118279569898,0,35,5265,original_complete_data,27.52941176470588,2352.6279,0.938524957559162,19.60740279689343,0,8.209314867851155,1.91144629538553,3.7450711526306857,0.9280658005383478,-0.2292237312089112,0.1571830816964845,-0.8122554898378772,-1.8365470313413397,-0.1599754109439607,19.589034319483304,2.404136148211977,-123.5705211849654,54.38561721404304,2590.673835125448,1618.2918906810037,0.0837105772464966,8.977142646135668,13.3640868149483,1.9775927639017372,6.261222476004223,STABLE/DECLINE,1873.0,1.4640198511166254,5.7568238213399505,11.240694789081886,81.53846153846153,0,0,0,5.419354838709677,16.086021505376344,5.333333333333334,16.186012977649604,0.3557454890788224,0.451944448352769,0,1,0.3043514794820298,0,4.348717948717949,13.197825966391214,2.7096774193548385
