"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:47693","ZIP Code 46237","country:us/state:in/zip:46237","46237","1732","1789","8182","6041","2262","6687","3707","4628","0.7376151652826652","20536.647","10330","3120","4132","1437","3191","0"
"publicpolygonfeature:5:47694","ZIP Code 46239","country:us/state:in/zip:46239","46239","937","463","4986","4874","1903","5340","2720","4128","0.7383988682502362","16243.8679","7597","2181","3420","1236","2892","0"
"publicpolygonfeature:5:47695","ZIP Code 46241","country:us/state:in/zip:46241","46241","3171","1806","7312","2858","1047","2326","627","5567","0.6021070156230005","34720.4658","3146","2532","2569","1485","4082","9"
"publicpolygonfeature:5:47696","ZIP Code 46250","country:us/state:in/zip:46250","46250","274","219","2004","2333","1282","4693","2221","1165","0.8488616305879868","48240.0202","6049","1946","2293","435","730","0"
"publicpolygonfeature:5:47697","ZIP Code 46254","country:us/state:in/zip:46254","46254","1761","1435","6000","6424","1912","5081","2909","5938","0.8908900348742096","24460.7158","6935","3392","3882","923","5015","0"
"publicpolygonfeature:5:47698","ZIP Code 46256","country:us/state:in/zip:46256","46256","511","122","2267","2124","1440","5443","3237","1153","0.7558305555996291","33953.2942","5916","1439","2546","485","668","19"
"publicpolygonfeature:5:47699","ZIP Code 46259","country:us/state:in/zip:46259","46259","463","311","2170","1590","501","2744","1751","1429","0.6383878386999856","11335.6276","3585","1020","1444","485","944","27"
"publicpolygonfeature:5:47700","ZIP Code 46260","country:us/state:in/zip:46260","46260","1000","642","4449","5219","1970","6664","4683","3071","0.6231534860057011","31780.2217","7762","2850","4056","864","2207","10"
"publicpolygonfeature:5:48038","ZIP Code 47201","country:us/state:in/zip:47201","47201","1950","828","10032","5506","2358","6375","5401","5558","0.758544691995089","12907.3734","11497","3469","3978","1296","4262","0"
"publicpolygonfeature:5:48043","ZIP Code 47234","country:us/state:in/zip:47234","47234","48","25","417","317","197","144","20","290","0.22846501106655842","2888.8028","249","63","160","121","169","0"
"publicpolygonfeature:5:48050","ZIP Code 47235","country:us/state:in/zip:47235","47235","47","48","737","83","119","172","29","279","0.5987454772133645","3456.6573","141","307","85","65","214","0"
"publicpolygonfeature:5:48057","ZIP Code 47272","country:us/state:in/zip:47272","47272","48","26","436","258","142","170","117","322","0.766899887529177","3054.8318","356","110","135","84","238","0"
"publicpolygonfeature:5:48160","ZIP Code 47448","country:us/state:in/zip:47448","47448","249","53","2121","1189","943","879","853","637","0.8892546478842241","4255.7806","1500","772","717","316","321","0"
"publicpolygonfeature:5:48164","ZIP Code 47456","country:us/state:in/zip:47456","47456","240","43","411","169","53","51","33","259","0.5756917351931529","2597.3879","69","126","201","123","136","0"
"publicpolygonfeature:5:48174","ZIP Code 47468","country:us/state:in/zip:47468","47468","59","9","318","122","181","270","171","264","0.6520868187262474","3460.7699","318","35","71","105","159","0"
"publicpolygonfeature:5:6676762","ZIP Code 46154","country:us/state:in/zip:46154","46154","15","0","35","0","0","0","0","15","0.4158520829727553","13236","25","32","0","0","15","0"
"publicpolygonfeature:5:6694575","ZIP Code 46206","country:us/state:in/zip:46206","46206","0","0","0","0","0","0","0","0","0.3141348734188281","165455","0","0","0","0","0","0"
"publicpolygonfeature:5:6695376","ZIP Code 47435","country:us/state:in/zip:47435","47435","0","0","129","0","0","8","0","8","0","2617","0","0","0","7","1","0"
"publicpolygonfeature:5:6703026","ZIP Code 46102","country:us/state:in/zip:46102","46102","13","5","99","81","22","41","17","71","0.4139817527430976","6345","61","19","42","24","47","0"
"publicpolygonfeature:22:928339","Indianapolis-Carmel-Greenwood, IN Area","country:us/state:in/msa:indianapolis-carmel-greenwood","26900","77916","46030","377220","259493","116247","347581","202204","238855","0.9270894016165832","23814.6597","480330","150799","215466","77469","161386","1152"
