"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:59781","ZIP Code 80264","country:us/state:co/zip:80264","80264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59782","ZIP Code 80290","country:us/state:co/zip:80290","80290","0","0","0","0","0","0","21","0","20","0","34","18","9","0","0","0","0","61","0","0","0","0","0","0","0","101","0","0","0","0"
"publicpolygonfeature:5:59783","ZIP Code 80293","country:us/state:co/zip:80293","80293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59792","ZIP Code 80294","country:us/state:co/zip:80294","80294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60389","ZIP Code 80002","country:us/state:co/zip:80002","80002","0","0","0","22","0","0","19","0","0","0","10","10","60","0","0","28","0","0","30","10","26","0","0","8","6","65","18","7","6","0"
"publicpolygonfeature:5:60390","ZIP Code 80003","country:us/state:co/zip:80003","80003","0","0","0","4","0","0","87","0","0","18","12","46","76","0","0","0","0","14","33","0","144","14","0","0","142","34","46","15","98","8"
"publicpolygonfeature:5:60391","ZIP Code 80004","country:us/state:co/zip:80004","80004","7","0","0","0","0","0","68","0","10","0","23","72","47","0","0","0","0","22","26","0","0","29","8","6","22","9","40","0","0","0"
"publicpolygonfeature:5:60392","ZIP Code 80005","country:us/state:co/zip:80005","80005","8","0","0","0","7","0","61","0","0","0","25","32","0","0","0","17","0","0","0","0","22","0","0","13","18","16","33","0","0","0"
"publicpolygonfeature:5:60393","ZIP Code 80007","country:us/state:co/zip:80007","80007","0","0","0","0","11","0","0","20","36","0","0","15","0","0","0","6","8","0","22","0","19","0","0","27","0","16","49","15","14","0"
"publicpolygonfeature:5:60394","ZIP Code 80216","country:us/state:co/zip:80216","80216","8","0","0","10","0","0","6","36","26","0","12","49","63","0","0","0","0","0","0","0","18","7","7","0","116","41","44","0","75","0"
"publicpolygonfeature:5:60395","ZIP Code 80010","country:us/state:co/zip:80010","80010","7","39","0","89","0","0","25","0","36","13","15","40","62","0","0","16","0","0","0","0","120","8","12","0","120","0","60","0","12","0"
"publicpolygonfeature:5:60396","ZIP Code 80011","country:us/state:co/zip:80011","80011","20","20","9","22","0","4","115","0","7","0","187","264","88","0","45","1","10","0","36","69","197","48","0","0","149","48","191","43","46","0"
"publicpolygonfeature:5:60397","ZIP Code 80012","country:us/state:co/zip:80012","80012","95","0","0","0","20","0","151","0","0","0","11","120","58","0","0","37","0","99","0","0","60","26","0","0","56","63","40","13","3","0"
"publicpolygonfeature:5:60398","ZIP Code 80013","country:us/state:co/zip:80013","80013","19","0","0","6","0","0","139","20","41","9","6","98","132","0","0","0","18","25","69","10","37","11","0","0","157","114","72","0","48","11"
"publicpolygonfeature:5:60399","ZIP Code 80014","country:us/state:co/zip:80014","80014","0","0","0","0","0","71","60","0","10","0","71","22","86","0","0","0","0","0","0","0","42","52","29","0","65","26","12","14","0","0"
"publicpolygonfeature:5:60400","ZIP Code 80016","country:us/state:co/zip:80016","80016","34","0","0","3","4","2","75","64","65","23","30","69","79","0","0","28","17","22","64","0","16","49","77","51","32","120","24","0","12","0"
"publicpolygonfeature:5:60401","ZIP Code 80017","country:us/state:co/zip:80017","80017","65","0","0","0","0","0","39","54","0","0","36","66","62","30","15","0","78","98","10","29","11","147","93","0","192","140","0","156","0","23"
"publicpolygonfeature:5:60402","ZIP Code 80018","country:us/state:co/zip:80018","80018","0","0","0","0","0","7","0","0","0","0","0","6","42","0","0","0","0","0","0","0","0","0","38","0","128","14","16","16","1","0"
"publicpolygonfeature:5:60403","ZIP Code 80019","country:us/state:co/zip:80019","80019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","30","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60404","ZIP Code 80020","country:us/state:co/zip:80020","80020","0","0","0","0","25","11","118","49","10","0","6","45","21","0","0","0","0","0","133","0","66","138","35","15","89","142","72","0","87","0"
"publicpolygonfeature:5:60405","ZIP Code 80021","country:us/state:co/zip:80021","80021","43","0","0","0","0","0","82","31","13","30","54","77","75","0","0","7","0","10","36","8","69","0","8","10","41","9","18","0","0","0"
"publicpolygonfeature:5:60406","ZIP Code 80218","country:us/state:co/zip:80218","80218","13","0","0","0","51","0","54","0","43","45","82","258","197","21","0","88","0","0","31","68","117","14","46","11","114","231","213","9","54","0"
"publicpolygonfeature:5:60407","ZIP Code 80022","country:us/state:co/zip:80022","80022","9","0","0","0","42","0","117","52","38","0","48","88","130","0","0","10","0","135","69","32","7","28","79","0","19","19","36","68","45","0"
"publicpolygonfeature:5:60408","ZIP Code 80023","country:us/state:co/zip:80023","80023","0","0","0","0","10","0","18","0","15","0","17","88","0","0","0","0","0","12","45","0","47","0","0","5","19","10","10","0","10","0"
"publicpolygonfeature:5:60409","ZIP Code 80024","country:us/state:co/zip:80024","80024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60411","ZIP Code 80109","country:us/state:co/zip:80109","80109","0","0","0","0","0","0","16","0","35","0","68","71","0","0","0","0","0","0","0","0","10","20","0","0","80","38","11","0","0","0"
"publicpolygonfeature:5:60414","ZIP Code 80030","country:us/state:co/zip:80030","80030","0","0","0","65","0","0","21","0","20","0","25","4","48","0","0","0","0","0","0","0","47","60","0","0","0","32","10","0","0","0"
"publicpolygonfeature:5:60415","ZIP Code 80031","country:us/state:co/zip:80031","80031","0","0","0","24","36","0","21","16","42","0","13","23","19","6","0","0","0","98","12","0","14","0","17","0","11","74","18","0","11","0"
"publicpolygonfeature:5:60416","ZIP Code 80033","country:us/state:co/zip:80033","80033","0","0","0","30","31","0","32","0","9","0","0","132","119","0","0","0","0","2","35","0","0","8","0","0","146","26","70","25","20","0"
"publicpolygonfeature:5:60417","ZIP Code 80101","country:us/state:co/zip:80101","80101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60418","ZIP Code 80102","country:us/state:co/zip:80102","80102","0","0","34","0","0","0","0","4","0","0","0","4","0","0","0","0","12","39","0","0","7","56","0","0","0","5","0","0","5","0"
"publicpolygonfeature:5:60419","ZIP Code 80110","country:us/state:co/zip:80110","80110","0","0","18","6","20","0","79","8","0","0","0","101","20","0","0","0","0","82","13","34","0","12","0","7","48","0","64","0","13","0"
"publicpolygonfeature:5:60420","ZIP Code 80103","country:us/state:co/zip:80103","80103","0","0","0","0","0","0","0","0","0","0","5","17","0","0","0","0","0","23","0","0","0","0","0","0","0","5","0","0","0","0"
"publicpolygonfeature:5:60421","ZIP Code 80104","country:us/state:co/zip:80104","80104","0","0","23","0","0","0","109","8","193","30","0","18","47","0","0","0","34","25","29","0","3","13","0","0","15","0","50","31","7","0"
"publicpolygonfeature:5:60422","ZIP Code 80105","country:us/state:co/zip:80105","80105","0","0","0","0","0","0","0","0","0","3","0","8","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60423","ZIP Code 80106","country:us/state:co/zip:80106","80106","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60424","ZIP Code 80107","country:us/state:co/zip:80107","80107","0","0","0","0","0","0","14","0","19","69","16","13","0","0","0","0","0","0","1","0","0","33","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60425","ZIP Code 80108","country:us/state:co/zip:80108","80108","0","0","0","104","0","0","8","0","67","0","5","106","22","0","0","0","45","0","20","20","0","77","0","8","33","0","30","0","0","0"
"publicpolygonfeature:5:60426","ZIP Code 80111","country:us/state:co/zip:80111","80111","0","0","0","0","0","16","0","0","8","13","93","66","45","0","0","0","0","11","0","0","57","47","16","21","45","7","54","10","0","0"
"publicpolygonfeature:5:60427","ZIP Code 80112","country:us/state:co/zip:80112","80112","18","0","0","0","71","0","12","0","101","22","55","205","31","80","0","29","0","0","0","0","44","0","0","0","47","165","92","0","0","0"
"publicpolygonfeature:5:60428","ZIP Code 80113","country:us/state:co/zip:80113","80113","0","0","0","23","2","0","19","0","10","0","28","233","6","0","0","0","0","7","28","27","93","0","40","22","122","8","76","18","85","0"
