"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:41530","ZIP Code 33173","country:us/state:fl/zip:33173","33173","2","0","0","0","65","0","63","7","0","0","0","71","3","9","0","0","8","0","13","0","0","18","14","0","70","11","64","0","9","0"
"publicpolygonfeature:5:41558","ZIP Code 33174","country:us/state:fl/zip:33174","33174","0","0","0","0","0","0","25","13","55","0","18","278","84","0","0","21","0","64","0","45","0","29","91","6","75","23","25","0","0","0"
"publicpolygonfeature:5:41600","ZIP Code 33054","country:us/state:fl/zip:33054","33054","77","0","0","0","0","0","122","0","0","0","0","0","53","0","0","0","0","0","72","0","132","67","57","46","6","19","0","0","13","0"
"publicpolygonfeature:5:41604","ZIP Code 33055","country:us/state:fl/zip:33055","33055","48","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","188","0","3","0","0","0","53","117","67","16","0","0"
"publicpolygonfeature:5:41607","ZIP Code 33056","country:us/state:fl/zip:33056","33056","0","0","0","0","0","0","0","0","23","0","28","0","17","0","0","0","18","44","33","60","38","21","87","0","12","4","63","0","39","12"
"publicpolygonfeature:5:41608","ZIP Code 33060","country:us/state:fl/zip:33060","33060","16","0","0","42","0","0","39","9","0","0","62","10","54","0","0","0","0","74","0","16","217","7","0","0","67","148","111","193","14","0"
"publicpolygonfeature:5:41613","ZIP Code 33062","country:us/state:fl/zip:33062","33062","3","0","0","11","0","0","0","0","61","0","4","54","52","0","0","6","0","13","0","17","15","0","65","0","9","32","41","0","0","0"
"publicpolygonfeature:5:41614","ZIP Code 33063","country:us/state:fl/zip:33063","33063","7","0","0","17","0","0","58","15","262","0","20","14","0","0","0","0","0","48","39","0","85","81","17","0","342","161","167","41","12","0"
"publicpolygonfeature:5:41650","ZIP Code 33064","country:us/state:fl/zip:33064","33064","24","0","0","0","0","0","85","6","0","6","28","71","0","0","0","67","0","249","83","0","121","64","18","0","99","183","191","32","0","0"
"publicpolygonfeature:5:41655","ZIP Code 33065","country:us/state:fl/zip:33065","33065","35","0","13","12","0","0","116","12","11","28","13","123","0","0","0","0","0","49","248","109","191","33","33","0","36","49","263","0","147","0"
"publicpolygonfeature:5:41656","ZIP Code 33066","country:us/state:fl/zip:33066","33066","13","0","0","51","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","17","17","0","0","19","17","15","0","57","0"
"publicpolygonfeature:5:41659","ZIP Code 33067","country:us/state:fl/zip:33067","33067","15","0","0","0","0","18","0","0","37","0","26","0","52","0","0","0","0","0","33","0","4","27","21","24","100","9","28","0","16","0"
"publicpolygonfeature:5:41664","ZIP Code 33068","country:us/state:fl/zip:33068","33068","30","0","0","0","0","0","55","0","12","0","30","54","0","0","0","5","0","142","6","0","139","8","7","0","103","49","39","17","9","28"
"publicpolygonfeature:5:41668","ZIP Code 33069","country:us/state:fl/zip:33069","33069","0","0","0","0","0","17","46","0","40","0","19","0","14","0","0","0","0","0","32","110","17","65","40","0","113","111","67","20","6","0"
"publicpolygonfeature:5:41673","ZIP Code 33071","country:us/state:fl/zip:33071","33071","0","0","0","0","0","0","17","0","9","26","12","26","61","0","0","0","0","78","0","0","67","41","64","41","16","47","47","80","62","0"
"publicpolygonfeature:5:41677","ZIP Code 33073","country:us/state:fl/zip:33073","33073","0","0","0","0","0","0","60","0","124","0","0","0","0","0","0","17","0","11","0","17","87","54","10","0","46","33","19","0","15","0"
"publicpolygonfeature:5:41703","ZIP Code 33076","country:us/state:fl/zip:33076","33076","0","0","0","0","0","0","10","0","17","0","0","0","0","0","0","0","0","0","0","19","259","55","60","0","80","15","68","16","4","0"
"publicpolygonfeature:5:41718","ZIP Code 33101","country:us/state:fl/zip:33101","33101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41719","ZIP Code 33109","country:us/state:fl/zip:33109","33109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41784","ZIP Code 33122","country:us/state:fl/zip:33122","33122","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0"
"publicpolygonfeature:5:41793","ZIP Code 33125","country:us/state:fl/zip:33125","33125","315","0","0","64","12","0","113","0","0","41","0","143","57","0","0","99","6","99","15","0","62","43","47","56","206","190","101","67","272","0"
"publicpolygonfeature:5:41796","ZIP Code 33126","country:us/state:fl/zip:33126","33126","6","0","0","19","0","0","44","32","3","13","30","89","108","0","0","96","0","0","8","0","39","84","23","29","93","49","86","14","62","0"
