"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:43467","ZIP Code 32766","country:us/state:fl/zip:32766","32766","0","0","0","0","13","0","12","0","0","6","9","16","10","14","0","0","0","8","29","33","0","0","11","18","0","11","55","0","0","0"
"publicpolygonfeature:5:43468","ZIP Code 32767","country:us/state:fl/zip:32767","32767","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0"
"publicpolygonfeature:5:43470","ZIP Code 32771","country:us/state:fl/zip:32771","32771","34","0","0","6","5","56","9","0","26","0","45","12","118","0","0","0","0","89","44","0","25","15","18","25","40","12","27","0","48","0"
"publicpolygonfeature:5:43471","ZIP Code 32773","country:us/state:fl/zip:32773","32773","0","0","0","72","0","0","65","0","0","0","21","27","0","0","0","17","0","13","0","13","73","34","0","0","18","157","76","0","28","0"
"publicpolygonfeature:5:43472","ZIP Code 32776","country:us/state:fl/zip:32776","32776","0","0","0","42","0","0","0","0","23","0","15","17","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43473","ZIP Code 32778","country:us/state:fl/zip:32778","32778","0","0","0","36","0","0","0","0","1","0","0","15","21","0","0","0","0","27","47","10","6","19","11","0","21","109","46","0","0","0"
"publicpolygonfeature:5:43474","ZIP Code 32779","country:us/state:fl/zip:32779","32779","0","0","0","0","0","0","35","0","39","0","34","26","0","22","0","0","0","0","5","0","0","0","4","8","44","0","31","0","0","0"
"publicpolygonfeature:5:43476","ZIP Code 32784","country:us/state:fl/zip:32784","32784","0","0","0","0","22","28","13","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","19","11","15","0","0","0"
"publicpolygonfeature:5:43477","ZIP Code 32789","country:us/state:fl/zip:32789","32789","20","0","0","0","0","0","77","0","19","0","35","71","56","0","0","0","0","0","11","0","59","3","19","10","57","17","35","5","11","0"
"publicpolygonfeature:5:43478","ZIP Code 32792","country:us/state:fl/zip:32792","32792","0","0","0","0","17","0","64","11","30","18","16","34","85","0","43","28","31","32","28","31","50","20","8","0","117","164","74","14","17","0"
"publicpolygonfeature:5:43626","ZIP Code 33848","country:us/state:fl/zip:33848","33848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43644","ZIP Code 33896","country:us/state:fl/zip:33896","33896","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","91","60","14","0","4","84","82","0","0","0"
"publicpolygonfeature:5:43785","ZIP Code 34705","country:us/state:fl/zip:34705","34705","0","0","0","0","0","0","0","6","0","0","0","3","16","0","0","0","9","0","0","0","0","0","0","0","0","0","5","0","0","0"
"publicpolygonfeature:5:43786","ZIP Code 34711","country:us/state:fl/zip:34711","34711","0","0","0","0","89","0","26","15","59","0","47","92","69","65","0","0","0","0","0","0","51","25","10","0","21","56","263","0","37","0"
"publicpolygonfeature:5:43787","ZIP Code 34714","country:us/state:fl/zip:34714","34714","0","0","0","0","0","46","80","0","0","0","21","26","93","0","0","0","0","0","0","0","0","0","0","83","60","29","108","0","24","0"
"publicpolygonfeature:5:43788","ZIP Code 34715","country:us/state:fl/zip:34715","34715","0","0","0","0","0","0","0","0","0","12","0","0","0","9","0","0","0","0","0","0","0","19","0","0","0","0","27","0","0","0"
"publicpolygonfeature:5:43789","ZIP Code 34731","country:us/state:fl/zip:34731","34731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","17","15","0","0","31","0","0","0","0"
"publicpolygonfeature:5:43790","ZIP Code 34734","country:us/state:fl/zip:34734","34734","0","0","0","0","0","0","0","0","0","0","0","19","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43791","ZIP Code 34736","country:us/state:fl/zip:34736","34736","0","0","0","24","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","52","0","0","15","45","0","0","0"
"publicpolygonfeature:5:43792","ZIP Code 34739","country:us/state:fl/zip:34739","34739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43793","ZIP Code 34741","country:us/state:fl/zip:34741","34741","2","0","0","87","0","0","0","0","49","0","25","68","233","5","0","0","0","71","31","0","167","0","34","19","3","35","69","0","190","0"
"publicpolygonfeature:5:43794","ZIP Code 34743","country:us/state:fl/zip:34743","34743","0","0","0","6","0","0","126","0","0","0","0","0","107","0","0","0","0","0","28","0","108","36","29","0","20","23","80","0","0","0"
"publicpolygonfeature:5:43795","ZIP Code 34744","country:us/state:fl/zip:34744","34744","0","0","0","12","0","0","62","0","31","0","0","76","26","60","0","17","0","6","28","0","29","127","35","36","138","7","3","0","29","0"
"publicpolygonfeature:5:43796","ZIP Code 34746","country:us/state:fl/zip:34746","34746","125","0","0","0","0","0","0","0","0","0","0","146","210","0","0","15","0","153","24","14","42","0","159","0","9","111","0","0","73","0"
"publicpolygonfeature:5:43797","ZIP Code 34747","country:us/state:fl/zip:34747","34747","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","18","101","24","18","28","100","39","0","0","0"
"publicpolygonfeature:5:43798","ZIP Code 34748","country:us/state:fl/zip:34748","34748","0","0","0","17","54","0","34","0","33","0","50","27","94","0","0","0","45","61","150","0","35","21","0","0","153","73","21","0","14","0"
"publicpolygonfeature:5:43799","ZIP Code 34753","country:us/state:fl/zip:34753","34753","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","7","0","19","16","0","0","0","0","0","0","0","10","0","0","0"
"publicpolygonfeature:5:43800","ZIP Code 34759","country:us/state:fl/zip:34759","34759","0","0","0","0","12","0","104","0","0","0","7","6","0","0","0","0","0","29","0","0","22","0","0","0","53","105","0","0","0","0"
"publicpolygonfeature:5:43801","ZIP Code 34760","country:us/state:fl/zip:34760","34760","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43802","ZIP Code 34761","country:us/state:fl/zip:34761","34761","19","0","0","33","0","0","32","0","14","10","0","3","89","47","0","23","55","184","399","0","238","0","0","0","118","249","31","0","0","0"
