"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:47595","ZIP Code 46064","country:us/state:in/zip:46064","46064","0","0","0","0","18","0","0","0","25","10","0","0","60","0","0","0","0","0","0","0","0","34","0","0","0","9","9","0","0","0"
"publicpolygonfeature:5:47597","ZIP Code 46068","country:us/state:in/zip:46068","46068","0","0","0","0","2","0","9","0","0","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47598","ZIP Code 46069","country:us/state:in/zip:46069","46069","0","0","10","7","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","22","0","13","0","0","0"
"publicpolygonfeature:5:47599","ZIP Code 46070","country:us/state:in/zip:46070","46070","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47600","ZIP Code 46071","country:us/state:in/zip:46071","46071","0","0","0","0","6","0","17","0","0","3","0","3","4","0","0","0","10","0","3","0","0","0","19","0","0","10","9","0","0","0"
"publicpolygonfeature:5:47601","ZIP Code 46072","country:us/state:in/zip:46072","46072","14","0","0","0","13","0","0","29","0","7","0","0","15","0","0","13","0","0","22","0","0","0","0","0","0","93","0","0","0","0"
"publicpolygonfeature:5:47602","ZIP Code 46074","country:us/state:in/zip:46074","46074","0","0","0","0","0","0","0","132","20","14","9","1","0","0","0","1","0","15","0","0","44","19","21","0","110","118","42","0","28","0"
"publicpolygonfeature:5:47603","ZIP Code 46075","country:us/state:in/zip:46075","46075","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","23","0","0","31","0","0","0","0","0"
"publicpolygonfeature:5:47604","ZIP Code 46076","country:us/state:in/zip:46076","46076","0","0","0","0","0","0","4","0","0","0","0","0","11","0","0","1","0","11","0","0","0","0","0","0","2","0","0","0","0","0"
"publicpolygonfeature:5:47605","ZIP Code 46077","country:us/state:in/zip:46077","46077","0","0","0","0","18","0","0","0","0","41","38","44","16","0","0","0","0","0","0","0","0","0","18","0","0","124","40","0","0","0"
"publicpolygonfeature:5:47606","ZIP Code 46103","country:us/state:in/zip:46103","46103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"publicpolygonfeature:5:47610","ZIP Code 46106","country:us/state:in/zip:46106","46106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0"
"publicpolygonfeature:5:47611","ZIP Code 46107","country:us/state:in/zip:46107","46107","0","0","0","0","0","0","0","16","0","0","12","0","0","0","0","0","0","0","16","0","0","0","0","0","0","61","0","0","0","0"
"publicpolygonfeature:5:47612","ZIP Code 46110","country:us/state:in/zip:46110","46110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47613","ZIP Code 46111","country:us/state:in/zip:46111","46111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47614","ZIP Code 46118","country:us/state:in/zip:46118","46118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","37","0","0","0","60","64","0","0","0","0"
"publicpolygonfeature:5:47615","ZIP Code 46112","country:us/state:in/zip:46112","46112","0","0","0","0","13","0","32","0","11","0","0","22","0","0","0","26","0","0","22","0","0","0","0","16","34","27","23","0","0","0"
"publicpolygonfeature:5:47616","ZIP Code 46113","country:us/state:in/zip:46113","46113","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47618","ZIP Code 46117","country:us/state:in/zip:46117","46117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0"
"publicpolygonfeature:5:47619","ZIP Code 46280","country:us/state:in/zip:46280","46280","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0"
"publicpolygonfeature:5:47621","ZIP Code 46124","country:us/state:in/zip:46124","46124","0","0","0","0","8","7","13","0","9","0","27","0","7","0","0","0","0","0","36","0","0","35","0","0","15","31","0","0","0","0"
"publicpolygonfeature:5:47622","ZIP Code 46121","country:us/state:in/zip:46121","46121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","4","0","0","0","0","0","0"
"publicpolygonfeature:5:47623","ZIP Code 46122","country:us/state:in/zip:46122","46122","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","10","0","0","18","0","0","0","0","0","0","0","34","0","0","0"
"publicpolygonfeature:5:47624","ZIP Code 46123","country:us/state:in/zip:46123","46123","0","0","0","76","0","0","35","0","0","0","95","0","0","17","0","0","0","0","27","0","4","0","0","0","12","0","0","0","0","0"
"publicpolygonfeature:5:47625","ZIP Code 46125","country:us/state:in/zip:46125","46125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47626","ZIP Code 46290","country:us/state:in/zip:46290","46290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47627","ZIP Code 46126","country:us/state:in/zip:46126","46126","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"publicpolygonfeature:5:47630","ZIP Code 46142","country:us/state:in/zip:46142","46142","0","0","0","0","0","0","44","0","0","0","36","25","31","0","0","0","0","11","66","0","69","37","0","0","11","69","21","29","0","0"
"publicpolygonfeature:5:47631","ZIP Code 46130","country:us/state:in/zip:46130","46130","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47632","ZIP Code 46131","country:us/state:in/zip:46131","46131","0","0","5","0","0","0","12","0","3","19","0","70","5","0","0","15","0","0","0","0","49","26","0","0","8","55","0","0","0","0"
"publicpolygonfeature:5:47634","ZIP Code 46149","country:us/state:in/zip:46149","46149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","9","0","0","0"
"publicpolygonfeature:5:47638","ZIP Code 46140","country:us/state:in/zip:46140","46140","0","0","0","40","9","0","82","0","6","0","0","28","30","0","0","19","0","16","24","22","14","8","21","0","17","31","79","0","23","0"
"publicpolygonfeature:5:47639","ZIP Code 46143","country:us/state:in/zip:46143","46143","0","0","0","0","126","14","8","0","13","0","0","17","52","0","0","15","0","18","66","0","102","13","0","0","0","0","47","0","7","0"
"publicpolygonfeature:5:47640","ZIP Code 46144","country:us/state:in/zip:46144","46144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47642","ZIP Code 46147","country:us/state:in/zip:46147","46147","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0"
"publicpolygonfeature:5:47644","ZIP Code 46157","country:us/state:in/zip:46157","46157","0","0","0","9","0","0","0","0","0","0","4","0","0","0","0","2","0","0","0","0","0","3","0","0","0","5","0","0","0","0"
"publicpolygonfeature:5:47645","ZIP Code 46158","country:us/state:in/zip:46158","46158","0","0","0","20","9","0","0","31","0","0","0","5","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","23","0","0"
"publicpolygonfeature:5:47647","ZIP Code 46160","country:us/state:in/zip:46160","46160","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47648","ZIP Code 46161","country:us/state:in/zip:46161","46161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0"
"publicpolygonfeature:5:47649","ZIP Code 46162","country:us/state:in/zip:46162","46162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47650","ZIP Code 46163","country:us/state:in/zip:46163","46163","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","26","0","0","0","0","40","45","0","0","0"
"publicpolygonfeature:5:47651","ZIP Code 46164","country:us/state:in/zip:46164","46164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","4","0","4","0","5","0"
"publicpolygonfeature:5:47652","ZIP Code 46165","country:us/state:in/zip:46165","46165","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","7","9","0","9","0","0","0","0","0","12","0","0","0","0","0"
"publicpolygonfeature:5:47653","ZIP Code 46166","country:us/state:in/zip:46166","46166","0","0","2","3","0","0","6","3","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47654","ZIP Code 46167","country:us/state:in/zip:46167","46167","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47655","ZIP Code 46182","country:us/state:in/zip:46182","46182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","47","0","0","0","0","24","0","0","0"
"publicpolygonfeature:5:47656","ZIP Code 46168","country:us/state:in/zip:46168","46168","0","0","0","0","0","0","114","18","0","0","0","0","51","0","0","0","6","0","71","0","42","13","16","7","220","84","14","0","0","0"
"publicpolygonfeature:5:47659","ZIP Code 46183","country:us/state:in/zip:46183","46183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
