"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:63698","ZIP Code 94705","country:us/state:ca/zip:94705","94705","34","0","0","0","0","0","52","0","87","0","48","262","39","0","0","36","17","0","15","0","23","22","0","0","262","29","238","25","48","0"
"publicpolygonfeature:5:63699","ZIP Code 94706","country:us/state:ca/zip:94706","94706","67","0","0","4","16","7","20","0","33","145","49","259","120","27","0","2","0","6","18","0","5","18","13","0","232","25","96","24","10","0"
"publicpolygonfeature:5:63700","ZIP Code 94708","country:us/state:ca/zip:94708","94708","17","0","0","0","11","0","0","0","26","0","74","75","11","0","0","0","0","8","6","0","0","0","0","0","90","0","44","0","8","0"
"publicpolygonfeature:5:63701","ZIP Code 94709","country:us/state:ca/zip:94709","94709","62","8","15","73","11","9","232","0","98","10","163","864","183","9","3","20","0","0","17","0","61","0","35","0","174","33","74","5","8","0"
"publicpolygonfeature:5:63702","ZIP Code 94710","country:us/state:ca/zip:94710","94710","0","0","0","0","36","0","20","33","8","11","171","102","13","11","0","0","0","0","9","0","0","0","0","0","48","13","29","0","0","0"
"publicpolygonfeature:5:63703","ZIP Code 94720","country:us/state:ca/zip:94720","94720","8","0","0","0","0","0","75","0","19","0","15","521","250","0","8","54","0","0","0","0","0","0","28","0","29","33","0","0","0","0"
"publicpolygonfeature:5:63704","ZIP Code 94801","country:us/state:ca/zip:94801","94801","41","0","23","0","0","24","88","17","26","0","12","28","33","17","0","67","0","26","39","0","15","79","0","0","123","23","35","0","0","0"
"publicpolygonfeature:5:63705","ZIP Code 94803","country:us/state:ca/zip:94803","94803","0","0","0","39","0","0","0","0","8","0","0","11","0","0","0","0","0","57","7","0","0","36","39","0","91","4","79","5","0","0"
"publicpolygonfeature:5:63706","ZIP Code 94804","country:us/state:ca/zip:94804","94804","62","0","0","0","5","0","34","48","0","24","0","85","33","0","0","0","0","0","59","0","108","126","0","0","109","65","147","10","72","0"
"publicpolygonfeature:5:63707","ZIP Code 94805","country:us/state:ca/zip:94805","94805","41","0","0","0","8","0","0","0","0","0","0","12","20","0","0","0","0","43","12","11","14","11","9","17","16","61","51","0","16","0"
"publicpolygonfeature:5:63708","ZIP Code 94806","country:us/state:ca/zip:94806","94806","52","0","0","45","0","0","66","15","86","0","0","94","175","0","0","16","12","151","0","36","74","80","0","9","63","82","42","14","74","0"
"publicpolygonfeature:5:63710","ZIP Code 94901","country:us/state:ca/zip:94901","94901","49","0","52","26","59","0","251","0","12","20","43","121","175","16","0","34","0","308","0","0","60","8","0","0","33","37","72","43","16","0"
"publicpolygonfeature:5:63712","ZIP Code 94903","country:us/state:ca/zip:94903","94903","0","0","34","10","33","16","220","0","7","0","55","137","72","86","0","0","0","0","37","0","11","0","40","0","75","51","82","0","0","0"
"publicpolygonfeature:5:63713","ZIP Code 94904","country:us/state:ca/zip:94904","94904","0","0","0","0","0","0","0","0","9","0","0","100","0","9","0","2","9","0","0","0","0","0","6","20","30","0","14","0","0","0"
"publicpolygonfeature:5:63714","ZIP Code 94920","country:us/state:ca/zip:94920","94920","0","0","0","0","0","0","8","0","101","24","27","0","0","20","0","0","0","0","24","0","10","33","0","21","27","0","0","0","0","0"
"publicpolygonfeature:5:63718","ZIP Code 94924","country:us/state:ca/zip:94924","94924","0","0","14","0","0","0","0","0","0","0","0","19","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0"
"publicpolygonfeature:5:63719","ZIP Code 94925","country:us/state:ca/zip:94925","94925","0","0","0","0","0","0","0","0","37","0","21","16","0","0","0","0","0","0","0","0","0","0","18","23","2","13","93","0","12","3"
"publicpolygonfeature:5:63720","ZIP Code 94930","country:us/state:ca/zip:94930","94930","25","0","0","0","0","0","101","0","14","40","0","17","0","10","0","0","0","42","0","0","64","17","30","0","35","28","29","2","0","0"
"publicpolygonfeature:5:63722","ZIP Code 94933","country:us/state:ca/zip:94933","94933","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","7","0","29","0","0","0"
"publicpolygonfeature:5:63723","ZIP Code 94940","country:us/state:ca/zip:94940","94940","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63725","ZIP Code 94937","country:us/state:ca/zip:94937","94937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63726","ZIP Code 94938","country:us/state:ca/zip:94938","94938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63727","ZIP Code 94939","country:us/state:ca/zip:94939","94939","2","0","0","0","0","0","0","0","13","15","11","66","26","0","0","19","28","0","5","0","33","0","18","0","16","0","0","0","35","0"
"publicpolygonfeature:5:63729","ZIP Code 94941","country:us/state:ca/zip:94941","94941","3","0","0","21","19","0","30","0","14","42","66","79","85","0","0","80","0","20","0","0","20","0","54","0","21","0","108","0","0","0"
"publicpolygonfeature:5:63730","ZIP Code 94945","country:us/state:ca/zip:94945","94945","0","0","12","0","0","0","53","0","0","0","9","107","102","0","0","0","0","0","5","0","5","0","6","0","26","0","18","0","37","0"
"publicpolygonfeature:5:63732","ZIP Code 94946","country:us/state:ca/zip:94946","94946","0","0","8","0","0","0","6","0","0","0","6","9","0","0","0","2","0","0","0","0","0","0","3","0","2","0","6","0","0","0"
"publicpolygonfeature:5:63733","ZIP Code 94947","country:us/state:ca/zip:94947","94947","1","0","1","0","0","79","79","22","51","0","8","26","0","0","0","0","0","189","0","0","37","0","13","0","38","8","12","0","0","0"
"publicpolygonfeature:5:63734","ZIP Code 94949","country:us/state:ca/zip:94949","94949","13","0","0","0","0","0","0","0","0","0","4","18","0","0","0","11","0","9","23","0","0","0","49","0","43","11","0","4","0","19"
"publicpolygonfeature:5:63735","ZIP Code 94950","country:us/state:ca/zip:94950","94950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63736","ZIP Code 94952","country:us/state:ca/zip:94952","94952","2","0","311","3","43","26","28","0","40","25","19","87","113","0","83","88","12","0","0","10","36","7","20","0","52","0","27","12","0","67"
"publicpolygonfeature:5:63739","ZIP Code 94960","country:us/state:ca/zip:94960","94960","0","0","0","22","0","0","24","0","28","11","94","56","9","0","0","7","0","19","0","32","10","0","0","17","6","119","117","96","0","0"
"publicpolygonfeature:5:63740","ZIP Code 94963","country:us/state:ca/zip:94963","94963","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0"
"publicpolygonfeature:5:63741","ZIP Code 94964","country:us/state:ca/zip:94964","94964","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63743","ZIP Code 94956","country:us/state:ca/zip:94956","94956","0","0","3","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63744","ZIP Code 94957","country:us/state:ca/zip:94957","94957","4","0","0","11","0","0","0","0","0","0","18","46","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63745","ZIP Code 94965","country:us/state:ca/zip:94965","94965","18","0","4","0","0","13","25","0","15","28","24","194","59","0","2","25","0","0","10","0","0","33","29","0","78","10","48","0","5","0"
"publicpolygonfeature:5:63746","ZIP Code 94970","country:us/state:ca/zip:94970","94970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63747","ZIP Code 94971","country:us/state:ca/zip:94971","94971","0","0","4","0","0","0","0","0","0","0","0","0","49","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63749","ZIP Code 94973","country:us/state:ca/zip:94973","94973","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63826","ZIP Code 95219","country:us/state:ca/zip:95219","95219","0","0","0","0","0","0","0","0","10","0","60","18","40","36","0","0","0","0","0","0","20","122","0","0","7","47","0","0","0","0"
"publicpolygonfeature:5:63933","ZIP Code 95391","country:us/state:ca/zip:95391","95391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195","26","0","0","0","23","6","0","0","0","0","0","0"
"publicpolygonfeature:5:6701475","ZIP Code 94188","country:us/state:ca/zip:94188","94188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702208","ZIP Code 94018","country:us/state:ca/zip:94018","94018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","0","0","0","0","0"
"publicpolygonfeature:22:928646","San Francisco-Oakland-Fremont, CA Area","country:us/state:ca/msa:san_francisco-oakland-fremont","41860","7765","313","590","1822","3431","803","10967","2300","7276","3157","15814","22643","13559","3005","825","4170","349","3581","5186","971","7252","4095","5101","3468","16660","8369","17465","2576","3265","194"
