"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:41490","ZIP Code 28170","country:us/state:nc/zip:28170","28170","2644","812","40","0","40","812","13","1197","375","0","27","0","0","0","0","0","0","530","0","0","437","0","0","0","2644","1447","0"
"publicpolygonfeature:5:41491","ZIP Code 28173","country:us/state:nc/zip:28173","28173","20019","2214","178","13","178","2214","144","8698","1435","6","34","0","0","83","291","10","13","9615","281","83","779","77","13","242","20019","11321","49"
"publicpolygonfeature:5:41492","ZIP Code 28174","country:us/state:nc/zip:28174","28174","2875","717","266","0","266","717","115","1545","299","0","151","18","0","0","25","0","0","329","7","0","418","0","0","25","2875","1330","0"
"publicpolygonfeature:5:41493","ZIP Code 28202","country:us/state:nc/zip:28202","28202","4734","401","2470","0","2470","401","1626","2137","162","124","844","11","0","214","218","0","0","4680","207","214","239","90","0","87","4734","2597","131"
"publicpolygonfeature:5:41494","ZIP Code 28203","country:us/state:nc/zip:28203","28203","8203","387","876","159","876","387","629","4528","177","398","247","14","43","827","188","20","159","3912","154","827","210","429","116","82","8203","3675","106"
"publicpolygonfeature:5:41495","ZIP Code 28214","country:us/state:nc/zip:28214","28214","15264","1774","250","18","250","1774","164","7101","985","36","86","21","18","53","310","45","18","5064","244","53","789","17","0","223","15264","8163","87"
"publicpolygonfeature:5:41496","ZIP Code 28215","country:us/state:nc/zip:28215","28215","20324","3071","310","27","310","3071","228","9924","1450","178","82","0","14","447","613","0","27","8166","613","447","1621","269","13","515","20324","10400","98"
"publicpolygonfeature:5:41497","ZIP Code 28216","country:us/state:nc/zip:28216","28216","15155","1767","71","6","71","1767","15","7495","619","314","56","30","0","452","364","136","6","13151","198","452","1148","138","6","171","15155","7660","193"
"publicpolygonfeature:5:41498","ZIP Code 28217","country:us/state:nc/zip:28217","28217","10190","3110","238","0","238","3110","155","5057","1507","185","83","0","0","483","141","66","0","2991","75","483","1603","298","0","52","10190","5133","89"
"publicpolygonfeature:5:41499","ZIP Code 28227","country:us/state:nc/zip:28227","28227","20882","3221","200","52","200","3221","88","10178","1473","27","112","0","0","118","221","158","52","5531","63","118","1748","91","52","54","20882","10704","167"
"publicpolygonfeature:5:41500","ZIP Code 28244","country:us/state:nc/zip:28244","28244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
