"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:43457","ZIP Code 32751","country:us/state:fl/zip:32751","32751","8695","585","69","90","69","585","58","4044","295","19","11","17","24","28","268","38","90","2853","213","28","290","9","66","156","8695","4651","112"
"publicpolygonfeature:5:43460","ZIP Code 32746","country:us/state:fl/zip:32746","32746","15876","1384","197","71","197","1384","123","7258","673","71","74","50","63","115","372","24","71","6959","298","115","711","44","8","272","15876","8618","100"
"publicpolygonfeature:5:43461","ZIP Code 32750","country:us/state:fl/zip:32750","32750","9280","806","134","28","134","806","97","4435","392","10","37","24","22","10","234","0","28","2644","210","10","414","0","6","192","9280","4845","42"
"publicpolygonfeature:5:43463","ZIP Code 32757","country:us/state:fl/zip:32757","32757","9560","1209","36","133","36","1209","0","4500","623","21","36","0","66","39","264","22","133","3102","242","39","586","18","67","155","9560","5060","109"
"publicpolygonfeature:5:43466","ZIP Code 32765","country:us/state:fl/zip:32765","32765","21587","2043","171","156","171","2043","128","9862","770","3","43","74","33","11","761","122","156","7768","565","11","1273","8","123","415","21587","11725","346"
"publicpolygonfeature:5:43467","ZIP Code 32766","country:us/state:fl/zip:32766","32766","4985","579","80","0","80","579","62","2402","335","0","18","0","0","0","165","0","0","1911","165","0","244","0","0","90","4985","2583","75"
"publicpolygonfeature:5:43468","ZIP Code 32767","country:us/state:fl/zip:32767","32767","1016","134","18","0","18","134","0","450","83","0","18","12","0","0","12","0","0","133","0","0","51","0","0","12","1016","566","0"
"publicpolygonfeature:5:43470","ZIP Code 32771","country:us/state:fl/zip:32771","32771","20658","3109","277","98","277","3109","126","9639","1495","165","151","10","49","347","245","47","98","6879","188","347","1614","182","49","198","20658","11019","47"
"publicpolygonfeature:5:43471","ZIP Code 32773","country:us/state:fl/zip:32773","32773","11675","1291","202","68","202","1291","93","4903","398","19","109","21","0","114","344","142","68","3598","181","114","893","95","68","111","11675","6772","233"
"publicpolygonfeature:5:43472","ZIP Code 32776","country:us/state:fl/zip:32776","32776","4729","515","97","0","97","515","77","2087","299","0","20","0","0","0","26","0","0","1082","26","0","216","0","0","0","4729","2642","26"
