"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:43558","ZIP Code 33596","country:us/state:fl/zip:33596","33596","9465","800","94","10","94","800","69","4318","392","6","25","0","0","6","82","25","10","3879","57","6","408","0","10","53","9465","5147","29"
"publicpolygonfeature:5:43559","ZIP Code 33605","country:us/state:fl/zip:33605","33605","4554","780","56","127","56","780","27","1954","419","121","29","8","19","188","151","23","127","1264","120","188","361","67","108","71","4554","2600","80"
"publicpolygonfeature:5:43560","ZIP Code 33606","country:us/state:fl/zip:33606","33606","7779","390","858","92","858","390","365","3453","158","18","493","0","38","49","241","57","92","3730","184","49","232","31","54","36","7779","4326","205"
"publicpolygonfeature:5:43561","ZIP Code 33597","country:us/state:fl/zip:33597","33597","3840","350","45","27","45","350","7","1537","165","0","38","0","27","0","135","0","27","312","135","0","185","0","0","54","3840","2303","81"
"publicpolygonfeature:5:43562","ZIP Code 33598","country:us/state:fl/zip:33598","33598","8788","1074","57","0","57","1074","35","3390","546","0","22","0","0","341","510","82","0","2453","428","341","528","341","0","393","8788","5398","117"
"publicpolygonfeature:5:43563","ZIP Code 33602","country:us/state:fl/zip:33602","33602","7430","829","949","224","949","829","648","3418","333","137","301","0","37","209","341","35","224","3978","306","209","496","72","187","242","7430","4012","99"
"publicpolygonfeature:5:43564","ZIP Code 33607","country:us/state:fl/zip:33607","33607","10283","1018","122","155","122","1018","71","4151","516","57","51","6","7","155","145","11","155","3181","128","155","502","98","148","43","10283","6132","102"
"publicpolygonfeature:5:43565","ZIP Code 33609","country:us/state:fl/zip:33609","33609","6745","387","198","24","198","387","163","2934","175","78","35","0","0","78","159","18","24","2881","141","78","212","0","24","71","6745","3811","88"
"publicpolygonfeature:5:43566","ZIP Code 33610","country:us/state:fl/zip:33610","33610","13114","2911","204","123","204","2911","148","6281","1204","199","56","148","94","385","673","162","123","3340","363","385","1707","186","29","196","13114","6833","477"
"publicpolygonfeature:5:43567","ZIP Code 33611","country:us/state:fl/zip:33611","33611","14188","1110","115","251","115","1110","44","6589","623","64","71","10","87","64","397","134","251","4732","253","64","487","0","164","243","14188","7599","154"
"publicpolygonfeature:5:43568","ZIP Code 33612","country:us/state:fl/zip:33612","33612","14145","3605","375","73","375","3605","256","6153","1072","432","119","122","0","957","551","33","73","2585","396","957","2533","525","73","384","14145","7992","167"
"publicpolygonfeature:5:43569","ZIP Code 33625","country:us/state:fl/zip:33625","33625","10370","1272","18","97","18","1272","12","4878","574","0","6","0","40","77","416","317","97","3767","99","77","698","77","57","94","10370","5492","322"
"publicpolygonfeature:5:43570","ZIP Code 33613","country:us/state:fl/zip:33613","33613","12205","2726","512","326","512","2726","200","6078","981","188","312","0","72","330","630","198","326","2545","432","330","1745","142","254","395","12205","6127","235"
"publicpolygonfeature:5:43571","ZIP Code 33614","country:us/state:fl/zip:33614","33614","16685","3216","269","453","269","3216","169","6913","1676","131","100","14","264","241","372","24","453","2551","334","241","1540","110","189","256","16685","9772","116"
"publicpolygonfeature:5:43572","ZIP Code 33615","country:us/state:fl/zip:33615","33615","18237","3316","116","44","116","3316","42","8823","1837","103","74","41","13","241","191","78","44","3738","72","241","1479","138","31","41","18237","9414","150"
"publicpolygonfeature:5:43573","ZIP Code 33616","country:us/state:fl/zip:33616","33616","6618","394","253","116","253","394","222","3159","224","19","31","8","0","42","17","0","116","1674","9","42","170","23","116","8","6618","3459","9"
"publicpolygonfeature:5:43574","ZIP Code 33617","country:us/state:fl/zip:33617","33617","14920","1939","589","290","589","1939","357","6968","1137","105","232","36","40","582","392","221","290","4399","135","582","802","477","250","238","14920","7952","154"
"publicpolygonfeature:5:43575","ZIP Code 33618","country:us/state:fl/zip:33618","33618","9650","804","189","217","189","804","103","4326","487","20","86","0","25","20","178","21","217","3284","157","20","317","0","192","106","9650","5324","72"
"publicpolygonfeature:5:43576","ZIP Code 33619","country:us/state:fl/zip:33619","33619","12612","2747","183","24","183","2747","87","5567","1527","63","96","30","0","201","422","66","24","3661","326","201","1220","138","24","232","12612","7045","190"
"publicpolygonfeature:5:43577","ZIP Code 33620","country:us/state:fl/zip:33620","33620","913","46","561","51","561","46","109","688","0","20","452","0","15","46","123","92","51","1002","31","46","46","26","36","0","913","225","123"
"publicpolygonfeature:5:43578","ZIP Code 33621","country:us/state:fl/zip:33621","33621","688","40","99","77","99","40","90","274","14","0","9","0","0","0","6","0","77","209","6","0","26","0","77","6","688","414","0"
"publicpolygonfeature:5:43579","ZIP Code 33624","country:us/state:fl/zip:33624","33624","14760","1381","77","16","77","1381","40","7062","754","0","37","0","16","32","254","27","16","5407","227","32","627","32","0","119","14760","7698","135"
"publicpolygonfeature:5:43580","ZIP Code 33637","country:us/state:fl/zip:33637","33637","6246","1217","77","81","77","1217","47","3260","595","13","30","0","0","136","233","36","81","2221","197","136","622","123","81","173","6246","2986","60"
"publicpolygonfeature:5:43581","ZIP Code 33647","country:us/state:fl/zip:33647","33647","23116","2920","588","76","588","2920","271","10879","1749","11","317","31","0","60","264","14","76","11047","219","60","1171","49","76","188","23116","12237","76"
"publicpolygonfeature:5:43582","ZIP Code 33701","country:us/state:fl/zip:33701","33701","5345","228","949","144","949","228","435","2832","60","41","514","0","43","66","228","74","144","2823","154","66","168","25","101","127","5345","2513","101"
"publicpolygonfeature:5:43583","ZIP Code 33702","country:us/state:fl/zip:33702","33702","10548","1676","123","237","123","1676","61","4725","1016","35","62","24","83","58","364","48","237","2619","292","58","660","23","154","182","10548","5823","182"
"publicpolygonfeature:5:43584","ZIP Code 33703","country:us/state:fl/zip:33703","33703","8935","988","67","71","67","988","52","4091","574","50","15","0","0","58","111","19","71","3519","92","58","414","8","71","62","8935","4844","49"
"publicpolygonfeature:5:43585","ZIP Code 33704","country:us/state:fl/zip:33704","33704","5380","367","77","40","77","367","28","2554","230","79","49","0","15","148","128","59","40","2592","69","148","137","69","25","48","5380","2826","80"
"publicpolygonfeature:5:43586","ZIP Code 33712","country:us/state:fl/zip:33712","33712","8324","836","185","123","185","836","165","4684","673","248","20","41","38","480","355","72","123","1976","242","480","163","232","85","150","8324","3640","205"
"publicpolygonfeature:5:43587","ZIP Code 33713","country:us/state:fl/zip:33713","33713","12226","1868","238","248","238","1868","133","5646","709","237","105","56","74","322","350","60","248","3367","234","322","1159","85","174","109","12226","6580","241"
"publicpolygonfeature:5:43588","ZIP Code 33714","country:us/state:fl/zip:33714","33714","6517","1003","52","33","52","1003","27","2952","440","48","25","3","0","60","309","71","33","899","235","60","563","12","33","180","6517","3565","129"
"publicpolygonfeature:5:43589","ZIP Code 33715","country:us/state:fl/zip:33715","33715","1909","80","9","0","9","80","5","943","35","0","4","0","0","0","62","41","0","1105","21","0","45","0","0","62","1909","966","0"
