"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:43466","ZIP Code 32765","country:us/state:fl/zip:32765","32765","2849","1208","1789","1057","87","138","214","802","337","428","236","149","342","248","1295","782","329","1584","1684","26","808","508","237","596","353"
"publicpolygonfeature:5:43467","ZIP Code 32766","country:us/state:fl/zip:32766","32766","701","254","478","500","14","73","14","129","41","70","41","0","65","95","72","86","34","317","365","16","273","157","135","205","87"
"publicpolygonfeature:5:43468","ZIP Code 32767","country:us/state:fl/zip:32767","32767","80","10","0","19","0","0","0","0","10","0","0","0","0","10","5","125","1","111","23","0","120","53","64","9","0"
"publicpolygonfeature:5:43470","ZIP Code 32771","country:us/state:fl/zip:32771","32771","2178","789","1112","329","19","114","99","295","414","544","118","104","215","257","664","484","317","1986","1698","83","1528","655","528","1413","674"
"publicpolygonfeature:5:43471","ZIP Code 32773","country:us/state:fl/zip:32773","32773","1042","438","539","300","0","128","0","133","175","136","88","25","164","127","559","602","138","1097","708","0","1161","532","627","719","341"
"publicpolygonfeature:5:43472","ZIP Code 32776","country:us/state:fl/zip:32776","32776","503","235","171","51","0","52","63","65","39","33","305","11","146","60","261","104","18","349","170","0","195","238","140","165","64"
"publicpolygonfeature:5:43473","ZIP Code 32778","country:us/state:fl/zip:32778","32778","351","375","249","44","47","36","7","16","34","96","76","48","131","194","170","532","71","456","342","52","597","474","155","241","160"
"publicpolygonfeature:5:43474","ZIP Code 32779","country:us/state:fl/zip:32779","32779","1499","780","537","290","47","54","137","158","222","417","69","37","113","158","163","226","68","1092","392","0","285","293","104","177","130"
"publicpolygonfeature:5:43476","ZIP Code 32784","country:us/state:fl/zip:32784","32784","97","98","32","81","0","0","9","14","0","0","0","29","121","174","249","69","0","155","84","33","740","78","164","145","131"
"publicpolygonfeature:5:43477","ZIP Code 32789","country:us/state:fl/zip:32789","32789","1433","809","490","381","77","6","464","210","169","607","30","0","7","7","230","140","92","1099","162","4","238","139","102","155","147"
"publicpolygonfeature:5:43478","ZIP Code 32792","country:us/state:fl/zip:32792","32792","1658","930","1051","423","85","122","143","455","734","422","131","181","242","43","1196","630","133","1783","1381","44","895","945","501","595","574"
"publicpolygonfeature:5:43626","ZIP Code 33848","country:us/state:fl/zip:33848","33848","0","0","0","0","0","0","0","35","0","0","0","0","29","0","0","68","13","0","0","0","0","0","61","0","0"
"publicpolygonfeature:5:43644","ZIP Code 33896","country:us/state:fl/zip:33896","33896","1038","470","554","301","0","22","0","74","200","210","84","37","220","17","994","156","287","861","325","0","523","224","331","386","356"
"publicpolygonfeature:5:43785","ZIP Code 34705","country:us/state:fl/zip:34705","34705","39","5","5","30","0","3","0","45","2","4","0","0","9","6","0","50","4","96","34","36","213","65","30","28","29"
