"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:47580","ZIP Code 46048","country:us/state:in/zip:46048","46048","78","8","5","5","3","0","0","6","11","4","0","0","3","7","71","0","0","23","0","0","51","17","78","44","72"
"publicpolygonfeature:5:47581","ZIP Code 46049","country:us/state:in/zip:46049","46049","12","16","0","0","0","0","0","2","10","0","0","0","0","26","0","1","0","12","2","15","8","3","28","12","44"
"publicpolygonfeature:5:47582","ZIP Code 46278","country:us/state:in/zip:46278","46278","321","231","135","249","103","84","41","52","103","99","0","18","75","7","99","150","0","230","90","0","9","92","40","89","42"
"publicpolygonfeature:5:47583","ZIP Code 46050","country:us/state:in/zip:46050","46050","49","4","4","56","17","2","0","0","0","0","8","2","30","12","6","7","2","9","13","0","65","32","70","23","18"
"publicpolygonfeature:5:47584","ZIP Code 46051","country:us/state:in/zip:46051","46051","62","93","45","33","0","0","0","0","25","0","0","0","9","8","21","15","0","54","101","0","90","101","34","31","24"
"publicpolygonfeature:5:47585","ZIP Code 46052","country:us/state:in/zip:46052","46052","921","239","225","104","68","36","61","195","36","52","111","0","164","35","319","190","89","511","319","43","553","364","489","691","710"
"publicpolygonfeature:5:47587","ZIP Code 46055","country:us/state:in/zip:46055","46055","715","543","342","130","20","18","29","116","92","149","133","0","34","28","65","204","22","766","346","0","129","170","171","272","64"
"publicpolygonfeature:5:47588","ZIP Code 46056","country:us/state:in/zip:46056","46056","43","17","0","0","1","1","0","7","45","0","0","0","26","35","12","75","27","9","10","0","70","67","51","42","47"
"publicpolygonfeature:5:47591","ZIP Code 46060","country:us/state:in/zip:46060","46060","2534","840","745","703","76","163","262","248","409","241","81","132","35","231","238","613","133","1297","1042","10","953","679","596","427","631"
"publicpolygonfeature:5:47593","ZIP Code 46062","country:us/state:in/zip:46062","46062","2017","1103","605","879","98","192","95","276","211","421","119","83","87","94","484","247","185","981","949","0","463","277","640","490","482"
"publicpolygonfeature:5:47594","ZIP Code 46063","country:us/state:in/zip:46063","46063","2","0","0","0","0","0","0","0","0","0","1","0","1","0","1","8","0","1","0","3","4","1","14","0","5"
