"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:34997","ZIP Code 08224","country:us/state:nj/zip:08224","08224","7","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","5","4","0","0","21","36","0","6","13"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","194","118","73","49","0","0","14","104","105","15","27","56","80","33","108","210","128","384","132","4","417","108","380","100","129"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","203","187","80","41","46","10","23","88","54","104","53","27","49","31","113","104","38","143","17","0","200","226","70","92","58"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","339","90","63","131","0","38","62","77","20","15","17","19","7","100","23","109","55","214","115","8","174","252","288","269","253"
"publicpolygonfeature:5:35034","ZIP Code 08322","country:us/state:nj/zip:08322","08322","245","34","60","56","50","54","0","131","12","8","49","40","78","70","94","59","24","157","174","0","484","217","139","128","248"
"publicpolygonfeature:5:35038","ZIP Code 08328","country:us/state:nj/zip:08328","08328","7","0","0","0","0","11","0","0","7","0","0","29","15","0","0","0","0","10","0","0","77","48","0","0","25"
"publicpolygonfeature:5:35044","ZIP Code 08343","country:us/state:nj/zip:08343","08343","172","155","25","45","39","0","22","76","0","12","0","0","12","55","27","25","0","91","20","10","125","38","26","12","137"
"publicpolygonfeature:5:35045","ZIP Code 08344","country:us/state:nj/zip:08344","08344","253","53","40","10","0","106","0","48","3","24","21","0","13","47","40","17","24","106","57","19","230","91","65","106","49"
"publicpolygonfeature:5:35050","ZIP Code 08554","country:us/state:nj/zip:08554","08554","58","27","97","44","14","0","0","18","25","9","14","0","4","0","32","4","0","81","16","0","153","161","63","100","95"
"publicpolygonfeature:5:35063","ZIP Code 08505","country:us/state:nj/zip:08505","08505","625","257","434","160","121","86","58","165","109","89","82","46","103","224","170","208","15","547","298","16","372","366","247","297","237"
"publicpolygonfeature:5:35065","ZIP Code 08511","country:us/state:nj/zip:08511","08511","14","10","8","43","0","0","0","16","0","0","0","0","7","13","11","10","0","1","20","0","19","57","47","7","0"
"publicpolygonfeature:5:35069","ZIP Code 08515","country:us/state:nj/zip:08515","08515","417","185","627","53","56","13","0","124","69","58","0","0","0","55","17","0","0","201","73","19","183","65","108","28","24"
"publicpolygonfeature:5:35070","ZIP Code 08518","country:us/state:nj/zip:08518","08518","123","47","39","47","110","0","0","54","0","6","28","24","36","18","34","32","4","96","147","0","152","134","130","264","79"
"publicpolygonfeature:5:35088","ZIP Code 08562","country:us/state:nj/zip:08562","08562","210","34","49","6","25","0","0","61","1","0","0","2","3","43","45","59","0","47","66","0","81","131","28","114","48"
"publicpolygonfeature:5:35103","ZIP Code 08640","country:us/state:nj/zip:08640","08640","6","16","0","0","0","0","0","4","0","3","0","17","0","0","22","0","0","12","0","0","9","0","13","5","15"
"publicpolygonfeature:5:35104","ZIP Code 08641","country:us/state:nj/zip:08641","08641","16","0","16","0","0","0","8","9","61","0","0","0","15","4","13","32","0","33","45","0","26","16","6","5","0"
"publicpolygonfeature:5:36157","ZIP Code 19422","country:us/state:pa/zip:19422","19422","1207","673","390","194","103","53","185","173","67","227","0","37","100","55","80","35","31","697","154","10","168","102","203","104","149"
"publicpolygonfeature:5:36191","ZIP Code 19437","country:us/state:pa/zip:19437","19437","21","26","0","0","0","0","0","0","0","0","0","0","0","0","10","0","13","0","5","0","0","0","0","0","6"
"publicpolygonfeature:5:36196","ZIP Code 19474","country:us/state:pa/zip:19474","19474","28","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:36971","ZIP Code 19001","country:us/state:pa/zip:19001","19001","598","356","404","98","37","143","44","322","58","73","53","34","33","85","99","115","39","349","309","6","383","246","245","270","220"
"publicpolygonfeature:5:36996","ZIP Code 19021","country:us/state:pa/zip:19021","19021","158","193","115","90","0","0","0","24","16","58","44","59","0","0","40","51","0","208","178","0","139","155","363","166","246"
"publicpolygonfeature:5:37028","ZIP Code 19022","country:us/state:pa/zip:19022","19022","77","0","70","0","0","0","0","0","0","0","0","11","38","11","120","42","0","138","38","0","18","48","194","67","211"
"publicpolygonfeature:5:37045","ZIP Code 19023","country:us/state:pa/zip:19023","19023","180","113","115","30","72","95","0","79","5","4","13","408","67","12","587","106","103","567","589","73","271","84","229","579","349"
"publicpolygonfeature:5:37059","ZIP Code 19025","country:us/state:pa/zip:19025","19025","442","361","129","56","29","1","59","51","49","226","13","14","0","62","57","37","51","227","42","33","77","8","55","36","29"
"publicpolygonfeature:5:37064","ZIP Code 19026","country:us/state:pa/zip:19026","19026","975","671","578","257","95","192","85","358","152","191","40","163","55","199","464","292","102","938","586","18","874","291","459","558","439"
"publicpolygonfeature:5:37136","ZIP Code 19027","country:us/state:pa/zip:19027","19027","464","327","365","221","74","122","84","543","27","275","60","119","76","166","130","122","145","459","240","0","114","179","146","526","262"
"publicpolygonfeature:5:37142","ZIP Code 19036","country:us/state:pa/zip:19036","19036","234","108","113","42","68","31","16","59","42","75","8","53","38","133","96","203","0","219","318","0","472","294","225","352","129"
"publicpolygonfeature:5:37175","ZIP Code 19083","country:us/state:pa/zip:19083","19083","1568","864","704","360","128","201","232","694","215","374","213","40","113","107","310","175","72","1202","405","12","604","437","316","317","262"
"publicpolygonfeature:5:37300","ZIP Code 18920","country:us/state:pa/zip:18920","18920","13","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","22","0","0","6","0","0","0","8"
"publicpolygonfeature:5:37312","ZIP Code 18923","country:us/state:pa/zip:18923","18923","45","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","50","18","0","23","17","41","0","0"
"publicpolygonfeature:5:37394","ZIP Code 19096","country:us/state:pa/zip:19096","19096","552","492","268","77","179","36","210","311","197","491","138","13","0","15","29","39","41","227","136","0","48","45","111","71","0"
"publicpolygonfeature:5:37399","ZIP Code 19102","country:us/state:pa/zip:19102","19102","426","400","91","127","25","93","101","76","89","331","71","0","0","0","24","0","14","250","167","0","0","23","0","39","38"
"publicpolygonfeature:5:37451","ZIP Code 19103","country:us/state:pa/zip:19103","19103","1345","1229","1031","385","662","132","667","647","282","879","48","39","25","0","67","31","26","757","176","0","40","103","120","122","50"
"publicpolygonfeature:5:37639","ZIP Code 19104","country:us/state:pa/zip:19104","19104","766","465","1142","460","599","67","178","1408","495","156","121","98","157","30","1157","347","403","512","813","0","283","240","210","320","688"
"publicpolygonfeature:5:37662","ZIP Code 19106","country:us/state:pa/zip:19106","19106","942","843","729","347","93","29","299","215","183","418","51","0","0","14","0","20","49","463","105","0","62","13","55","64","21"
