"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","497","118","153","47","52","10","84","113","57","181","38","9","67","112","119","385","44","332","201","22","297","164","216","166","123"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","680","231","322","96","23","20","66","155","169","32","4","31","132","52","473","423","94","1132","724","10","776","683","783","217","403"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","698","358","247","180","0","17","9","85","21","150","39","67","85","6","297","396","109","680","375","68","767","238","275","417","456"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","713","177","157","34","0","62","0","84","79","36","75","105","22","271","382","236","74","289","248","0","775","353","351","568","303"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","273","32","140","48","0","20","0","53","45","7","0","0","29","0","67","122","66","399","376","0","550","265","64","216","73"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","270","404","117","52","0","48","0","45","57","32","28","24","107","64","139","90","93","474","76","6","368","203","102","159","97"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","332","95","128","108","15","88","63","70","120","17","86","258","127","30","462","241","21","740","152","17","712","421","597","381","174"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","253","72","51","6","39","24","0","43","9","49","0","0","50","12","146","36","0","334","94","52","149","144","127","81","92"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","726","243","221","133","56","49","20","189","122","74","40","174","154","151","281","365","96","977","477","37","806","568","375","638","258"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","829","487","443","207","0","30","11","129","397","255","158","8","194","70","534","485","177","1079","703","54","1073","728","765","1086","602"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","442","99","239","89","0","24","49","76","26","25","15","39","45","423","114","317","35","573","115","13","414","544","149","473","126"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","770","281","181","177","14","56","19","64","49","222","95","63","192","131","220","602","104","994","650","33","737","720","553","487","525"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","572","95","201","83","40","39","0","54","0","229","96","0","96","45","100","133","15","400","105","56","463","317","190","262","284"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","208","114","32","23","67","14","26","7","47","158","133","0","59","29","20","182","0","237","251","0","315","107","95","60","107"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","336","616","363","34","0","0","33","34","22","127","101","0","21","18","52","24","26","183","102","0","23","68","66","130","46"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","2123","770","858","426","24","33","85","152","109","424","127","20","356","475","426","171","61","956","655","0","445","428","397","226","213"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","1398","811","535","210","40","38","0","151","90","247","142","65","129","177","537","427","67","857","484","0","472","394","266","547","222"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","1699","1248","587","292","27","78","105","430","272","801","158","153","266","379","450","440","206","1581","845","38","451","848","492","563","448"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","499","187","222","137","0","61","0","103","71","118","8","94","280","73","293","283","41","567","365","55","591","370","370","274","323"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","1193","304","302","178","36","44","35","184","97","53","96","73","148","107","394","414","272","1120","659","0","1495","962","491","704","539"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","433","198","254","5","0","34","0","44","15","60","37","52","58","18","166","180","130","210","206","0","270","233","220","371","127"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","1675","595","528","206","51","16","109","147","179","245","181","60","232","245","553","202","56","1320","596","32","377","416","274","487","326"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","1088","429","308","265","39","41","56","92","69","159","88","165","116","161","319","194","55","898","256","1","531","230","174","235","125"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","857","328","252","138","12","8","60","61","103","394","69","42","52","120","82","57","31","619","282","0","181","186","72","89","180"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","438","136","157","104","16","53","82","88","17","118","10","0","45","13","76","8","55","273","80","0","34","47","11","46","86"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","1085","276","254","210","37","60","54","120","129","259","251","89","99","219","310","311","33","724","410","0","582","384","204","151","338"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","371","85","72","39","12","3","0","24","24","27","11","0","64","11","191","260","0","264","282","0","322","174","137","143","89"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","1473","413","332","267","10","70","67","148","230","143","115","0","147","81","462","272","132","1323","269","0","364","404","421","551","446"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","0","6","16","0","0","24","0","11","35","0","0","0","0","0","69","0","86","6","62","0","0","0","0","0","0"
"publicpolygonfeature:5:6701323","ZIP Code 33550","country:us/state:fl/zip:33550","33550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928724","Tampa-St. Petersburg-Clearwater, FL Area","country:us/state:fl/msa:tampa-st_petersburg-clearwater","45300","114284","54065","48501","22292","5449","6800","8505","19038","15181","21714","9628","7133","14452","10850","40648","31953","11346","89685","51693","5811","68823","44993","37354","48290","34769"
