geoid,city,actual_rent,actual_rent_percentile,predicted_rent,predicted_rent_percentile,rent_discrepancy_dollars,rent_discrepancy_pct,rent_discrepancy_pct_percentile,median_income,median_income_percentile,poverty_rate,poverty_rate_percentile,affluence_rate,affluence_rate_percentile,avg_housing_age,avg_housing_age_percentile,housing_cost_burden,housing_cost_burden_percentile,population_growth,population_growth_percentile,population_density,population_density_percentile,transit_usage,transit_usage_percentile,commute_time,commute_time_percentile
78727,Austin,1882.0,75.40276179516687,2156.7214,87.91714614499425,-274.721435546875,-12.737919279650248,9.205983889528193,110379.0,74.82638888888889,7.763475462590506,23.36018411967779,83.01488334674175,71.17376294591485,29.802215294820144,17.894131185270425,14.449160973668501,54.66052934407365,15.26138,73.01495972382048,1.9870000663261922,16.7433831990794,0.268468031020492,41.19677790563866,22.453775704164507,9.91926182237601
78728,Austin,1632.0,55.98388952819332,1877.8375,75.08630609896433,-245.8375244140625,-13.091522627378033,8.860759493670885,75243.0,35.011574074074076,15.24013046901361,62.77330264672037,72.7214786488209,39.01035673187572,26.575665345413427,12.197928653624857,19.73032276330691,89.12543153049482,25.91519,85.7307249712313,1.895314269535674,12.543153049482164,0.3724382472335129,45.33947065592635,23.055439418011535,12.860438292964243
78729,Austin,1678.0,59.89643268124281,2222.979,90.1035673187572,-544.97900390625,-24.515706308903738,1.9562715765247412,86438.0,50.92592592592593,8.833488248572568,29.919447640966627,79.55782764573098,60.471806674338325,29.275054959265162,16.513233601841197,16.639725850252166,72.55466052934408,19.5366,80.20713463751439,1.9694814431656538,15.765247410817032,0.1431624089743305,35.15535097813579,24.78951984213988,23.817762399077278
78730,Austin,1860.0,73.64787111622555,2344.1968,93.3831990794016,-484.19677734375,-20.655125116774613,3.5097813578826234,158673.0,95.08101851851852,6.070881645154233,13.693901035673187,90.70225333625027,93.2681242807825,25.508622671878584,10.87456846950518,15.72775350655323,65.88032220943614,14.29734,70.94361334867664,2.1020924350425387,24.22324510932106,0.0,12.917146144994247,24.54003079291763,22.26066897347174
78731,Austin,1737.0,64.75834292289989,1865.3829,74.45339470655927,-128.3829345703125,-6.882390322707936,21.231300345224398,105494.0,70.89120370370371,7.312887915297554,20.253164556962027,86.73603504928806,82.85385500575374,42.803205170480624,50.0,16.510584976587747,71.2313003452244,9.62356,57.36478711162255,1.8140869221130382,9.090909090909092,1.1563325031762575,64.2692750287687,20.930759275237275,5.478662053056517
78732,Austin,1949.0,78.71116225546605,2028.3611,83.2566168009206,-79.361083984375,-3.9125718103644282,31.070195627157656,192500.0,98.26388888888889,4.608579853514696,6.846950517836594,91.40112241986112,94.9367088607595,21.418513853904415,5.69620253164557,16.152392947103273,69.04487917146145,34.63967,90.27617951668586,2.655793450881612,76.75489067894131,0.0,12.917146144994247,29.439550949913645,63.37946943483276
78733,Austin,1925.0,77.4741081703107,2254.3975,90.85155350978135,-329.3974609375,-14.611330372973308,7.077100115074798,206368.0,98.72685185185185,4.5924608028466585,6.67433831990794,90.2479706438341,92.4626006904488,30.03939305515064,18.296892980437285,13.52494893492851,45.1668584579977,10.23458,59.551208285385506,2.634665888532244,74.68354430379746,0.0,12.917146144994247,25.976121329461115,33.56401384083045
78734,Austin,1851.0,73.13003452243959,1969.3177,80.20713463751439,-118.3177490234375,-6.00805782013136,23.87802071346375,130784.0,86.16898148148148,8.60567938374584,27.963176064441885,86.83166962942704,83.2566168009206,27.643502876449702,13.578826237054084,12.715733722947677,38.49252013808976,30.50923,88.14729574223246,2.0221897543603324,18.58457997698504,0.0,12.917146144994247,27.708060288335517,48.212226066897344
78735,Austin,2005.0,81.7318757192175,2090.5667,85.6156501726122,-85.566650390625,-4.092988395018966,30.37974683544304,139191.0,89.81481481481481,10.799136069114471,40.96662830840046,82.37101031917446,68.58457997698504,22.413570590535755,7.077100115074798,13.99100508408291,50.057537399309545,30.28753,88.03222094361335,2.052796245600313,21.00115074798619,0.0,12.917146144994247,21.218665911344,6.170703575547866
78736,Austin,1830.0,71.74913693901036,1921.3857,77.67548906789413,-91.3857421875,-4.756241299233189,28.02071346375144,93805.0,59.95370370370371,9.090909090909092,31.242807825086306,85.29780564263322,78.88377445339471,29.014027630180635,15.880322209436134,14.739638682252922,56.789413118527044,34.00736,89.93095512082854,2.051222104144527,20.771001150747985,0.0,12.917146144994247,25.0,25.259515570934255
78737,Austin,2131.0,85.7307249712313,2452.708,94.76409666283084,-321.7080078125,-13.116441369611792,8.745684695051784,168920.0,96.29629629629629,5.965951147298298,13.118527042577677,91.01036269430051,93.95857307249712,20.058366999787268,4.085155350978136,11.678715713374443,29.574223245109323,77.60272,98.04372842347526,2.872953433978312,90.04602991944765,0.0,12.917146144994247,29.40898498187468,63.206459054209915
78738,Austin,1983.0,80.58112773302646,2542.2441,95.62715765247411,-559.244140625,-21.99805013563773,2.8768699654775602,183048.0,97.62731481481481,5.315743525075177,9.723820483314153,91.767711061532,95.512082853855,15.857177052581164,1.380897583429229,17.509774196122237,78.3084004602992,100.0,99.33831990794016,2.4749860368626826,59.09090909090909,0.1331970988313834,34.52243958573072,25.936793164111585,33.04498269896194
78739,Austin,3473.0,100.0,3362.7822,99.94246260069045,110.2177734375,3.277576899476084,69.44764096662831,238559.0,99.88425925925925,3.0101793504604943,1.726121979286536,95.98158022297625,99.76985040276179,22.3487465181056,6.846950517836594,7.235376044568245,5.120828538550057,28.69868,87.28423475258919,2.877298050139276,90.39125431530495,0.09057710878376611,31.760644418872268,28.32115085536547,54.036908881199544
78741,Austin,1596.0,53.62485615650172,1635.4438,56.156501726121974,-39.44384765625,-2.41181302022548,37.91714614499425,66741.0,22.511574074074073,26.759113214160536,90.96662830840046,56.10541535226078,9.263521288837746,29.850075135822635,18.06674338319908,20.527492004777866,92.57767548906789,9.58064,57.192174913693904,1.7705467576002774,8.285385500575373,3.974057562342334,88.78020713463751,22.725287494490523,11.014994232987313
78742,Austin,1328.0,35.32796317606444,1392.3462,37.9746835443038,-64.34619140625,-4.621421870753369,28.135788262370543,,,30.814639905548997,94.53394706559264,49.82290436835891,5.466052934407365,38.397260273972506,37.91714614499425,19.315068493150687,87.80207134637514,1.57005,20.94361334867664,2.3205479452054796,40.27617951668584,2.7687854667326808,81.30034522439585,29.846938775510203,65.80161476355248
78744,Austin,1647.0,56.9620253164557,1693.3572,60.75949367088608,-46.357177734375,-2.737590057426545,36.075949367088604,83002.0,46.12268518518518,17.133601649160696,71.05868814729574,71.79935211544125,36.53624856156502,23.249954271080924,8.227848101265822,17.51646241082861,78.36593785960875,17.1926,76.52474108170311,2.331534662520578,42.00230149597238,1.309078075525262,67.66398158803221,25.54484012489625,29.52710495963091
78745,Austin,1713.0,62.7445339470656,1784.5243,68.52704257767549,-71.5242919921875,-4.008031289523103,30.724971231300348,86109.0,50.34722222222222,13.41313235801192,53.50978135788262,77.9961578247377,55.35097813578827,37.1199811350416,34.29228998849252,16.2002829743751,69.33256616800921,7.18995,47.5258918296893,1.9248231410155636,13.636363636363635,2.0034288715580475,75.4890678941312,24.453212425236348,21.91464821222607
78746,Austin,2136.0,85.78826237054085,2279.5474,91.71461449942463,-143.54736328125,-6.297187134318786,23.187571921749136,188414.0,98.0324074074074,4.7200171636987776,7.3647871116225545,92.88064077808768,97.92865362485615,34.57300810263314,28.078250863060987,14.339972991222147,53.27963176064442,7.59053,49.02186421173763,2.384875084402431,48.44649021864212,0.4795392866505719,48.90678941311853,20.05236593059937,3.2871972318339098
78747,Austin,1761.0,66.36939010356731,1944.7223,78.94131185270426,-183.7222900390625,-9.447224983232552,14.096662830840046,92748.0,58.73842592592593,16.260089281688238,66.91599539700806,71.5651350498264,35.7307249712313,18.618327028163094,3.1070195627157653,15.868011769651114,67.14614499424626,58.15641,95.33947065592635,2.330811265237495,41.71461449942463,0.5648174524734033,51.78365937859609,29.22305205662691,61.76470588235294
78748,Austin,1839.0,72.20943613348678,2047.2421,84.29228998849251,-208.2420654296875,-10.171834046697374,12.773302646720369,115213.0,78.41435185185185,9.551621562794747,34.407364787111625,84.67858956685772,76.81242807825086,22.82085541256629,7.59493670886076,14.500378501135504,54.890678941311855,31.7904,88.66513233601842,2.105639666919001,24.453394706559266,0.587979667215711,52.64672036823935,29.27565347933592,62.34140715109573
78749,Austin,1965.0,79.68929804372841,2098.3145,85.8457997698504,-133.314453125,-6.35340679879777,22.842347525891828,111079.0,75.34722222222221,6.594207121627134,16.168009205983893,87.71490180080424,85.7307249712313,30.805350062141088,19.965477560414268,15.165413978812808,60.29919447640967,5.26334,38.43498273878021,2.0454518553589396,20.13808975834292,0.3372392582363593,43.843498273878026,26.157563669837373,35.00576701268743
78750,Austin,1748.0,65.4487917146145,2040.1975,83.71691599539702,-292.197509765625,-14.322020704710702,7.652474108170311,121563.0,82.17592592592592,4.889589905362776,8.112773302646719,88.22178027705391,87.45684695051784,36.03232372577736,31.588032220943614,13.719263963523854,47.6409666283084,9.97284,58.74568469505178,2.383732291157792,48.216340621403916,0.24603474484874874,40.39125431530495,24.724081780351003,23.64475201845444
78751,Austin,1695.0,61.219792865362486,1815.9464,70.77100115074798,-120.9464111328125,-6.660241204880295,22.094361334867664,80915.0,43.692129629629626,14.36995105843505,59.033371691599534,77.84067456807595,54.83314154200231,44.37674107994667,53.62485615650172,19.795840488456403,89.52819332566168,16.81578,76.06444188722669,1.6181072314443807,5.120828538550057,5.983828891555713,92.57767548906789,17.19325153374233,0.8073817762399077
78752,Austin,1581.0,52.90563866513234,1677.8671,59.49367088607595,-96.8670654296875,-5.773226462662623,24.568469505178367,67682.0,23.78472222222222,23.671643075334508,86.53624856156502,61.2442455793142,15.65017261219793,39.136213468868846,39.930955120828536,20.279542566709022,91.59953970080552,1.75193,21.979286536248562,1.975180008470987,16.225546605293438,3.842388035296916,88.08975834292289,22.39550302680888,9.803921568627452
78753,Austin,1502.0,48.18757192174914,1688.5554,60.471806674338325,-186.555419921875,-11.048226058846588,11.622554660529344,65170.0,20.891203703703702,25.19182948490231,88.66513233601842,56.56305506216697,9.608745684695052,31.475427100397837,21.058688147295744,22.257976441220066,96.26006904487917,19.21145,79.34407364787111,2.220141976753257,31.645569620253166,1.2139361173453653,65.53509781357883,26.337085984663076,36.562860438292965
78754,Austin,1728.0,63.89528193325662,1997.8774,81.58803222094362,-269.87744140625,-13.508208051855814,8.227848101265822,90121.0,55.295138888888886,15.934774597715268,65.42002301495972,70.22785898538262,33.14154200230149,17.957983193277187,2.5891829689298045,17.909214968038498,81.35788262370541,72.61957,97.6409666283084,2.3479135243841127,43.67088607594937,0.4771427370858897,48.84925201380897,24.88902917137351,24.452133794694348
78756,Austin,1433.0,42.548906789413124,1683.257,59.838895281933254,-250.2569580078125,-14.867424537724737,6.67433831990794,94701.0,60.9375,16.54126358533381,68.18181818181817,77.54687686611729,53.912543153049484,52.27437780497735,70.94361334867664,16.544267645858834,71.5765247410817,20.8175,81.87571921749137,1.8761729906160751,11.680092059838895,3.1991071822355206,84.00460299194476,17.995926041993105,1.2110726643598615
78757,Austin,1723.0,63.521288837744535,1853.7957,73.3601841196778,-130.795654296875,-7.0555594406377224,20.828538550057537,103860.0,69.50231481481481,9.499936807515692,34.06214039125432,82.59678982179719,69.44764096662831,48.87200667501065,63.348676639815885,15.465164789319985,62.94591484464902,18.29239,78.07825086306099,1.9904881101376721,17.088607594936708,1.5017370659945835,70.13808975834293,19.70365184925913,2.5951557093425603
78758,Austin,1663.0,58.71691599539701,1700.8403,61.50747986191024,-37.84033203125,-2.2248021356630643,38.550057537399304,74381.0,33.738425925925924,22.76090580152051,84.86766398158804,63.946822783266256,19.735327963176065,33.771414910441536,26.46720368239356,19.221008496082973,87.45684695051784,9.5495,56.90448791714614,1.8248924197285668,9.666283084004602,2.6809481406917692,80.95512082853855,22.77480194454447,11.591695501730104
78759,Austin,1727.0,63.80897583429229,1941.0568,78.82623705408515,-214.0567626953125,-11.027846625055805,11.737629459148447,102400.0,68.69212962962963,4.474481472850152,6.214039125431531,90.02563505010487,91.88722669735327,37.495393277597714,35.32796317606444,14.609281692543934,55.523590333716925,6.98618,45.85730724971231,1.8419211738611159,10.241657077100115,0.4880869674533701,49.136939010356734,21.043516873889875,5.767012687427912
78957,Austin,1383.0,39.32681242807825,1264.8533,28.883774453394707,118.146728515625,9.340745774960387,86.76639815880323,69149.0,25.34722222222222,13.344854070660523,53.337169159953966,68.81720430107528,30.034522439585732,44.07169576059823,52.991944764096665,11.959684123025767,32.278481012658226,15.39282,73.41772151898735,2.190980881130507,29.746835443037973,0.5526091584720916,51.43843498273878,32.10457360647928,79.93079584775087
19740,Denver,1874.0,74.71231300345225,1846.0382,73.07249712313003,27.9617919921875,1.5146919425011796,60.18411967779056,105762.0,71.12268518518519,10.609983133641483,40.10356731875719,80.97390595911003,64.49942462600691,39.31485516598809,40.4487917146145,15.75744750450172,66.22554660529345,16.52758,75.4890678941312,2.3275770253080665,41.254315304948214,1.6600567836200335,72.15189873417721,27.027661282558658,42.21453287197232
80002,Denver,1824.0,71.02991944764096,1839.5765,72.61219792865361,-15.5765380859375,-0.8467458550077369,45.684695051783656,93362.0,59.317129629629626,10.433553251649387,39.29804372842348,76.37134778510838,51.38089758342923,40.74710856254251,44.18872266973533,16.012246088055203,68.12428078250863,13.84855,69.44764096662831,2.067256293128584,21.979286536248562,1.4007901257466073,68.58457997698504,23.97304638529043,18.569780853517877
80003,Denver,1795.0,69.39010356731876,1763.0713,66.91599539700806,31.9287109375,1.810971067113109,61.449942462600696,91464.0,57.291666666666664,12.192114775688626,48.67663981588032,75.22347073163897,47.06559263521289,46.83185283625903,59.37859608745685,17.405749457928238,77.73302646720369,2.66018,26.006904487917147,2.516332097642862,63.17606444188723,1.096738717650842,63.693901035673186,28.344364351245087,54.498269896193776
80004,Denver,1825.0,71.11622554660529,1947.5725,79.11392405063292,-122.572509765625,-6.293604430695915,23.24510932105869,103659.0,69.38657407407408,6.725190151219072,17.26121979286536,85.61164056158495,80.03452243958573,47.89954692556648,61.33486766398158,13.922330097087379,49.712313003452245,1.29873,20.195627157652474,2.1812297734627832,29.171461449942466,1.4523752701841401,69.33256616800921,25.921322223739928,32.92964244521338
80005,Denver,2188.0,87.28423475258919,2083.0217,85.385500575374,104.978271484375,5.039710822372612,76.06444188722669,136821.0,88.94675925925925,3.9020442630449312,3.7399309551208284,92.06220752260651,96.43268124280783,39.502568567696926,40.736478711162256,10.927296473661299,23.30264672036824,11.21312,62.42807825086306,2.4779277318241184,59.436133486766394,0.23138677962666615,39.355581127733025,27.016953596084942,42.09919261822376
80007,Denver,2714.0,96.37514384349828,2313.4473,92.692750287687,400.552734375,17.314106974761184,94.87917146144994,176122.0,96.99074074074075,4.313869378341545,5.350978135788263,94.83698500891079,99.48216340621404,17.038049940546898,1.8411967779056386,10.411712247324614,19.50517836593786,100.0,99.33831990794016,2.8356123662306776,88.26237054085155,0.491992915067353,49.309551208285384,25.655603917301416,30.392156862745097
80010,Denver,1485.0,47.20943613348677,1494.8234,45.56962025316456,-9.8233642578125,-0.6571588652342112,46.95051783659379,63579.0,19.212962962962962,26.627684964200476,90.73647871116226,55.06921241050119,8.342922899884925,55.783517196625326,77.96317606444188,20.697598961713176,93.15304948216341,7.65143,49.48216340621404,2.753990914990266,84.23475258918297,3.789537016248745,87.91714614499425,27.511454595638973,46.251441753171854
80011,Denver,1607.0,54.372842347525896,1696.5037,61.16225546605294,-89.503662109375,-5.2757718187350795,26.121979286536252,74022.0,32.754629629629626,21.75970258547851,82.62370540851553,62.6222798024747,17.548906789413117,42.46427460333916,48.61910241657077,19.78118842683812,89.47065592635212,13.93787,69.67779056386651,2.784143938608317,86.01841196777904,3.4439687027994723,85.8457997698504,29.80581173477501,65.45559400230681
80012,Denver,1753.0,65.9090909090909,1739.4005,65.07479861910241,13.5994873046875,0.7818491029196158,54.890678941311855,73000.0,31.134259259259263,20.594274432379073,80.37974683544303,67.42349457058243,26.409666283084004,43.32052797478332,51.32336018411968,22.303486997635936,96.49021864211737,8.56403,53.45224395857308,2.514381402679275,63.00345224395857,3.6128741770023156,86.82393555811278,28.767080327942296,58.016147635524796
80013,Denver,2201.0,87.57192174913693,2168.87,88.37744533947065,32.1298828125,1.4814111070037097,59.666283084004604,101191.0,67.65046296296296,13.930150733129802,56.09896432681243,77.53788864093752,53.855005753739924,35.853881108462474,31.242807825086306,16.092446364719905,68.64211737629459,7.93018,50.63291139240506,2.728247914183552,81.76064441887226,1.192017064473087,64.95972382048332,29.450155427656888,63.49480968858131
80014,Denver,1842.0,72.49712313003452,1966.1643,80.03452243958573,-124.164306640625,-6.315052420658134,23.072497123130034,73210.0,31.365740740740737,13.931737815815099,56.156501726121974,73.23322912929842,40.851553509781354,39.181749508989014,40.10356731875719,20.340434103842476,91.82968929804373,13.03761,67.37629459148447,1.9890215037518255,16.858457997698505,6.038051277077087,92.692750287687,27.030999135482276,42.32987312572088
80015,Denver,2337.0,91.42692750287686,2323.8823,92.86536248561565,13.11767578125,0.5644724625056022,53.970080552359036,124702.0,83.73842592592592,5.7558252562001835,11.680092059838895,88.59943899797261,88.49252013808976,30.622838171711237,19.677790563866512,13.636890055589872,46.37514384349827,14.36361,71.05868814729574,2.791692402717727,86.53624856156502,0.8109682738081204,57.537399309551205,29.82958220152632,65.62860438292965
80016,Denver,2195.0,87.45684695051784,2158.2637,88.08975834292289,36.736328125,1.702124193800898,61.04718066743383,150492.0,92.76620370370371,4.6959618554273606,7.13463751438435,90.68607252178008,93.21058688147296,17.59576787949777,2.243958573072497,13.63526228647579,46.317606444188726,58.10317,95.22439585730726,2.7568549852602673,84.52243958573072,0.5183769860652266,50.2301495972382,28.652440229203716,57.266435986159166
80017,Denver,1871.0,74.45339470655927,1824.7878,71.4614499424626,46.212158203125,2.532467454277848,66.16800920598389,80524.0,42.79513888888889,15.803828225726472,64.95972382048332,71.97758603590201,36.93901035673188,37.02834930634663,33.94706559263521,18.896186582668722,86.24856156501725,9.58442,57.24971231300346,2.719924938006836,81.35788262370541,3.1623247123965257,83.88952819332566,29.009622462929855,59.80392156862745
80018,Denver,2561.0,94.36133486766398,2506.4429,95.45454545454545,54.55712890625,2.176675540282417,63.98158803222095,136895.0,89.12037037037037,5.895357406042741,12.600690448791715,89.51994946836508,90.73647871116226,15.732508402077656,1.2658227848101267,14.15368163764131,51.55350978135789,71.46764,97.46835443037975,2.9135349831958446,91.71461449942463,0.10152720281204755,32.39355581127733,28.938393243828497,59.16955017301038
80019,Denver,1721.0,63.3199079401611,1828.2095,71.86421173762946,-107.20947265625,-5.864178818660356,24.28078250863061,129154.0,85.64814814814815,2.6962025316455698,1.2082853855005753,87.07594936708861,83.77445339470655,11.819157392686975,0.11507479861910241,15.54054054054054,63.751438434982745,100.0,99.33831990794016,3.1399046104928456,97.00805523590333,1.0536713488996368,62.715765247410815,25.819982198486873,32.06459054209919
80020,Denver,2052.0,83.57307249712314,2186.39,89.29804372842347,-134.389892578125,-6.146657237774571,23.475258918296895,117243.0,79.62962962962963,7.821673982700821,23.935558112773304,86.27734252004964,81.07019562715764,34.93448966584697,29.05638665132336,13.088409359919876,41.36939010356732,11.19994,62.370540851553514,2.467495219885277,58.170310701956275,0.8159322380686805,57.59493670886076,25.296879938592134,27.73933102652826
80021,Denver,2117.0,85.47180667433832,2082.5698,85.32796317606443,34.43017578125,1.653254329379619,60.87456846950518,110038.0,74.71064814814815,6.883048837658219,18.354430379746837,87.27628712461738,84.29228998849251,29.10022915757304,16.225546605293438,13.804015713662157,48.504027617951664,22.37109,83.3716915995397,1.9944893059799214,17.433831990794015,1.235609819523348,66.16800920598389,24.189427563446,19.83852364475202
80022,Denver,1698.0,61.536248561565024,1856.6191,73.7054085155351,-158.619140625,-8.54343990936146,16.800920598388952,104396.0,69.67592592592592,11.535565812301549,45.39700805523591,78.68997348522046,57.47986191024166,33.788797192183665,26.524741081703105,16.514892809713526,71.3463751438435,34.0304,89.98849252013808,2.9146272054638587,91.77215189873418,1.1592236020311901,64.3843498273878,29.43259959279321,63.32179930795848
80023,Denver,2124.0,85.6156501726122,2167.3552,88.26237054085155,-43.355224609375,-2.00037465557539,39.41311852704258,158180.0,94.84953703703704,4.2964000147389365,5.23590333716916,92.78897527543388,97.7560414269275,15.631457137567395,1.2082853855005753,12.00703573412331,32.73878020713464,59.58947,95.68469505178366,2.512775411960748,62.77330264672037,0.329995210098951,43.613348676639816,28.902439024390244,58.99653979238755
80030,Denver,1341.0,36.16225546605293,1396.2198,38.3199079401611,-55.2198486328125,-3.954953704954426,30.897583429228998,61092.0,15.567129629629632,18.27736647276573,74.62600690448792,66.10259122157589,23.8204833141542,54.63074604370763,75.89182968929804,19.2991710625471,87.74453394706559,2.28121,24.395857307249713,2.3250941974378296,40.96662830840046,0.7929867155380864,57.01956271576525,25.819553700433456,32.00692041522492
80031,Denver,1994.0,81.15650172612197,2066.634,84.86766398158804,-72.634033203125,-3.5146054906754722,32.85385500575374,107422.0,72.51157407407408,9.292508583328644,32.796317606444184,82.79394382844599,70.48331415420023,37.98152636750706,36.708860759493675,14.179495578119884,51.72612197928653,6.65065,44.361334867663984,2.331084179495578,41.77215189873418,1.745040299027128,73.07249712313003,27.657675657675657,47.46251441753172
80033,Denver,1587.0,53.13578826237054,1830.0172,72.03682393555812,-243.0172119140625,-13.279504167061058,8.457997698504027,89627.0,54.80324074074075,15.927473454210912,65.30494821634062,75.81937363437727,49.65477560414269,52.85727404913155,72.32451093210587,16.974056784265706,74.5109321058688,10.31031,59.838895281933254,2.0268615596540904,18.757192174913694,1.9064811169614095,74.68354430379746,23.025213749781887,12.51441753171857
80045,Denver,2042.0,83.11277330264673,2031.1017,83.3716915995397,10.8983154296875,0.5365716306809662,53.739930955120826,49500.0,5.324074074074074,47.56013745704467,99.36708860759494,47.83505154639175,3.9125431530494823,12.88248095756262,0.28768699654775604,32.3177366702938,99.94246260069045,61.16958,96.14499424626007,1.823721436343852,9.608745684695052,7.350903903656763,94.01611047180668,28.060747663551403,51.614763552479815
80101,Denver,1375.0,38.75143843498274,1362.4105,36.13348676639816,12.5894775390625,0.9240590359153998,55.69620253164557,70417.0,27.430555555555557,16.666666666666664,68.92980437284236,71.9047619047619,36.76639815880322,35.6598360655737,30.782508630609897,8.401639344262295,8.975834292289989,9.6435,57.65247410817032,1.7336065573770492,7.307249712313004,0.0,12.917146144994247,33.67768595041322,87.0242214532872
80102,Denver,1421.0,41.570771001150746,1392.8613,38.032220943613346,28.138671875,2.020206269412251,62.88837744533947,113125.0,76.90972222222221,3.285171102661597,2.128883774453395,87.893536121673,86.36363636363636,35.49575911789657,30.37974683544304,14.100932994062767,51.093210586881476,19.93252,80.95512082853855,2.837150127226463,88.3199079401611,0.0,12.917146144994247,38.10802069857697,96.07843137254902
80103,Denver,1860.0,73.64787111622555,1594.4941,53.68239355581128,265.505859375,16.651416434238424,94.47640966628308,102656.0,68.80787037037037,11.707773961910709,46.260069044879174,71.58913518576334,35.8457997698504,40.00469043151952,42.11737629459149,15.337711069418386,61.737629459148444,11.76842,63.80897583429229,3.0159474671669795,95.0517836593786,0.0,12.917146144994247,42.47727272727273,98.73125720876585
80104,Denver,1880.0,75.31645569620254,2063.3003,84.69505178365938,-183.30029296875,-8.883839816889234,15.477560414269275,134335.0,87.73148148148148,4.787178414557624,7.59493670886076,90.99822212926166,93.90103567318758,23.796387079443775,8.745684695051784,14.330803841246391,53.22209436133487,26.4629,86.01841196777904,2.584044053455107,69.67779056386651,0.020985675839977822,27.15765247410817,29.505370265686828,63.89850057670127
80105,Denver,1031.0,14.355581127733027,1102.9325,18.12428078250863,-71.9324951171875,-6.52193089202115,22.43958573072497,79792.0,41.95601851851852,16.812126779972438,69.50517836593787,72.25539733578319,37.62945914844649,30.82579185520376,20.02301495972382,11.877828054298641,31.530494821634065,56.71596,94.99424626006905,2.4683257918552037,58.34292289988493,0.0,12.917146144994247,44.95126705653021,99.25028835063438
80106,Denver,1219.0,28.62485615650173,1937.1553,78.36593785960875,-718.1552734375,-37.07267472488805,0.34522439585730724,136852.0,89.00462962962963,4.107744107744108,4.545454545454546,87.60942760942761,85.44303797468355,32.7061007957559,23.76294591484465,14.429708222811673,54.31530494821634,13.28137,68.00920598388953,2.363395225464191,45.22439585730725,0.2082535011214829,38.032220943613346,35.93123984840282,92.90657439446368
80107,Denver,1877.0,75.02876869965478,1950.6566,79.22899884925202,-73.6566162109375,-3.7759908944923453,31.760644418872268,135262.0,88.31018518518519,4.0802808505001,4.430379746835443,92.68066503278797,97.58342922899885,27.920395327942742,14.039125431530493,12.228212039532794,34.75258918296893,13.21526,67.77905638665132,2.713746630727763,80.60989643268124,0.0,12.917146144994247,43.47043277172118,98.96193771626297
80108,Denver,2044.0,83.2566168009206,2260.6602,91.08170310701956,-216.66015625,-9.58393306711777,13.751438434982738,181049.0,97.51157407407408,5.252657757372031,9.49367088607595,91.01145090322757,94.07364787111622,19.118811152799253,3.5097813578826234,13.974104318399176,49.942462600690455,41.98877,92.9228998849252,2.7021260943132495,80.03452243958573,0.25630662425341333,40.851553509781354,27.92883837998627,50.0
80109,Denver,2304.0,90.62140391254316,2293.7803,92.17491369390103,10.2197265625,0.44554078177612605,52.93440736478712,155025.0,94.09722222222221,4.10949062432646,4.602991944764097,89.54307062288957,90.79401611047182,18.176035652790233,2.761795166858458,13.4710827509369,44.87917146144994,58.57958,95.512082853855,2.876531955839157,90.3337169159954,0.1826032312731857,36.82393555811277,26.83421686746988,40.65743944636678
80110,Denver,1693.0,61.13348676639816,1728.5278,63.92405063291139,-35.52783203125,-2.0553809648236947,39.12543153049482,85900.0,49.942129629629626,11.903152201470464,47.18066743383199,75.73311924279558,49.19447640966628,53.01293260473585,72.66973532796318,16.62112932604736,72.26697353279631,8.17696,51.66858457997699,2.1698542805100183,27.848101265822784,2.144369970184449,76.69735327963177,23.963845596230517,18.33910034602076
80111,Denver,2093.0,84.69505178365938,2080.8315,85.15535097813579,12.16845703125,0.5847881858753977,54.142692750287694,135995.0,88.59953703703704,3.9280809887267267,3.9700805523590335,88.82253377191581,89.24050632911393,35.06661396953132,29.516685845799767,14.677349813164703,56.386651323360184,13.06691,67.43383199079402,2.267964932451854,35.67318757192175,1.0298742604024858,62.2554660529344,21.7389125532448,7.439446366782007
80112,Denver,2043.0,83.19907940161104,2027.5492,83.14154200230149,15.4508056640625,0.7620434417682745,54.77560414269275,108874.0,73.61111111111111,5.498539841468502,10.47180667433832,88.48004450006954,88.20483314154201,29.062408524091097,16.11047180667434,16.500790351852935,71.05868814729574,22.29611,83.31415420023015,2.15537731982905,27.10011507479862,0.6543426946093075,54.372842347525896,21.86503522432332,7.900807381776239
80113,Denver,1664.0,58.86075949367089,1807.207,70.02301495972382,-143.20703125,-7.924218353164954,18.06674338319908,96590.0,62.731481481481474,8.990354835855234,30.66743383199079,83.089992036103,71.51898734177216,53.030592245419484,72.84234752589182,17.26033233915637,76.69735327963177,11.44275,62.94591484464902,1.957903706859821,14.902186421173763,1.6675285189076814,72.26697353279631,21.3034717916925,6.343713956170703
80116,Denver,1435.0,42.77905638665132,1775.6649,68.06674338319908,-340.6649169921875,-19.185202891164984,3.9700805523590335,146000.0,91.60879629629629,6.176470588235294,14.499424626006904,92.29411764705883,96.89298043728424,35.633401221995655,30.55235903337169,8.223014256619145,8.227848101265822,12.32537,65.24741081703107,2.6130346232179225,72.78481012658227,0.7148265184899061,55.293440736478715,41.71011793916822,98.44290657439446
