"feature id","feature label","shid","geoid","Female Employed in Management Occupation (2020-2024)","Female Employed in Business and Finance Occupation (2020-2024)","Female Employed in Computer and Mathematical Occupation (2020-2024)","Female Employed in Architecture and Engineering Occupation (2020-2024)","Female Employed in Life, Physical, and Social Science Occupation (2020-2024)","Female Employed in Community and Social Service Occupation (2020-2024)","Female Employed in Legal Occupation (2020-2024)","Female Employed in Education, Training and Library Occupation (2020-2024)","Female Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Female Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Female Employed in Health Technologist and Technicians Occupation (2020-2024)","Female Employed in Healthcare Support Occupation (2020-2024)","Female Employed in Fire Fighting and Prevention Occupation (2020-2024)","Female Employed in Law Enforcement Occupation (2020-2024)","Female Employed in Food Preparation and Serving Occupation (2020-2024)","Female Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Female Employed in Personal Care and Service Occupation (2020-2024)","Female Employed in Sales Occupation (2020-2024)","Female Employed in Office and Administrative Support Occupation (2020-2024)","Female Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Female Employed in Construction and Extraction Occupation (2020-2024)","Female Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Female Employed in Production Occupation (2020-2024)","Female Employed in Transportation Occupation (2020-2024)","Female Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:35063","ZIP Code 08505","country:us/state:nj/zip:08505","08505","749","399","203","46","74","65","116","600","86","417","76","213","9","29","103","104","123","344","1060","10","36","0","79","8","124"
"publicpolygonfeature:5:35065","ZIP Code 08511","country:us/state:nj/zip:08511","08511","47","10","0","0","5","0","0","71","0","2","0","0","0","2","22","0","3","13","35","2","0","0","0","34","0"
"publicpolygonfeature:5:35069","ZIP Code 08515","country:us/state:nj/zip:08515","08515","420","311","241","0","67","70","15","239","137","153","62","40","17","0","47","8","0","38","326","0","0","0","8","0","0"
"publicpolygonfeature:5:35070","ZIP Code 08518","country:us/state:nj/zip:08518","08518","156","44","107","0","60","0","25","277","0","63","48","70","6","0","114","29","13","119","329","0","0","0","153","0","222"
"publicpolygonfeature:5:35088","ZIP Code 08562","country:us/state:nj/zip:08562","08562","59","130","25","20","0","0","2","89","26","23","39","94","0","0","12","7","32","121","163","25","0","0","34","42","18"
"publicpolygonfeature:5:35103","ZIP Code 08640","country:us/state:nj/zip:08640","08640","41","0","0","12","0","4","0","76","0","12","6","10","4","0","18","0","10","30","30","0","0","0","0","0","7"
"publicpolygonfeature:5:35104","ZIP Code 08641","country:us/state:nj/zip:08641","08641","13","4","0","0","0","8","12","72","17","64","12","46","0","0","25","65","72","128","161","0","0","0","0","22","0"
"publicpolygonfeature:5:36157","ZIP Code 19422","country:us/state:pa/zip:19422","19422","709","498","189","31","138","170","87","332","140","623","180","117","43","0","70","79","135","470","523","0","0","0","73","18","13"
"publicpolygonfeature:5:36191","ZIP Code 19437","country:us/state:pa/zip:19437","19437","0","0","0","0","0","1","0","0","13","0","0","5","0","0","39","0","0","7","29","0","0","5","0","0","15"
"publicpolygonfeature:5:36196","ZIP Code 19474","country:us/state:pa/zip:19474","19474","7","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:36971","ZIP Code 19001","country:us/state:pa/zip:19001","19001","436","404","101","48","224","70","17","498","87","404","27","235","7","18","401","49","164","311","697","0","0","25","50","0","43"
"publicpolygonfeature:5:36996","ZIP Code 19021","country:us/state:pa/zip:19021","19021","160","122","25","0","17","46","0","102","0","9","153","121","61","0","64","34","125","157","437","0","30","0","291","45","104"
"publicpolygonfeature:5:37028","ZIP Code 19022","country:us/state:pa/zip:19022","19022","28","74","65","30","0","17","0","36","0","20","35","19","6","0","61","18","61","143","142","0","0","0","0","39","0"
"publicpolygonfeature:5:37045","ZIP Code 19023","country:us/state:pa/zip:19023","19023","346","230","308","42","6","255","41","372","32","115","152","750","15","25","119","104","66","349","875","0","0","14","150","193","61"
"publicpolygonfeature:5:37059","ZIP Code 19025","country:us/state:pa/zip:19025","19025","339","85","16","75","133","73","0","156","33","299","15","72","0","0","39","0","42","124","133","0","0","0","72","3","15"
"publicpolygonfeature:5:37064","ZIP Code 19026","country:us/state:pa/zip:19026","19026","1061","633","285","21","134","267","189","1022","277","770","290","621","143","16","430","155","266","640","1471","0","44","0","92","117","95"
"publicpolygonfeature:5:37136","ZIP Code 19027","country:us/state:pa/zip:19027","19027","761","390","17","57","247","253","102","649","128","876","164","336","19","11","160","30","252","527","554","0","7","0","53","92","30"
"publicpolygonfeature:5:37142","ZIP Code 19036","country:us/state:pa/zip:19036","19036","295","167","19","12","10","64","32","478","38","260","282","380","74","0","283","30","171","374","795","9","0","0","75","36","66"
"publicpolygonfeature:5:37175","ZIP Code 19083","country:us/state:pa/zip:19083","19083","1094","920","142","55","168","254","266","1467","251","1305","161","344","50","0","312","130","360","838","1164","21","0","9","193","15","132"
"publicpolygonfeature:5:37300","ZIP Code 18920","country:us/state:pa/zip:18920","18920","15","0","0","0","0","0","0","22","0","13","12","0","0","0","0","0","0","0","0","0","0","0","0","0","22"
"publicpolygonfeature:5:37312","ZIP Code 18923","country:us/state:pa/zip:18923","18923","74","28","0","16","10","0","0","0","0","58","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0"
"publicpolygonfeature:5:37394","ZIP Code 19096","country:us/state:pa/zip:19096","19096","272","290","65","52","287","171","197","502","107","629","17","47","0","0","124","0","136","204","176","0","0","0","18","12","19"
"publicpolygonfeature:5:37399","ZIP Code 19102","country:us/state:pa/zip:19102","19102","294","397","62","32","148","50","187","156","89","537","30","12","14","0","42","0","54","38","66","0","8","0","29","0","7"
"publicpolygonfeature:5:37451","ZIP Code 19103","country:us/state:pa/zip:19103","19103","1179","1372","473","128","562","254","436","667","211","1053","168","141","0","0","114","94","203","295","668","0","8","5","42","17","28"
"publicpolygonfeature:5:37639","ZIP Code 19104","country:us/state:pa/zip:19104","19104","1238","701","250","242","631","611","204","1770","515","598","394","1001","379","0","861","264","1144","1077","1475","12","83","0","70","215","223"
"publicpolygonfeature:5:37662","ZIP Code 19106","country:us/state:pa/zip:19106","19106","676","525","121","91","221","62","60","364","392","863","104","70","0","0","31","22","29","290","144","0","0","0","90","39","0"
"publicpolygonfeature:5:37666","ZIP Code 19107","country:us/state:pa/zip:19107","19107","430","621","222","183","135","203","262","261","274","695","138","110","22","0","219","0","181","352","435","0","9","0","38","0","37"
"publicpolygonfeature:5:37667","ZIP Code 19109","country:us/state:pa/zip:19109","19109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37679","ZIP Code 19111","country:us/state:pa/zip:19111","19111","1195","856","97","29","55","348","196","1121","199","623","754","2035","255","20","875","646","472","1079","2391","0","5","0","785","167","412"
"publicpolygonfeature:5:37682","ZIP Code 19112","country:us/state:pa/zip:19112","19112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37712","ZIP Code 19113","country:us/state:pa/zip:19113","19113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:37801","ZIP Code 19114","country:us/state:pa/zip:19114","19114","551","590","231","0","96","204","200","421","70","655","278","637","65","24","220","87","326","529","1755","0","12","24","172","165","201"
"publicpolygonfeature:5:37803","ZIP Code 19115","country:us/state:pa/zip:19115","19115","649","571","148","36","22","98","88","1064","98","999","175","1080","124","37","172","26","521","606","1145","0","61","37","101","132","173"
"publicpolygonfeature:5:37806","ZIP Code 19116","country:us/state:pa/zip:19116","19116","540","354","174","12","121","83","37","698","149","535","324","948","20","0","221","420","222","596","1229","18","0","0","351","28","391"
"publicpolygonfeature:5:37816","ZIP Code 19118","country:us/state:pa/zip:19118","19118","396","268","81","14","79","105","71","414","217","349","25","161","10","0","124","34","118","144","168","0","5","0","17","0","7"
"publicpolygonfeature:5:37823","ZIP Code 19119","country:us/state:pa/zip:19119","19119","1128","666","123","63","188","411","197","1186","403","585","114","449","193","34","124","121","180","473","904","10","0","0","72","68","35"
"publicpolygonfeature:5:37851","ZIP Code 19135","country:us/state:pa/zip:19135","19135","318","629","24","32","114","214","281","403","35","518","332","635","158","0","502","317","392","477","882","54","21","0","281","36","120"
"publicpolygonfeature:5:37916","ZIP Code 19038","country:us/state:pa/zip:19038","19038","993","747","130","80","122","288","122","1136","253","924","261","408","38","0","383","131","305","895","1170","0","40","45","199","99","91"
"publicpolygonfeature:5:37982","ZIP Code 18070","country:us/state:pa/zip:18070","18070","10","7","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","17","0","0","0","0","7","0"
"publicpolygonfeature:5:37994","ZIP Code 19040","country:us/state:pa/zip:19040","19040","553","585","92","131","158","188","54","623","85","651","256","228","11","30","346","180","211","652","863","0","21","0","76","52","53"
"publicpolygonfeature:5:37999","ZIP Code 19136","country:us/state:pa/zip:19136","19136","540","499","48","0","13","190","59","447","76","598","401","687","117","104","199","488","238","618","1434","65","15","24","103","54","138"
"publicpolygonfeature:5:38004","ZIP Code 19137","country:us/state:pa/zip:19137","19137","103","42","0","8","0","79","8","99","75","168","50","140","6","50","113","0","58","226","313","0","0","0","13","0","107"
"publicpolygonfeature:5:38047","ZIP Code 19138","country:us/state:pa/zip:19138","19138","964","562","37","0","59","284","63","393","76","342","192","1400","62","148","554","116","93","1030","1037","19","0","0","83","118","210"
"publicpolygonfeature:5:38085","ZIP Code 19139","country:us/state:pa/zip:19139","19139","826","359","41","78","199","637","40","865","131","282","238","1741","354","81","453","316","300","1007","1551","0","0","7","214","197","185"
"publicpolygonfeature:5:38089","ZIP Code 19372","country:us/state:pa/zip:19372","19372","31","60","0","20","0","22","0","48","0","0","0","19","0","0","28","0","25","41","188","0","0","0","0","12","25"
"publicpolygonfeature:5:38092","ZIP Code 19373","country:us/state:pa/zip:19373","19373","98","46","14","20","0","8","11","88","0","68","19","8","0","0","45","0","15","61","27","0","0","0","7","0","0"
"publicpolygonfeature:5:38096","ZIP Code 19041","country:us/state:pa/zip:19041","19041","226","145","11","0","53","0","44","236","41","176","17","22","0","0","62","0","28","42","63","10","0","0","35","0","24"
"publicpolygonfeature:5:38101","ZIP Code 19043","country:us/state:pa/zip:19043","19043","197","12","0","0","36","29","0","35","0","72","13","20","0","0","0","0","0","18","188","0","0","0","16","33","0"
"publicpolygonfeature:5:38126","ZIP Code 19374","country:us/state:pa/zip:19374","19374","0","0","0","0","0","7","0","0","0","0","0","47","0","0","0","0","0","11","30","6","0","0","0","0","0"
"publicpolygonfeature:5:38134","ZIP Code 19375","country:us/state:pa/zip:19375","19375","56","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38144","ZIP Code 19401","country:us/state:pa/zip:19401","19401","1124","705","152","0","104","277","57","689","144","232","602","640","33","15","474","504","317","1305","1974","0","0","12","461","194","391"
"publicpolygonfeature:5:38298","ZIP Code 18036","country:us/state:pa/zip:18036","18036","403","311","44","20","85","33","20","317","86","392","98","96","15","0","133","8","44","327","639","9","0","0","81","37","52"
"publicpolygonfeature:5:38301","ZIP Code 18041","country:us/state:pa/zip:18041","18041","188","109","0","0","15","16","18","63","83","31","16","163","52","11","23","15","117","130","220","13","0","0","50","0","67"
"publicpolygonfeature:5:38308","ZIP Code 18054","country:us/state:pa/zip:18054","18054","92","77","49","4","20","18","0","66","20","191","76","17","3","0","31","36","27","93","147","0","0","7","26","0","8"
"publicpolygonfeature:5:38315","ZIP Code 18074","country:us/state:pa/zip:18074","18074","129","36","47","52","47","33","7","190","13","110","33","69","0","0","29","25","109","93","197","0","13","0","34","15","0"
"publicpolygonfeature:5:38322","ZIP Code 18073","country:us/state:pa/zip:18073","18073","245","152","35","78","41","70","28","305","47","229","36","143","0","0","49","51","137","162","611","0","0","0","230","123","118"
"publicpolygonfeature:5:38323","ZIP Code 18076","country:us/state:pa/zip:18076","18076","83","21","19","0","28","43","0","81","0","40","66","14","6","0","47","0","6","47","157","0","0","0","24","9","11"
"publicpolygonfeature:5:38325","ZIP Code 18077","country:us/state:pa/zip:18077","18077","145","62","0","4","4","17","6","44","22","22","5","26","0","2","20","0","3","85","22","4","0","0","9","1","3"
"publicpolygonfeature:5:38329","ZIP Code 18081","country:us/state:pa/zip:18081","18081","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38531","ZIP Code 18976","country:us/state:pa/zip:18976","18976","309","507","256","70","157","186","29","770","125","701","118","210","0","12","57","144","148","505","756","0","6","0","99","5","11"
"publicpolygonfeature:5:38540","ZIP Code 18901","country:us/state:pa/zip:18901","18901","767","671","110","53","87","112","121","646","162","532","188","154","35","47","611","121","317","608","942","12","11","17","108","44","38"
"publicpolygonfeature:5:38541","ZIP Code 18914","country:us/state:pa/zip:18914","18914","702","723","113","21","144","94","39","828","126","588","138","175","18","9","240","46","247","526","747","0","7","53","85","48","95"
"publicpolygonfeature:5:38543","ZIP Code 18902","country:us/state:pa/zip:18902","18902","831","398","155","34","89","115","98","678","241","592","75","151","9","0","275","0","115","473","903","9","7","13","96","8","121"
"publicpolygonfeature:5:38544","ZIP Code 18912","country:us/state:pa/zip:18912","18912","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38545","ZIP Code 18913","country:us/state:pa/zip:18913","18913","24","28","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38548","ZIP Code 18915","country:us/state:pa/zip:18915","18915","69","46","55","0","27","18","0","40","10","12","0","11","0","0","14","0","0","28","65","0","0","0","33","0","12"
"publicpolygonfeature:5:38549","ZIP Code 18917","country:us/state:pa/zip:18917","18917","46","75","7","9","5","16","8","65","20","11","137","22","0","0","32","6","5","38","71","0","0","0","5","0","0"
"publicpolygonfeature:5:38552","ZIP Code 18925","country:us/state:pa/zip:18925","18925","266","127","49","0","57","0","8","161","43","237","44","33","0","0","53","0","102","95","139","0","0","0","80","0","12"
"publicpolygonfeature:5:38553","ZIP Code 18929","country:us/state:pa/zip:18929","18929","394","189","64","20","36","17","45","315","30","473","77","78","63","17","32","0","20","275","193","0","0","14","35","0","74"
"publicpolygonfeature:5:38554","ZIP Code 18930","country:us/state:pa/zip:18930","18930","106","23","10","0","0","8","0","44","29","28","12","6","0","0","0","2","42","73","67","4","0","0","7","0","0"
"publicpolygonfeature:5:38555","ZIP Code 18932","country:us/state:pa/zip:18932","18932","13","0","0","0","0","0","0","7","0","0","0","0","0","0","0","13","0","31","11","0","0","0","0","0","0"
"publicpolygonfeature:5:38556","ZIP Code 18935","country:us/state:pa/zip:18935","18935","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","33","15","0","0","0","14","0","20"
"publicpolygonfeature:5:38557","ZIP Code 18936","country:us/state:pa/zip:18936","18936","10","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","11","11","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38558","ZIP Code 18977","country:us/state:pa/zip:18977","18977","291","21","27","8","79","13","0","71","71","86","13","0","0","0","13","0","26","60","178","0","0","0","15","0","0"
"publicpolygonfeature:5:38559","ZIP Code 18938","country:us/state:pa/zip:18938","18938","638","346","42","43","49","55","23","225","134","288","72","54","34","0","97","73","83","281","360","0","0","0","81","0","0"
"publicpolygonfeature:5:38560","ZIP Code 18940","country:us/state:pa/zip:18940","18940","808","679","432","76","213","126","126","797","311","774","229","132","21","5","86","99","223","494","769","0","0","25","117","10","13"
"publicpolygonfeature:5:38561","ZIP Code 18942","country:us/state:pa/zip:18942","18942","28","0","9","0","19","16","7","71","14","22","2","26","0","0","31","14","17","10","108","0","0","0","0","74","0"
"publicpolygonfeature:5:38562","ZIP Code 18944","country:us/state:pa/zip:18944","18944","792","630","79","95","43","281","182","958","207","500","203","243","0","86","400","36","180","674","1031","7","12","7","241","14","123"
"publicpolygonfeature:5:38563","ZIP Code 18947","country:us/state:pa/zip:18947","18947","185","265","47","71","71","28","8","222","152","176","58","12","12","0","65","16","105","99","166","0","0","0","0","0","42"
"publicpolygonfeature:5:38564","ZIP Code 18950","country:us/state:pa/zip:18950","18950","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0"
"publicpolygonfeature:5:38565","ZIP Code 18960","country:us/state:pa/zip:18960","18960","466","419","33","27","124","67","11","440","39","261","59","262","44","0","233","0","184","179","773","0","35","0","89","25","66"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","10","2","0","3","0","3","0","5","0","12","0","0","0","0","2","0","0","3","26","0","0","0","29","11","18"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","833","658","194","92","87","141","76","714","125","504","373","413","45","14","529","226","385","781","1902","175","2","13","724","153","123"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","284","228","47","0","23","117","28","479","52","343","90","63","10","0","0","19","84","102","360","0","0","0","9","22","18"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","19","75","0","28","11","0","2","78","0","21","0","17","0","0","0","3","62","16","35","0","0","0","0","0","9"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","519","305","33","52","52","183","51","372","72","259","105","77","0","0","161","171","60","280","736","0","5","17","106","18","108"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","720","980","305","125","190","201","171","913","187","1511","227","229","51","10","312","103","200","610","1587","30","36","0","142","30","71"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","471","141","69","30","57","50","19","393","92","313","136","201","19","17","204","52","73","438","1054","6","15","0","155","40","48"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","3","11","0","0","7","0","0","7","5","38","2","4","0","0","12","5","2","14","39","0","0","0","7","0","2"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","51","82","7","0","19","30","0","30","33","46","4","39","0","0","30","24","28","48","80","6","60","0","10","17","12"
