"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:47622","ZIP Code 46121","country:us/state:in/zip:46121","46121","6","324","1250","89409","0","0.39100684261974583","2258","3.17851","42694","374","57","65","164","165","195","4227","4.331641285956007","72.07317073170731","30.25483998419597","0","58"
"publicpolygonfeature:5:47623","ZIP Code 46122","country:us/state:in/zip:46122","46122","681","527","1153","99531","2.571428571428571","1.3941220798794274","6886","10.3469","44129","360","208","40","533","218","109","15364","1.9300106044538707","71.84870764799514","28.13803680981595","10","131"
"publicpolygonfeature:5:47624","ZIP Code 46123","country:us/state:in/zip:46123","46123","1515","2236","1451","103485","8.943781942078365","0.20428236362260724","16942","27.06459","49381","848","317","746","1304","1270","597","37643","2.558591328070103","70.42621049579589","23.961230831932344","15","535"
"publicpolygonfeature:5:47625","ZIP Code 46125","country:us/state:in/zip:46125","46125","0","0",,,"0","0","3","0.6704",,"0","0","0","0","0","0","6","0","50",,"0","0"
"publicpolygonfeature:5:47626","ZIP Code 46290","country:us/state:in/zip:46290","46290","0","12",,,"0","0","57","3.28082","113153","0","23","0","0","0","0","58","0","46.913580246913575",,"0","0"
"publicpolygonfeature:5:47627","ZIP Code 46126","country:us/state:in/zip:46126","46126","94","323","988","70607","0","0","1794","-1.73172","43837","97","198","97","297","135","31","3047","4.040895813047712","61.38673042438732","25.214855739717617","0","38"
"publicpolygonfeature:5:47630","ZIP Code 46142","country:us/state:in/zip:46142","46142","1360","1562","1129","89001","8.237459733087897","0.6120331950207469","14221","4.90987","45200","590","1905","612","1007","1109","403","28228","1.882090976566642","67.46789712773187","24.21894644204174","1","543"
"publicpolygonfeature:5:47631","ZIP Code 46130","country:us/state:in/zip:46130","46130","12","171","1065","124427","0","0","785","0.30678","37853","30","131","19","64","63","85","2063","4.466313398940197","71.02150537634408","36.37021276595745","0","0"
"publicpolygonfeature:5:47632","ZIP Code 46131","country:us/state:in/zip:46131","46131","1617","1530","1177","85076","6.067000791347929","0","13324","5.89798","38560","1328","1885","336","959","2386","1360","24663","2.994116619094775","63.26746776726688","26.315048743649594","31","537"
"publicpolygonfeature:5:47634","ZIP Code 46149","country:us/state:in/zip:46149","46149","21","101","1237","88750","0","1.0736196319018405","758","-0.36883","36771","128","3","22","50","30","130","1589","3.039832285115304","68.53448275862068","33.95977011494253","0","19"
"publicpolygonfeature:5:47638","ZIP Code 46140","country:us/state:in/zip:46140","46140","2191","2169","1154","83056","5.615292712066906","0.05950609937518596","18602","9.73165","44383","1375","1186","1307","757","1860","1082","35270","2.693178957966272","66.93519062403848","25.479","3","651"
"publicpolygonfeature:5:47639","ZIP Code 46143","country:us/state:in/zip:46143","46143","3182","2352","1462","91496","3.840664331127546","0.680102327322643","24340","25.81466","44568","2262","1814","2198","1827","2522","1823","48586","2.9123227850047666","68.70246649018867","26.665922037305933","139","783"
"publicpolygonfeature:5:47640","ZIP Code 46144","country:us/state:in/zip:46144","46144","10","11",,"108333","0","0","110","-0.52085","35583","0","11","0","0","0","18","174","0","63.58381502890174","26.59090909090909","0","0"
"publicpolygonfeature:5:47642","ZIP Code 46147","country:us/state:in/zip:46147","46147","50","196","929","80707","0","0","1044","1.23586","40281","83","51","66","118","125","62","2013","3.210272873194221","62.268865567216395","27.67515923566879","0","0"
"publicpolygonfeature:5:47644","ZIP Code 46157","country:us/state:in/zip:46157","46157","17","316","821","86250","5.58659217877095","0","1712","13.38533","35815","142","468","37","34","287","95","3492","6.179775280898876","68.85002963841139","34.108122941822174","0","7"
"publicpolygonfeature:5:47645","ZIP Code 46158","country:us/state:in/zip:46158","46158","808","1078","1084","81096","5.555555555555555","0.7730325687492079","10056","3.38708","41861","1094","1114","779","1134","872","812","18619","4.204535802259407","57.97058678864788","30.018318746183596","28","321"
"publicpolygonfeature:5:47647","ZIP Code 46160","country:us/state:in/zip:46160","46160","181","488","915","76445","0","0","2813","2.30167","39203","143","436","88","504","269","63","4932","3.316645807259074","61.8421052631579","47.05350118017309","15","20"
