"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:34959","ZIP Code 08073","country:us/state:nj/zip:08073","08073","0","12",,,"0","0","16","14.5719",,"8","12","0","0","0","0","0",,"0",,"0","12"
"publicpolygonfeature:5:34960","ZIP Code 08074","country:us/state:nj/zip:08074","08074","0","0",,,"0","0","76","1.26353",,"0","0","0","0","0","0","160","0","100",,"0","0"
"publicpolygonfeature:5:34961","ZIP Code 08075","country:us/state:nj/zip:08075","08075","2083","2107","1451","94407","3.362045012503473","1.0878971442699963","11976","5.07622","45147","1109","1211","1158","806","1252","374","24681","6.005013673655424","71.49979732468586","27.965865552072447","277","480"
"publicpolygonfeature:5:34962","ZIP Code 08077","country:us/state:nj/zip:08077","08077","502","1472","1922","128271","3.881987577639751","0","7508","7.88007","56951","468","292","284","211","655","95","18479","6.497074986704485","68.06292189006751","28.05704738035565","206","198"
"publicpolygonfeature:5:34963","ZIP Code 08078","country:us/state:nj/zip:08078","08078","400","677","1407","86741","0","1.061120543293718","3549","-1.71473","44440","367","289","118","475","318","147","6336","6.217838765008576","70.62386432465173","26.88167625308135","141","271"
"publicpolygonfeature:5:34964","ZIP Code 08108","country:us/state:nj/zip:08108","08108","1312","1410","1756","108151","3.040540540540541","0.5932051051590869","9049","3.4116","59486","530","902","144","244","464","314","15982","5.893518936997197","72.20632236243007","25.354048199295967","749","835"
"publicpolygonfeature:5:34965","ZIP Code 08079","country:us/state:nj/zip:08079","08079","1155","660","1113","54641","4.6453546453546455","0.8089368258859784","5406","-1.79355","36791","463","1217","467","676","333","58","7457","5.955624756714675","60.32374519622685","29.248215519226342","110","803"
"publicpolygonfeature:5:34967","ZIP Code 08080","country:us/state:nj/zip:08080","08080","1061","2789","1750","122262","0.9630818619582664","0.6123106670963584","14545","1.98583","56641","949","809","620","1215","883","187","33294","3.3316953316953315","66.80235039227915","29.544","87","519"
"publicpolygonfeature:5:34968","ZIP Code 08081","country:us/state:nj/zip:08081","08081","1695","4404","1562","105800","5.33658876874782","0.7143325250671735","18569","0.36478","43305","1748","2390","488","1517","2227","847","40907","5.475243946512468","70.25423943626271","32.632940108892925","791","1123"
"publicpolygonfeature:5:34969","ZIP Code 08083","country:us/state:nj/zip:08083","08083","488","783","1185","96653","1.325178389398573","1.2568482114083144","4098","3.26824","50034","474","360","156","74","410","237","7877","7.425464091505719","66.21721919841661","24.492102065613608","119","277"
"publicpolygonfeature:5:34970","ZIP Code 08084","country:us/state:nj/zip:08084","08084","385","360","1190","98427","2.7744270205066344","0","2628","-0.92251","47681","472","207","252","324","121","90","5463","4.704704704704705","69.07519446845289","30.28182099721276","189","258"
"publicpolygonfeature:5:34971","ZIP Code 08085","country:us/state:nj/zip:08085","08085","636","1502","1811","134762","0","0","7464","13.61225","49188","976","1305","368","342","1669","194","17466","4.316925506712293","69.11042386756414","27.989217710484056","90","141"
"publicpolygonfeature:5:34972","ZIP Code 08086","country:us/state:nj/zip:08086","08086","562","727","1723","97413","2.293577981651376","0","4100","4.74462","51389","160","326","295","203","250","431","7336","3.8801769199839167","66.32027711164402","27.393223574325937","51","369"
"publicpolygonfeature:5:34973","ZIP Code 08087","country:us/state:nj/zip:08087","08087","1088","2576","1856","91677","1.9769357495881383","3.163939755119731","12972","3.63224","49877","797","1276","587","501","825","468","20428","3.3544452263664084","58.86766398158804","33.75584221349785","125","601"
"publicpolygonfeature:5:34974","ZIP Code 08088","country:us/state:nj/zip:08088","08088","140","2439","1784","110000","0","1.2504007694773966","10058","-1.91585","56427","647","701","406","356","499","383","21113","5.03987782114373","57.462106490478035","34.84988578266072","53","290"
"publicpolygonfeature:5:34975","ZIP Code 08089","country:us/state:nj/zip:08089","08089","23","345",,"115117","0","0","1548","-5.14382","47203","110","115","77","50","339","62","3454","5.896705978039853","66.29819358317606","32.54641909814324","74","50"
"publicpolygonfeature:5:34976","ZIP Code 08090","country:us/state:nj/zip:08090","08090","136","594",,"115701","3.180212014134275","1.1506276150627615","3276","1.46518","44919","139","769","308","57","264","224","8007","2.8577020943433156","68.41189073379753","25.629387557492134","77","116"
"publicpolygonfeature:5:34977","ZIP Code 08091","country:us/state:nj/zip:08091","08091","489","339","1372","75238","0","0","2494","9.52025","40163","450","197","76","65","92","102","4981","4.157617126900403","61.885560675883255","32.52485089463221","44","200"
"publicpolygonfeature:5:34979","ZIP Code 08093","country:us/state:nj/zip:08093","08093","1270","619","1220","64104","2.450719232818327","1.8174133558748946","4516","0.85808","40764","691","824","250","376","918","137","6235","7.5654152445961325","68.10433884297521","26.337847303292087","159","458"
"publicpolygonfeature:5:34980","ZIP Code 08109","country:us/state:nj/zip:08109","08109","1413","1736","1167","90242","3.9860681114551086","1.0456885456885456","9135","2.79814","40259","1447","2169","438","791","927","348","17713","8.803748205244464","68.55411075998549","24.92192347466391","195","599"
"publicpolygonfeature:5:34981","ZIP Code 08094","country:us/state:nj/zip:08094","08094","933","3799","1429","96699","8.577154308617233","0.48576339585980116","16380","1.74587","46206","1695","1564","750","893","1029","1215","34110","6.698753008094509","66.76867476902451","32.91494746107718","205","549"
"publicpolygonfeature:5:34982","ZIP Code 08095","country:us/state:nj/zip:08095","08095","0","0",,,"0","0","0","-2.14375",,"0","0","0","0","0","0","0",,,,"0","0"
"publicpolygonfeature:5:34983","ZIP Code 08096","country:us/state:nj/zip:08096","08096","1875","2577","1492","89013","5.4956343091936315","0.6205759720740812","14777","2.09514","45957","1474","1429","553","1163","1809","615","27967","5.610291490122007","67.29521076723373","25.629078238834335","341","1076"
"publicpolygonfeature:5:34984","ZIP Code 08097","country:us/state:nj/zip:08097","08097","26","191","1325","119042","0","0","1107","1.1067","52923","90","45","3","103","94","78","2642","2.1634615384615383","65.87490102929533","23.40618695359785","34","14"
