"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:60419","ZIP Code 80110","country:us/state:co/zip:80110","80110","2286","1364","1693","85900","7.881269191402252","0.636835930953578","10980","8.17696","49585","960","960","897","865","1688","373","17923","6.128838851508894","74.96631232220392","23.963845596230517","383","560"
"publicpolygonfeature:5:60420","ZIP Code 80103","country:us/state:co/zip:80103","80103","102","225","1860","102656","0","2.8083028083028085","1066","11.76842","37117","118","176","81","125","391","19","2293","10.891089108910892","63.8715060492282","42.47727272727273","0","47"
"publicpolygonfeature:5:60421","ZIP Code 80104","country:us/state:co/zip:80104","80104","1844","2424","1880","134335","1.1980033277870217","0.5489239348261741","14891","26.4629","59720","712","889","230","413","964","235","34805","3.8386041439476557","74.30268595041323","29.505370265686828","6","194"
"publicpolygonfeature:5:60422","ZIP Code 80105","country:us/state:co/zip:80105","80105","30","180","1031","79792","0","0","884","56.71596","38940","86","250","30","74","70","94","1573","1.098901098901099","68.14516129032258","44.95126705653021","0","9"
"publicpolygonfeature:5:60423","ZIP Code 80106","country:us/state:co/zip:80106","80106","34","510","1219","136852","7.291666666666667","0.7611241217798594","1885","13.28137","57492","47","84","52","76","247","46","3903","4.529750479846449","64.6712463199215","35.93123984840282","6","3"
"publicpolygonfeature:5:60424","ZIP Code 80107","country:us/state:co/zip:80107","80107","16","1345","1877","135262","4.571428571428571","1.2800917080626673","5565","13.21526","59816","207","185","224","272","170","47","13992","3.2421729983912884","67.18504425510795","43.47043277172118","0","98"
"publicpolygonfeature:5:60425","ZIP Code 80108","country:us/state:co/zip:80108","80108","1336","2463","2044","181049","5.724876441515651","0.5652335063009637","13593","41.98877","87899","1084","632","206","579","467","321","33302","2.7887268427276313","70.10728947459206","27.92883837998627","66","241"
"publicpolygonfeature:5:60426","ZIP Code 80111","country:us/state:co/zip:80111","80111","2309","1776","2093","135995","4.86993937023274","0.6233094202046336","13916","13.06691","89894","612","288","330","667","855","748","27813","2.457757296466974","70.76082322390606","21.738912553244802","230","521"
"publicpolygonfeature:5:60427","ZIP Code 80112","country:us/state:co/zip:80112","80112","3718","1919","2043","108874","2.8172464478196964","0.19499885294792385","17081","22.29611","63580","1121","385","471","633","922","610","31813","5.214791364375851","75.54914061981552","21.86503522432332","182","745"
"publicpolygonfeature:5:60428","ZIP Code 80113","country:us/state:co/zip:80113","80113","2715","1336","1664","96590","5.4310808388600105","0.2407566638005159","11735","11.44275","83684","896","652","484","551","839","400","18780","4.180774326512586","69.68889344472349","21.3034717916925","267","1160"
"publicpolygonfeature:5:60429","ZIP Code 80116","country:us/state:co/zip:80116","80116","40","283","1435","146000","0","0.39040713887339656","1964","12.32537","75026","146","0","169","18","47","13","4707","1.6469594594594592","54.51834862385321","41.71011793916822","20","8"
"publicpolygonfeature:5:60430","ZIP Code 80120","country:us/state:co/zip:80120","80120","2949","1965","1672","94296","5.584609637654091","0","14007","4.88152","56568","1246","775","618","1182","1251","1013","23196","3.7276853252647504","66.34306803594352","24.70880323177916","580","877"
"publicpolygonfeature:5:60431","ZIP Code 80121","country:us/state:co/zip:80121","80121","496","1676","2151","142056","8.102955195424213","0.4559748427672956","7497","2.46314","93252","451","255","139","227","320","308","16073","3.987796905643931","61.35165788244713","24.714036755386566","11","342"
"publicpolygonfeature:5:60432","ZIP Code 80122","country:us/state:co/zip:80122","80122","986","2251","2350","128691","6.1946902654867255","0.2157598499061914","13427","8.20236","65578","879","456","136","254","478","310","29443","5.3041018387553045","70.57604482480716","24.906110886280857","130","385"
"publicpolygonfeature:5:60433","ZIP Code 80117","country:us/state:co/zip:80117","80117","22","225","1217","115673","0","0","1068","10.71087","50606","207","89","43","49","43","3","2298","1.383399209486166","66.2303664921466","39.765758091993185","16","12"
"publicpolygonfeature:5:60434","ZIP Code 80118","country:us/state:co/zip:80118","80118","32","631",,"158155","8.51063829787234","2.4401689347724074","2270","13.75491","87487","110","32","48","30","74","49","5286","2.078239608801956","64.57469903295836","32.3511486169714","0","11"
"publicpolygonfeature:5:60435","ZIP Code 80125","country:us/state:co/zip:80125","80125","66","1079","3457","179983","0","3.296703296703297","5946","24.25611","80439","385","157","416","50","45","114","14372","3.5456187895212286","69.99130640954714","33.161843515541264","0","34"
"publicpolygonfeature:5:60436","ZIP Code 80126","country:us/state:co/zip:80126","80126","1465","2224","2550","169882","8.109897384971863","0.4270622611822881","16461","8.44516","74165","476","728","429","422","396","352","42036","4.150525733259546","72.29723943018642","23.9497168882324","79","245"
"publicpolygonfeature:5:60437","ZIP Code 80134","country:us/state:co/zip:80134","80134","2746","5054","2118","146778","4.73125201158674","0","29293","38.57819","64461","1632","901","610","755","2094","552","73613","2.5280778921296494","74.91741274476948","27.323734167510043","225","343"
"publicpolygonfeature:5:60438","ZIP Code 80135","country:us/state:co/zip:80135","80135","52","427","1992","136083","0","0","1907","16.26542","75216","234","57","76","2","42","34","3696","3.3217649975210706","54.30802369413031","33.884720327421554","11","41"
"publicpolygonfeature:5:60439","ZIP Code 80127","country:us/state:co/zip:80127","80127","1255","3096","2177","137040","6.669236700077101","0.48005409060175797","17566","4.90605","67830","896","585","560","348","672","363","39914","2.8172454504742905","68.41168784230865","27.49864056552474","286","222"
"publicpolygonfeature:5:60440","ZIP Code 80128","country:us/state:co/zip:80128","80128","977","2877","2108","121436","1.2163336229365769","0.3122175663462329","14678","5.76483","58152","999","789","533","604","888","620","32177","3.624358730761923","71.3879774026589","27.131775460280675","141","348"
"publicpolygonfeature:5:60441","ZIP Code 80129","country:us/state:co/zip:80129","80129","1833","1924","2421","141667","2.3125608568646543","0.5184331797235023","12929","12.68778","68770","539","461","193","11","564","334","27998","3.182757602598169","69.42721340530089","23.813014752466287","224","686"
"publicpolygonfeature:5:60442","ZIP Code 80130","country:us/state:co/zip:80130","80130","830","1714","2625","158741","4.489603024574669","0","9484","0.2717","69731","524","206","267","392","385","122","22767","4.000579794173068","71.46286648278681","25.099163131950018","80","63"
"publicpolygonfeature:5:60443","ZIP Code 80131","country:us/state:co/zip:80131","80131","16","38",,"107250","0","0","128","3.46814","48835","0","63","0","0","34","0","179","0","74.53703703703704","28.464285714285715","0","0"
"publicpolygonfeature:5:60446","ZIP Code 80204","country:us/state:co/zip:80204","80204","5102","1703","1811","84829","6.212459241462159","4.072803222437715","19011","12.55731","60663","2767","3260","1022","1186","1779","850","23244","5.450287417500532","77.39969694973318","24.272048530097994","1080","2717"
"publicpolygonfeature:5:60447","ZIP Code 80136","country:us/state:co/zip:80136","80136","115","568","1430","111528","13.526570048309178","0","2021","23.16433","40625","476","175","273","66","329","100","4711","7.016348773841961","65.04473052585644","31.722780935723655","0","0"
"publicpolygonfeature:5:60448","ZIP Code 80137","country:us/state:co/zip:80137","80137","11","127",,"134890","75","0","594","17.87584","44034","141","0","25","0","47","2","1270","7.727272727272727","61.92821956368755","38.458333333333336","0","0"
"publicpolygonfeature:5:60449","ZIP Code 80138","country:us/state:co/zip:80138","80138","1656","1938","2036","145013","5.4178470254957505","0","12775","16.68254","64516","1100","935","430","305","593","691","32732","3.684885556432518","69.63845521774856","27.75734494015234","157","285"
"publicpolygonfeature:5:60450","ZIP Code 80202","country:us/state:co/zip:80202","80202","3836","533","2309","114151","8.747514910536779","3.7599172128320113","14719","92.74469","118895","1269","592","462","630","352","71","15052","4.426695546229864","80.99780701754385","23.526350032530903","1168","2801"
"publicpolygonfeature:5:60451","ZIP Code 80203","country:us/state:co/zip:80203","80203","5408","1043","1641","77500","5.161388550548112","0","17163","21.37226","70801","1316","1127","715","410","900","285","17596","4.010299676765463","83.15803851932796","23.383419236481174","622","3282"
"publicpolygonfeature:5:60452","ZIP Code 80205","country:us/state:co/zip:80205","80205","4707","1436","1905","104836","5.377128953771289","2.197802197802198","19830","20.07213","67590","3191","2480","2064","591","1314","581","24078","5.331905781584583","79.27848658161021","24.716502426827475","1022","2892"
"publicpolygonfeature:5:60453","ZIP Code 80223","country:us/state:co/zip:80223","80223","2698","864","1677","79151","5.73424002940636","0.4873044370351372","9646","8.32122","49750","1266","1947","985","946","557","860","12673","5.1405756113791385","73.03350327749453","26.0347640562249","595","1271"
