"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:44564","ZIP Code 37048","country:us/state:tn/zip:37048","37048","129","349","1148","100446","7.331378299120235","0","2513","14.64992","52799","293","39","102","72","273","78","5501","2.9043280182232345","69.0337601862631","31.519210433556573","0","35"
"publicpolygonfeature:5:44565","ZIP Code 37049","country:us/state:tn/zip:37049","37049","79","262","1107","90048","10.42654028436019","0","1516","7.45641","35722","71","60","100","102","320","174","3301","3.7332214765100673","72.35204855842186","35.133136094674555","3","49"
"publicpolygonfeature:5:44566","ZIP Code 37118","country:us/state:tn/zip:37118","37118","0","63",,"74592","0","3.6553524804177546","480","9.89491","32089","0","150","22","116","0","0","766","7.07070707070707","63.52941176470588","39.703791469194314","0","0"
"publicpolygonfeature:5:44569","ZIP Code 37051","country:us/state:tn/zip:37051","37051","24","190","867","69545","0","0","1633","5.40686","32179","191","123","124","79","618","219","2375","4.457364341085271","51.08943089430894","39.7707100591716","0","17"
"publicpolygonfeature:5:44571","ZIP Code 37055","country:us/state:tn/zip:37055","37055","957","1598","1072","69821","3.5054773082942097","1.3593586615545485","12462","9.06281","38532","1777","2117","853","660","1224","681","21505","4.002677376171352","64.87190620929223","29.229869291592706","155","319"
"publicpolygonfeature:5:44572","ZIP Code 37057","country:us/state:tn/zip:37057","37057","0","26","1094","78940","0","0","489","34.09537","30128","5","0","99","107","58","22","725","6.126482213438735","57.76255707762557","33.76379690949227","0","54"
"publicpolygonfeature:5:44575","ZIP Code 37062","country:us/state:tn/zip:37062","37062","511","655","1389","91750","0","0","5121","16.0339","43395","396","894","152","549","766","91","10978","2.5193798449612403","65.91631115548697","35.97436327077748","22","93"
"publicpolygonfeature:5:44576","ZIP Code 37064","country:us/state:tn/zip:37064","37064","2835","3917","1916","127771","6.392845313017556","0.6668077900084673","25718","29.39109","63031","1716","1936","1197","1364","2320","1263","57175","2.517254216901973","65.41588609966279","26.235128565946017","0","769"
"publicpolygonfeature:5:44577","ZIP Code 37066","country:us/state:tn/zip:37066","37066","4675","3690","1391","81614","6.251869578223153","1.2912568635732817","27144","38.54569","46209","3869","3806","1649","3487","2975","1499","46075","2.9243937232524964","65.33519390662248","26.89433962264151","47","1145"
"publicpolygonfeature:5:44579","ZIP Code 37067","country:us/state:tn/zip:37067","37067","2852","1459","1938","111759","7.503143775324856","0","14654","34.64603","61554","648","776","269","479","601","845","27678","2.0577806196593618","67.94790844514601","23.16025749618838","44","348"
"publicpolygonfeature:5:44580","ZIP Code 37069","country:us/state:tn/zip:37069","37069","377","769","1974","157939","1.0787486515641855","0","7376","11.29576","81095","513","153","75","72","302","581","18513","1.6490445242021534","63.79257061623092","26.130911108029398","0","86"
"publicpolygonfeature:5:44581","ZIP Code 37072","country:us/state:tn/zip:37072","37072","2323","2097","1405","78123","7.335448057097542","0.834326579261025","14714","8.56546","42655","1529","1308","1571","995","2089","779","23716","5.772544514646754","66.51639031099565","26.29198286873544","0","460"
"publicpolygonfeature:5:44582","ZIP Code 37073","country:us/state:tn/zip:37073","37073","334","966","1140","89065","2.7563395810363835","1.1791956201305538","5780","7.09322","42895","450","375","333","235","891","527","12184","1.1682539682539683","66.01559225417051","32.678543764523624","0","84"
"publicpolygonfeature:5:44583","ZIP Code 37074","country:us/state:tn/zip:37074","37074","314","376","846","71914","14.101382488479263","0.6280843427545985","3514","47.88577","28608","329","625","308","428","316","128","6270","0.14934926392148495","51.20725445209221","35.38123844731978","0","111"
"publicpolygonfeature:5:44584","ZIP Code 37075","country:us/state:tn/zip:37075","37075","3221","4408","1656","101850","4.309026007139215","0.768606483028596","29730","20.85195","48803","2729","1819","761","1607","1689","1993","62381","4.364439371758926","68.79285056451889","29.872825065612545","41","821"
"publicpolygonfeature:5:44585","ZIP Code 37080","country:us/state:tn/zip:37080","37080","93","361","1050","87963","0","0","3307","1.62071","44905","559","481","92","58","355","123","5144","10.770975056689343","60.420584715335956","36.775923718712754","0","84"
"publicpolygonfeature:5:44586","ZIP Code 37082","country:us/state:tn/zip:37082","37082","117","286","1424","98361","0","2.0624303232998886","2262","1.70073","48717","129","68","170","170","175","45","4760","3.3223684210526314","68.02416648019691","31.335616438356166","0","16"
"publicpolygonfeature:5:44587","ZIP Code 37218","country:us/state:tn/zip:37218","37218","944","976","1381","61919","6.666666666666667","0","6667","0.67912","34407","1524","1229","726","1345","813","365","8486","7.84395390809385","60.4430645296635","23.34479111581174","125","516"
"publicpolygonfeature:5:44588","ZIP Code 37083","country:us/state:tn/zip:37083","37083","481","881","862","61843","7.701564380264742","0","6891","15.15357","27795","1065","1664","914","974","1204","695","10552","2.4614649300991753","63.019578313253014","32.70847099246729","8","265"
"publicpolygonfeature:5:44589","ZIP Code 37085","country:us/state:tn/zip:37085","37085","29","123","978","119405","0","0","2170","34.40596","50476","70","75","38","172","371","190","4937","3.4472239170225745","72.52212389380531","36.04774535809018","41","0"
"publicpolygonfeature:5:44590","ZIP Code 37087","country:us/state:tn/zip:37087","37087","2556","2640","1196","82143","5.215019255455712","0.8901490175392326","22164","25.42551","40360","3809","2703","2477","1804","2628","1651","39564","2.1104010113069736","63.89722682675507","29.252022401991287","45","784"
"publicpolygonfeature:5:44591","ZIP Code 37219","country:us/state:tn/zip:37219","37219","808","0","2225","105476","10.292249047013977","0","2279","56.73734","96400","78","0","25","108","13","99","2075","0","92.77210884353741","15.790940766550523","94","121"
"publicpolygonfeature:5:44592","ZIP Code 37090","country:us/state:tn/zip:37090","37090","632","1328","1493","84299","4.757894736842106","0","8461","35.95831","42723","937","506","421","470","713","515","16202","3.024372887386586","69.87817006464445","27.520113314447592","57","227"
