"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:43467","ZIP Code 32766","country:us/state:fl/zip:32766","32766","249","899","2175","147552","0","0","5081","5.37011","51941","417","541","118","193","200","236","14401","2.630285152409046","65.30530690537084","31.52349802031331","0","35"
"publicpolygonfeature:5:43468","ZIP Code 32767","country:us/state:fl/zip:32767","32767","113","112","971","71714","0","0","1230","9.76154","31944","106","320","142","107","384","0","2320","9.385783298826777","53.2329169728141","47.233050847457626","0","20"
"publicpolygonfeature:5:43470","ZIP Code 32771","country:us/state:fl/zip:32771","32771","5249","3400","1707","77868","6.566722972972973","1.7519846701341362","24872","14.75498","42361","2906","3113","2253","1974","4698","1561","45526","4.082367773308519","66.35315172002386","24.59286811676235","347","998"
"publicpolygonfeature:5:43471","ZIP Code 32773","country:us/state:fl/zip:32773","32773","3080","1583","1577","70442","6.06009736444519","1.3525816100923398","14053","17.77757","33049","1925","1879","1139","2316","3252","602","22012","3.5878363596587177","65.71100505938497","26.792755951511612","114","1091"
"publicpolygonfeature:5:43472","ZIP Code 32776","country:us/state:fl/zip:32776","32776","304","908","1514","100573","24.691358024691358","0.2680965147453083","4993","27.70036","40364","690","584","199","284","227","95","11074","9.959994481997517","70.66679664651978","31.829700018632384","0","156"
"publicpolygonfeature:5:43473","ZIP Code 32778","country:us/state:fl/zip:32778","32778","1275","2247","1514","63472","2.395704254440314","1.50153566147196","12278","27.63019","40226","984","1318","1547","1010","1382","942","16717","2.4918962722852513","45.99329109206113","30.73162111215834","0","538"
"publicpolygonfeature:5:43474","ZIP Code 32779","country:us/state:fl/zip:32779","32779","1295","2147","1981","121826","7.695614789337919","0.5580357142857143","11597","7.64292","62805","793","647","185","826","577","220","25597","4.503074786748662","63.224917539977454","24.60742807659001","0","261"
"publicpolygonfeature:5:43476","ZIP Code 32784","country:us/state:fl/zip:32784","32784","283","570","1020","72201","8.456973293768547","1.6963528413910092","4959","0.06426","39519","450","679","443","611","433","534","6842","4.26774483378257","54.18035779481563","32.7762982689747","2","148"
"publicpolygonfeature:5:43477","ZIP Code 32789","country:us/state:fl/zip:32789","32789","2087","2280","1742","106671","4.168504631671813","3.653703244983899","13236","7.08384","87213","1287","1028","619","593","649","251","21467","4.477296726504751","59.12020290216623","21.26464542651593","62","828"
"publicpolygonfeature:5:43478","ZIP Code 32792","country:us/state:fl/zip:32792","32792","7277","2818","1710","69200","8.090888155369617","0.8116735066119471","24573","10.99866","40273","4808","2848","2294","2197","3464","1777","34936","5.358310448541912","68.54412817758683","27.406856432346018","175","1869"
"publicpolygonfeature:5:43626","ZIP Code 33848","country:us/state:fl/zip:33848","33848","29","36",,"74750","0","0","415","39.78461","44158","0","72","55","13","0","0","490","0","64.23841059602648","22.746913580246915","18","18"
"publicpolygonfeature:5:43644","ZIP Code 33896","country:us/state:fl/zip:33896","33896","3243","1561","2078","74668","10.29170763684038","6.875525651808243","13665","155.57849","37908","2063","1105","606","1434","2714","406","18228","4.174414876563001","70.99931709537901","32.56670131670132","139","488"
"publicpolygonfeature:5:43785","ZIP Code 34705","country:us/state:fl/zip:34705","34705","89","134","1147","74063","0","1.5695067264573992","1138","3.74592","27603","55","296","151","112","415","163","1797","5.988455988455989","58.55513307984791","31.02087114337568","6","3"
"publicpolygonfeature:5:43786","ZIP Code 34711","country:us/state:fl/zip:34711","34711","3976","4714","1883","90245","12.629070691024621","0.5132416341613631","28404","35.50779","42018","2101","1601","1037","2231","4347","1023","57457","4.844949525479055","57.6934453898488","31.822906335541713","15","834"
"publicpolygonfeature:5:43787","ZIP Code 34714","country:us/state:fl/zip:34714","34714","2319","1495","1750","75392","16.75077323783168","3.0592734225621414","12437","87.39145","34314","1201","849","1112","1305","2259","1086","20365","4.032874617737003","69.87490539999109","30.016266775111834","12","226"
"publicpolygonfeature:5:43788","ZIP Code 34715","country:us/state:fl/zip:34715","34715","647","2151","2050","105262","6.530343007915568","0","9337","51.03305","37401","908","672","542","717","1014","575","21562","2.930571538166475","61.936616377265395","28.670368500757192","0","126"
