"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:43580","ZIP Code 33637","country:us/state:fl/zip:33637","33637","2158","641","1648","63323","3.9042277825711817","2.2209234365867916","8274","17.58097","36728","1303","971","1141","1113","1676","361","11093","3.044917257683215","72.75541795665634","26.0819774718398","136","260"
"publicpolygonfeature:5:43581","ZIP Code 33647","country:us/state:fl/zip:33647","33647","5573","3787","1904","109285","5.3668232743043","0.5120266730173851","28268","26.52878","51359","3401","3062","1658","903","2143","983","62317","3.8477655352609137","69.97214388885068","32.11589698046181","60","811"
"publicpolygonfeature:5:43582","ZIP Code 33701","country:us/state:fl/zip:33701","33701","3745","1303","1711","73542","12.70441951615083","2.0037718057520038","13642","28.20345","68785","1231","1380","616","511","807","362","12816","4.425298609751321","59.32076772784738","21.351293103448278","66","1777"
"publicpolygonfeature:5:43583","ZIP Code 33702","country:us/state:fl/zip:33702","33702","2386","2980","1465","67463","11.26624006205158","1.3530391340549544","16105","0.10351","44991","1876","2220","1025","1179","1318","778","22587","5.07162450472417","62.54018684519082","23.98815931108719","58","880"
"publicpolygonfeature:5:43584","ZIP Code 33703","country:us/state:fl/zip:33703","33703","1185","2271","1833","95224","7.924203273040482","1.7292006525285482","12346","1.54915","70029","947","415","819","763","840","427","20720","3.3328684981174175","67.7628159697614","24.35288367546432","58","477"
"publicpolygonfeature:5:43585","ZIP Code 33704","country:us/state:fl/zip:33704","33704","1401","1263","1495","107889","8.440430705105939","1.2916907653749758","8879","3.50742","82215","494","462","465","360","313","526","13509","2.7719722802771973","64.6845694799659","23.071661237785015","148","297"
"publicpolygonfeature:5:43586","ZIP Code 33712","country:us/state:fl/zip:33712","33712","3262","1652","1623","60450","5.465139642354832","1.5901346746714264","13026","6.57517","36879","1141","4532","1670","1165","1435","1330","15627","5.301204819277109","60.93420207396532","26.762108123847423","480","1170"
"publicpolygonfeature:5:43587","ZIP Code 33713","country:us/state:fl/zip:33713","33713","2318","2270","1497","74707","6.042845594179466","2.0913646877409406","16485","4.36721","47652","1902","1355","1299","1456","1941","805","22741","3.382631390409908","71.56855575868373","26.245082612116445","322","809"
"publicpolygonfeature:5:43588","ZIP Code 33714","country:us/state:fl/zip:33714","33714","1589","1645","1373","47487","8.947528055808311","1.4991671293725708","9828","7.07405","28627","991","1881","1401","1304","2191","738","10552","8.03507698582645","60.165441176470594","25.47341359418109","60","797"
"publicpolygonfeature:5:43589","ZIP Code 33715","country:us/state:fl/zip:33715","33715","254","1446","2680","102782","18.763326226012794","3.3049315775884325","7069","18.12961","77885","255","173","219","128","139","63","7055","3.0918460139436195","45.80672035545682","27.00728155339806","0","83"
"publicpolygonfeature:5:43590","ZIP Code 33716","country:us/state:fl/zip:33716","33716","4059","501","1809","75226","6.413831567205801","0","11702","17.51655","49921","1429","982","461","605","774","327","14118","5.476451259583789","82.45432013372529","23.96665708536936","155","485"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","0",,,"0","0","0","62.08458","21346","0","0","0","0","0","0","0",,"0",,"0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","2567","1604","1462","62886","6.4904320378772935","0.7250221043324492","11901","4.91925","32802","4165","1568","1096","1738","2180","830","15742","4.189072561906658","66.63288238663905","23.503296703296705","1509","1003"
