"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:59988","ZIP Code 78645","country:us/state:tx/zip:78645","78645","288","1705","1608","113008","2.9806259314456036","0.7909429280397022","7984","39.0121","65813","857","258","74","142","238","95","13549","5.072562050725621","54.965118005046754","35.374493927125506","0","266"
"publicpolygonfeature:5:59990","ZIP Code 78648","country:us/state:tx/zip:78648","78648","461","357","1038","57621","3.897338403041825","3.2271762208067942","3509","7.11674","31099","444","239","424","420","766","83","5231","4.129405576012625","58.35763622409823","27.93713450292398","0","268"
"publicpolygonfeature:5:59991","ZIP Code 78650","country:us/state:tx/zip:78650","78650","6","203","1375","85170","42.857142857142854","1.2228260869565217","886","27.20574","33166","132","62","40","602","30","38","1498","7.7894736842105265","53.37078651685393","34.93141289437586","0","35"
"publicpolygonfeature:5:59992","ZIP Code 78652","country:us/state:tx/zip:78652","78652","113","281","2666","133368","0","5.35194880744619","1970","121.16267","52340","399","152","63","176","52","0","4359","3.902439024390244","69.7617890131259","29.806421152030218","56","20"
"publicpolygonfeature:5:59993","ZIP Code 78653","country:us/state:tx/zip:78653","78653","1517","3650","1595","93900","10.166425470332852","1.335801078297256","15406","105.2455","38737","1911","3411","527","715","2993","661","30824","5.29682010629673","73.06288832637496","34.10376242309513","6","393"
"publicpolygonfeature:5:59995","ZIP Code 78654","country:us/state:tx/zip:78654","78654","1126","1129","1387","74130","1.1976047904191618","0.5704099821746881","10090","12.04942","44210","918","835","1750","1051","1466","492","13948","3.07631630842043","60.87635054021609","27.134603930911258","44","297"
"publicpolygonfeature:5:59996","ZIP Code 78655","country:us/state:tx/zip:78655","78655","257","102","1093","55952","1.6359918200409","0.11013215859030838","1433","5.96695","29805","259","356","27","1036","118","16","1918","12.995169082125605","71.10958433527998","33.44707923655292","0","14"
"publicpolygonfeature:5:59997","ZIP Code 78660","country:us/state:tx/zip:78660","78660","7401","6507","1863","113205","2.895445641527914","1.472941637545315","47531","60.68201","47198","3727","3816","3085","2335","4206","3023","104115","4.49261440365312","76.1832819169167","28.173352999016714","115","820"
"publicpolygonfeature:5:59998","ZIP Code 78661","country:us/state:tx/zip:78661","78661","20","82",,"82896","28.57142857142857","0","241","13.58732","26002","15","229","0","18","0","0","573","4.336734693877551","64.26229508196721","36.78666666666667","0","0"
"publicpolygonfeature:5:59999","ZIP Code 78662","country:us/state:tx/zip:78662","78662","0","158",,"94005","0","0","1454","30.52815","45566","0","93","60","184","162","276","2240","4.614485981308411","64.02393418100225","45.17437452615618","0","0"
"publicpolygonfeature:5:60002","ZIP Code 78664","country:us/state:tx/zip:78664","78664","5292","2574","1692","87417","2.2474904503864264","0.7715927879694513","24497","15.31746","43876","2371","3894","1439","2725","2764","1800","46646","4.401862940785096","74.99401961566063","25.643676069153777","27","736"
"publicpolygonfeature:5:60003","ZIP Code 78666","country:us/state:tx/zip:78666","78666","12445","2871","1319","54737","4.884069470157806","1.7032925252832485","36580","33.76773","29465","12009","7347","4179","4979","4979","3880","43873","5.216533491170957","65.44024914421023","25.484135277632642","557","2560"
"publicpolygonfeature:5:60004","ZIP Code 78669","country:us/state:tx/zip:78669","78669","101","1018","2306","128000","16.966067864271455","1.2714558169103625","6183","53.89103","73015","264","464","140","200","657","132","10727","2.652388797364086","60.675729708116755","33.874765854963876","0","39"
"publicpolygonfeature:5:60005","ZIP Code 78676","country:us/state:tx/zip:78676","78676","762","1711","1589","87344","2.711426726920594","0","7576","22.1692","52706","542","1906","403","269","491","117","11929","11.18615449556775","53.00566825775657","29.933211900425015","0","227"
"publicpolygonfeature:5:60007","ZIP Code 78681","country:us/state:tx/zip:78681","78681","2271","2524","1963","137819","3.149321266968326","0.6414111044297455","20781","16.72562","59301","1026","2076","596","1272","1234","1374","48827","3.003544956493716","71.0868720129885","23.613526570048307","26","698"
"publicpolygonfeature:5:60008","ZIP Code 78717","country:us/state:tx/zip:78717","78717","2944","1256","1867","145325","4.189980481457384","0.11724856696195936","15361","60.31632","73886","340","1511","422","430","489","176","33894","2.405280766796275","76.99644920977512","27.66921244394619","130","543"
"publicpolygonfeature:5:60009","ZIP Code 78719","country:us/state:tx/zip:78719","78719","68","160","1656","56202","0","1.4285714285714286","657","5.62923","24213","279","289","0","134","32","174","868","0.5249343832020997","50.56403450564034","34.56845238095238","0","13"
"publicpolygonfeature:5:60010","ZIP Code 78721","country:us/state:tx/zip:78721","78721","1251","661","1482","84573","4.675425038639877","1.6942626107046592","5341","2.44956","57366","1982","820","231","541","179","123","6981","6.79427235534775","77.92178262846748","22.767194458189014","217","507"
"publicpolygonfeature:5:60011","ZIP Code 78722","country:us/state:tx/zip:78722","78722","683","550","2034","105046","5.737704918032787","0","3498","18.16208","68637","184","275","163","58","111","11","5739","5.1743282256273595","78.9446002805049","21.99828104856038","88","162"
"publicpolygonfeature:5:60012","ZIP Code 78723","country:us/state:tx/zip:78723","78723","3831","1997","1724","100329","3.894374791967158","0","17744","21.84437","55797","2687","1982","533","1795","2203","921","27846","5.965746488794963","75.10415977779247","26.073951123039976","613","1408"
"publicpolygonfeature:5:60013","ZIP Code 78724","country:us/state:tx/zip:78724","78724","2352","1623","1649","77926","4.98049116364471","1.4411027568922306","10819","34.33363","34533","2403","1747","1248","2829","2109","199","19271","6.419934941385871","70.03302028388867","27.602009032860924","348","737"
"publicpolygonfeature:5:60014","ZIP Code 78725","country:us/state:tx/zip:78725","78725","278","568","2232","105795","0","1.0672991402312482","4398","65.4279","49595","557","301","25","1018","225","278","8342","1.66015625","81.71454628362973","32.94337507008036","31","174"
"publicpolygonfeature:5:60015","ZIP Code 78726","country:us/state:tx/zip:78726","78726","2364","466","1738","90885","2.4893135529293438","0","6585","22.41012","64177","1129","864","46","261","950","250","10740","1.8281754092484166","71.11658735554045","28.2160014781966","9","203"
"publicpolygonfeature:5:60016","ZIP Code 78727","country:us/state:tx/zip:78727","78727","2963","1394","1882","110379","6.105074493110788","0.6134969325153374","15077","15.26138","66553","1038","657","621","958","1423","370","24765","5.409263959390863","75.84456082836924","22.453775704164507","61","551"
"publicpolygonfeature:5:60017","ZIP Code 78728","country:us/state:tx/zip:78728","78728","4749","826","1632","75243","6.138711264141663","0","14128","25.91519","47745","1428","1728","909","519","1458","1234","19397","2.821548438477729","79.21563330181458","23.055439418011538","79","596"
"publicpolygonfeature:5:60018","ZIP Code 78729","country:us/state:tx/zip:78729","78729","3994","1153","1678","86438","4.864121814528921","5.555555555555555","15466","19.5366","56393","1127","833","701","1309","1369","819","23966","3.5891968727789623","77.96865104496517","24.78951984213988","34","689"
