Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Household Income (2020-2024),Per Capita Income (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Total Population (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),region_HighCost,region_Midwest,region_South,urban_Rural,urban_SemiRural,urban_Urban,poverty_rate_pct,rent,city,geoid,sample_weight
-0.09545732906559382,-0.122731460509437,-0.12373806564042726,-0.12885447973604094,-0.12932078411756784,-0.137996454853681,-0.1543585891691344,-0.16063957713135932,-0.16224278664016697,-0.15759514340561792,-0.1442337749182652,-0.13367277766722807,-1.361584334075519,-1.0420752612193114,-0.599443926031687,-2.064519716687481,2.070170776268313,-0.5790195390567453,-0.14878101861574233,-0.0659377552690835,-0.14888348714416966,-0.14458516100884064,-0.13807711279417104,-0.14013593917462291,-0.13845952909828502,-0.1478241570847024,-0.15113597792020464,-0.15067410415696586,1.3756684856199188,-0.1090929170706487,-0.12584633344452334,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,1.449706298409561,-1.3901321996369742,0.6699498006529652,722.0,Louisville,40050,12.0
-0.07300439110765594,-0.07011707245803728,-0.04882204165855393,-0.10781225592333182,-0.09836202765412892,-0.13696006056231194,-0.14605654923656664,-0.16208560400196198,-0.15732283912088174,-0.15759514340561792,-0.12201544057254538,-0.10184388769317863,-0.6483667510259563,-0.6330077252423092,0.6784009516709412,-0.9474435153112373,-1.0165348263427136,-0.5790195390567453,-0.12693266603407116,-0.06186557519499827,-0.12545412776079598,-0.13691224780336106,-0.10852502612754551,-0.06468623130456624,-0.10364645759449718,-0.13355217200348987,-0.13162139184000798,-0.12830551633420448,-0.03399089314856765,-0.09594918000078054,-0.11388370305090655,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.6966187717814968,1312.0,Philadelphia,19021,2.0
-0.05107226872090736,-0.1048132478603535,-0.10744030930417371,-0.1258484477627968,-0.1302685011521629,-0.1282449267485266,-0.1516922405776528,-0.15919355026075666,-0.14754768023388085,-0.14760636930208046,-0.1285622794221129,-0.12278516610405249,1.6382572981145602,2.8637180632536015,0.36017937790708343,-2.3283513529397006,-0.3987800307341634,-0.5790195390567453,-0.13658121075670795,-0.045262938446749286,-0.13572935056425106,-0.14342594390585453,-0.1420841753930355,-0.1386444914609125,-0.15080741487193972,-0.1467263120784553,-0.1523949834737657,-0.13502211267775566,0.2694970742037346,-0.06495592345331364,-0.10384207899787054,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.8687683829592867,3388.0,Philadelphia,19041,6.0
-0.09632535501757594,-0.12093963924452864,-0.12863409943691495,-0.10997939525287995,-0.1191215436500209,-0.13158965377976314,-0.13860289294674305,-0.14666131738220034,-0.14981344553881482,-0.15418434249221488,-0.1401420006372855,-0.13302415399963463,-0.1410264084443088,-0.36983941682261406,-0.17554575473797382,0.44042886637535633,-1.0165348263427136,-0.5790195390567453,-0.13951552473228138,-0.048628544944905226,-0.1349857083133103,-0.11952399125856913,-0.14228452852297874,-0.12294042435772629,-0.12332341105315987,-0.14227715073734853,-0.14207113793456488,-0.1348673127620272,-0.7555783930462271,-0.1090929170706487,-0.11947208513259615,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,1.449706298409561,-1.3901321996369742,0.030650837513789508,971.0,Columbus,43830,4.0
-0.09754059135035094,-0.12012517503320666,-0.08953289802112968,-0.06041482155450529,-0.0817995442400151,-0.09201823538203525,-0.12957366703468032,-0.1511065110955344,-0.15719336681774265,-0.13664308065185643,-0.1146502468667819,-0.11657691099994387,-0.5024857840567032,-0.16118290771004465,0.22859668734860866,0.7933234086187216,-0.8728730443361717,-0.331565754884078,-0.11807190511275825,-0.056794239220875266,-0.120733079445695,-0.12509927351578812,-0.12395221713317375,-0.14294337016513667,-0.12388105750745396,-0.10344810630587152,-0.13489480627926678,-0.1184112217205609,-1.6042640809002124,-0.10600981825179073,-0.11571739092146095,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,1.449706298409561,-1.3901321996369742,-0.60529363259156,1314.0,Louisville,40242,2.0
-0.09563093425599024,-0.11719310387244755,-0.09442893181761737,-0.10270899234084756,-0.09935487407132376,-0.12485309088586423,-0.12448336517821541,-0.10076335337825684,-0.11446750678184467,-0.12299987699824427,-0.11166325164166671,-0.08799113936386163,-0.5432754220038363,-1.0058867557969338,0.3241533454262183,-0.21560165301487658,-0.09665078404342194,-0.23777018053375543,-0.1178767660060083,-0.011289772815102767,-0.10381136117117622,-0.0994308948068096,-0.08713732950610636,-0.09205868346207517,-0.05266163891618093,-0.07403741640167241,-0.06048757806380726,-0.11153552546362215,1.2829780446918542,-0.08118275934203976,-0.10480258216816095,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.26410610296618986,1578.0,Miami,33170,2.0
-0.10078122157108424,-0.12159121061358623,-0.11059255024163839,-0.0999126835285274,-0.05702351319274403,0.05364227138674408,0.08597637705395826,-0.08159010820508092,-0.08345889018003384,-0.103265957427841,-0.025654156255473213,-0.07659389491900549,-0.3544800655562766,-0.6246248182900369,0.30525802663375573,-0.21129383463259405,1.7672908560884195,-0.06198163741114326,-0.05426864457984617,-0.0276598721191909,-0.04098130509791733,0.022176499377877974,-0.03760001812764426,0.009096564414872901,-0.03449829726203077,0.022341818883600904,-0.050541434190674764,-0.06282945197872826,-0.3513684923689848,-0.07939780739427989,-0.08463201559206254,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.7082899988277308,1783.0,Orlando,32817,2.0
-0.09869795928632712,-0.11719310387244755,-0.10375151671777888,-0.01958871289463111,-0.01257107133197534,0.05962509297782913,-0.08563951410685829,-0.10793993118050704,-0.1116191161127848,-0.14711911202873718,-0.0724231362870713,-0.04953702192796493,-0.24049832881161481,0.3649246679557862,-0.25848126469052823,0.0965910886645539,0.5319330210642239,0.14051405492727576,-0.06520366193216787,-0.046799245835318644,-0.06950199109561558,-0.10274294367248424,-0.10481849322359588,-0.10153376305505904,-0.03736619331268606,-0.05768530394020218,-0.0881857002421509,-0.06402485132796464,0.0007391629968335307,-0.10584754989290347,-0.09598341669549454,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,1.449706298409561,-1.3901321996369742,-0.684935979199603,1574.0,Tampa,33618,2.0
-0.09262177762245218,-0.11360946134263085,-0.12554892745556656,-0.12438038563632871,0.020599024878852058,0.16830516707730322,-0.07558010805717764,-0.05673986865102049,-0.1355714921935155,-0.05600200191354182,-0.011905794671381389,-0.037259502505660555,-0.3597080726132429,-0.6805108646385187,0.36231183012910106,1.3796058844804795,0.05962233072241992,-0.06533998120376276,-0.04734481997738471,-0.03936525755661962,-0.02996552569601505,-0.041966846987354416,0.0030215789683443735,-0.02625951962190947,-0.010838154844124634,-0.021283074785692475,-0.0343002625497369,-0.03161146897349036,0.16227626408040813,0.048307391049994736,-0.07747190104989773,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.14731313594324247,1871.0,Denver,80017,2.0
0.20111820452830198,-0.07581832193729111,-0.07940548564757295,0.014945700937522738,-0.08559041237839538,-0.10421942272133469,-0.09691089678903055,-0.07452064350435683,-0.03885568174861913,-0.12129447654154277,-0.025081307856136055,-0.07066362138672264,0.22935133214761638,1.932940542143108,-0.5164893375414571,1.4690816365926058,-0.1876246808766851,1.484732526935465,-0.04450446186802422,-0.018460655347122146,-0.0799561817436954,-0.10831822592970324,-0.10451796352868103,-0.10767501834680784,-0.10420410404879127,-0.11003517634335423,-0.12394145796328543,-0.06824314903156496,-1.2178058024733516,-0.007188387689448621,-0.03721808636772733,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.6398622437400361,1764.0,Denver,80206,2.0
-0.0798907303267142,-0.09894910553883526,-0.12735978927070585,-0.1331887583951372,-0.12742535004837768,-0.09781262164741684,0.09827793987374843,0.19090562207737471,0.12434415635819729,0.012457644991190512,-0.09648276905923199,-0.038788401150702236,1.353680379222259,0.5404618233716734,-0.7172356567957676,0.6227911699607104,0.828029912844522,-0.1283845691965881,-0.02553983164165796,0.00642310286108713,-0.004882256576109272,-0.09727806304412107,-0.0966541031784095,-0.0636334446831236,-0.11647232604326112,-0.12777404039166293,-0.07169272749050082,0.03281969595081881,0.08061905163426908,-0.1090929170706487,-0.08882330215332974,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.9269065252823915,1656.0,Indianapolis,46037,4.0
-0.08706641152976652,-0.061157966133495535,0.08813276673086895,0.04060183429056011,-0.005214981968213617,-0.09244221486486805,-0.11818108668925888,-0.14018097473986993,-0.12372477645628922,-0.14224653929530426,-0.10073821431145089,-0.037815465649312076,0.05126360512689148,0.9417877676823694,-0.4776703444567066,0.33939954112883614,0.46426758207984903,0.32411108380231207,-0.06595530886187141,-0.05764089477240966,-0.07723772189689541,-0.10130772249735856,-0.1252044241953189,-0.07521409751899276,-0.09050193402899379,-0.1014257602417321,-0.09863544633670782,-0.06734444952080812,-0.7425273905953786,-0.09968135225518755,-0.08952184991354094,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.6340292660366451,1833.0,Tampa,33703,2.0
-0.10095482676148067,-0.12484906745887413,-0.12393927250877608,-0.11913730661322842,-0.09461628889834842,-0.07501194723729743,-0.06927782956822111,0.0988954678664355,-0.05963598640244224,-0.11276747425803518,-0.10544375473457755,-0.04300445499005958,0.22633194839279092,-0.3197710162825398,-0.1292758913201531,0.35140722804208874,-0.7203293217816908,-0.2008636021233688,-0.07540148710343418,-0.020397125469706175,-0.06005989446541363,-0.07718496659236153,-0.1074731721953436,-0.11636050797370971,-0.10085822532302677,-0.1051815457894196,-0.04613491475321101,-0.045504761410118964,0.4557730262390916,-0.10633435496956525,-0.10314353123765935,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.6956105219766001,2040.0,Tampa,34639,2.0
-0.09765632814394855,-0.12484906745887413,-0.11361065326687053,-0.11228635002304406,-0.07480448993705151,-0.11854050747479812,-0.10739449466008326,-0.15742618408557565,-0.15900597906168984,-0.1554024856755731,-0.1484073846848645,-0.11282415978029613,1.858224996104994,1.5160856062650878,-1.0595206288833758,-0.23297282922594387,2.0201160908205664,-0.5790195390567453,-0.12816854704348754,-0.06279506538773316,-0.12316457361059668,-0.15065725059591084,-0.14554026688455612,-0.14031140361153002,-0.13837986531910013,-0.13615233122881198,-0.14811436459165805,-0.114868023649443,0.016506201608096738,-0.09594918000078054,-0.12802929519518336,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-1.4525031249250462,2025.0,Philadelphia,18954,2.0
-0.09904516966711997,-0.11800756808376953,-0.1297072027347753,-0.11340487354797213,-0.10725251602628266,0.0037069100753255504,0.12088130406971756,0.2792739308364258,0.25815378165244146,0.14913331016398354,0.14247684894998305,-0.0712659147923451,-0.6754293757914291,-0.41917488560729843,-0.5852328530540142,1.3186254382320066,0.941532110784641,0.004807728631492488,0.02543483946602543,0.01538928181499548,-0.0009017648594555074,0.05960265156000152,-0.027432096783025654,-0.053193310687150636,-0.01976049811282998,0.006625300899431633,0.035574545672902746,-0.00198448510212823,-1.0600608659355986,-0.07436748826877479,0.06145178476210469,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.044317848932169036,1569.0,Charlotte,28262,2.0
-0.09429996112961764,-0.10986292597054975,-0.12293323816703203,-0.12682715584710885,-0.12309292931880024,-0.130930130139801,-0.14545056092032083,-0.15185630280621729,-0.10864125314058584,-0.13152687928175186,-0.14505212977446114,-0.11509434261687315,-0.6139793249293328,-0.7481696273079512,-0.33539483071317483,-0.5811838778778862,0.16304845862743336,0.639206799966257,-0.13668239399724497,-0.028587247094564006,-0.13547941271227512,-0.13542182581380746,-0.11924391857950799,-0.13908315255318027,-0.13575096060599945,-0.12494275590186772,-0.13967902738279886,-0.13658301182801758,1.7287790520677087,-0.1090929170706487,-0.12820393213523615,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,1.449706298409561,-1.3901321996369742,0.07385143611471272,1214.0,SanAntonio,78052,4.0
0.04979234689941662,0.20826679497181444,0.020728465834017825,-0.010500709254590623,-0.034458821892861445,-0.055979979341247356,-0.07461052675118433,-0.11474161312741582,-0.12307741494059381,-0.14663185475539386,-0.030727956363888052,-0.016966847762380128,0.8268538285191914,-0.04272281274514795,0.15016865862795492,0.3489214325024063,1.2399655197367438,-0.06318532353137639,-0.03997289816683075,-0.05312122113280558,-0.015367303749124383,-0.049584559378406105,-0.06314504219540532,-0.05898363710508522,-0.04342064053073611,-0.048093605464569464,-0.060613478619163365,0.0017995128379006055,0.3474132065221054,0.3971843626576065,-0.02464422668392573,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.4897140541929086,2177.0,SanFrancisco,94014,2.0
-0.08052728269150111,-0.1188220322950915,-0.12621961701672924,-0.13004291098127702,-0.13017824238696338,-0.130930130139801,-0.13175522497316527,-0.15067805868942993,-0.1534386700267092,-0.1456573402087073,-0.14599323785908647,-0.1292714027799869,-0.575006908686493,-0.4151437609526538,1.308867497502996,-0.6391491895920994,-1.0165348263427136,-0.5790195390567453,-0.14080922473629037,-0.0765460479681962,-0.1430454326264108,-0.14662759114267335,-0.13517199240999428,-0.13145044954772106,-0.14323935584937716,-0.1278318217077812,-0.13099188906322745,-0.144559507485692,1.2890583180484743,-0.1090929170706487,-0.12637024426468174,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,1.449706298409561,-1.3901321996369742,-0.14014449524775768,679.0,Columbus,43135,12.0
-0.08081662467549515,-0.0305341117877892,0.03783104964366662,0.10862204615024774,0.18428329556820033,0.0467172731671417,-0.07951903211277549,-0.09021271287793377,-0.10313868025717474,-0.1139856174413934,-0.028722986966207995,0.00652259505689653,-0.5399205511651413,-0.08990529449837441,0.06906698074584734,-1.618977991434819,-0.061237644380219086,0.3861597221993003,0.003983992472178231,-0.0516811675063341,-0.03741120516290306,-0.026897024648534756,-0.09214615775468696,-0.024504875252838385,-0.031152418536266265,-0.021051949521219398,-0.0832755785832627,-0.033942067704735394,-0.6575502146412453,-0.09919454717852576,-0.03363802909664493,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.19668651781272029,1691.0,Tampa,34698,2.0
-0.07827041521634756,-0.10758242617884822,-0.09255100104636182,-0.0997728680879114,-0.07949794572742708,-0.09074629693353686,-0.029585594854119823,0.00859912327991423,0.06394532694381422,-0.01702142004607857,-0.12271104220031193,-0.0704783003388388,2.356479230165176,1.4977623123803399,-0.7319908229278065,0.6172144242309233,-0.6156298150507813,-0.12378905286584412,-0.05722464067839183,0.02387066659614476,-0.04176506083127396,-0.1280801174948953,-0.11784144666990543,-0.11372854142010308,-0.1338390299055626,-0.11309758609762251,-0.14446324848633094,-0.009143981204569152,-0.9984685665531068,-0.1090929170706487,-0.11405833999095935,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-1.1777462835343215,1795.0,Indianapolis,46077,4.0
-0.09782993333434498,-0.11572706829206798,-0.029237906472603156,0.4759172086484994,0.24033398875710868,-0.041564676924932195,-0.1269073184431987,-0.10906461874653134,-0.11886956508857355,-0.12592342063830403,-0.049059105142677153,0.024684057749512805,0.013661094476518641,1.457405257599182,-0.05879090805252811,-1.1547181465748177,0.43578560677428785,0.8545712165560321,0.013950541665074218,-0.050614415627809814,-0.06899594408667666,-0.09258599381774865,-0.09860754619535593,-0.09425198892341403,-0.09799032927237147,-0.09957675812594748,-0.10279016466345936,-0.057063155117843406,-0.3619052329321971,-0.0889716405686283,-0.04638652572049933,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.5421356630830649,1851.0,Miami,33308,2.0
0.12797255097460747,0.4757368419699517,0.055805529882826915,-0.00875301624689053,-0.09556400593294348,-0.08349153689395342,-0.1299372600244278,-0.1051014339900648,-0.06837536686433046,-0.09668798423770658,0.003929371796010089,-0.05792279934470866,0.35404069831911295,1.51319968747824,-0.14808559182984762,1.2718503189663957,-0.3860337275286405,-0.35233926608768146,-0.02609633946461154,-0.033758134750327476,-0.04039811677664015,-0.052620604171941206,-0.05057288329146801,-0.08749660810249035,-0.00932454303961212,-0.08750046305722918,-0.0763510480386768,-0.031684568933695464,-0.8882732118153808,-0.052623528177881775,-0.03180434122609053,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.2781709801987064,1639.0,Denver,80220,2.0
-0.06953228729972741,-0.1048132478603535,-0.12756099613905464,-0.13808229881669745,-0.13667687348132954,-0.140116352267845,-0.13969367191598553,-0.15062450213866688,-0.15699915836303402,-0.1510171702154835,-0.14235155874901453,-0.1335337868813152,-0.9076703096000888,0.17335463039074445,-0.5565168445799904,-0.6722198577556748,0.003603676082820296,0.17864314453044422,-0.14373631133753972,-0.054518742969314145,-0.1463409094895009,-0.1401690958546078,-0.14253496993540776,-0.13759170483946984,-0.1367069259562179,-0.13436111042914564,-0.13955312682744275,-0.1483951053976303,-0.3751027257344013,-0.1090929170706487,-0.12768002131507775,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,1.449706298409561,-1.3901321996369742,0.03144936835462068,1010.0,Charlotte,28032,4.0
-0.07549273217000473,0.0789298782138845,0.10201604064693678,0.007815113466106355,-0.0858160592913942,-0.10139289283578269,-0.12327138854572377,-0.14735755254212013,-0.12087638578722937,-0.1268979351849906,-0.11595961463669541,-0.030726935567755215,3.9454858456560613,3.332244687886612,-0.09164044679661817,-0.3213613116829183,-0.40003724379292116,0.14238152497103707,-0.07527139436560087,-0.045265417572474397,-0.06749940262731458,-0.12278083930981587,-0.1310146649636724,-0.13276643282452436,-0.1286608842585461,-0.14175711889228412,-0.13338399961499348,-0.04148856359649745,0.21402385914646274,0.09812377722838395,-0.10506453757824015,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-1.2040850251451654,2968.0,SanFrancisco,94549,6.0
-0.025320832145437382,0.004976527825848995,0.10946069477584273,-0.09208301885403099,-0.07778302918863601,-0.1099667001552904,-0.10678850634383744,-0.1290412121811532,-0.0552986642472829,-0.07110697738718383,-0.07205487660178313,-0.08901040512722275,0.39703895956838686,0.8512706958917137,-0.8172479248550891,1.5265266053521787,-0.39465714720157763,0.320554567805505,-0.06842707088070421,-0.03770790514870127,-0.08684027245676093,-0.12382965478394618,-0.10972714490720485,-0.08065349506311312,-0.10436343160716101,-0.10269694919633401,-0.11575792186513843,-0.07790524377161587,-0.9972106724311587,-0.0923792761052608,-0.08402078630187775,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.5851719289002455,1919.0,Orlando,32803,2.0
0.2205619858527018,0.16151654924193296,0.04433673838694478,0.03130410748959561,-0.04709504902079569,-0.1098253736610128,-0.10739449466008326,-0.09690728172331643,-0.0937519382795911,-0.11374198880472176,-0.006340981649248983,-0.060841605848879134,-1.0063873840286883,-0.6724028070945177,-0.017777462233809146,0.029918630683102403,-0.324026065302057,0.1565891133649956,-0.021391318779640338,-0.0663737402326124,-0.03868557964273097,0.03233344923261357,0.0829624778156907,0.026643008105583756,0.007086195472470924,0.009514366705345102,-0.06376099250306605,-0.06280365199277352,-1.1337317166373466,-0.05846518909782318,-0.010585953009675325,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,1.3541729462744772,1111.0,Indianapolis,46203,2.0
-0.10107056355507828,-0.11670442534565437,-0.12186013486917172,-0.13437718964037323,-0.13108083003895868,-0.14119985539063992,-0.14114804387497548,-0.15030316283408848,-0.1564812691504777,-0.14492645429869236,-0.14660700400123344,-0.1324681908559831,-1.0483232695123756,-0.6712117929920091,-0.6084697997694145,-2.346248109135061,-1.0165348263427136,-0.5790195390567453,-0.1463670755915021,-0.05455126727928579,-0.1487446327819608,-0.14309473901928707,-0.13757622996931299,-0.14276790572822956,-0.14371733852448637,-0.1381746772929514,-0.14295244182205766,-0.1508289040726943,1.5516644882356634,-0.1090929170706487,-0.13064884929597534,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,1.449706298409561,-1.3901321996369742,0.557846118105554,819.0,Nashville,37137,12.0
-0.09389488235202598,-0.12142831777132182,-0.13024375438370545,-0.1392707300619335,-0.13509734509033777,-0.14313131747910043,-0.14732912470068288,-0.15533747860581626,-0.09025618609483581,-0.04771862826670588,-0.10810340801721437,-0.14303149058536196,-0.9229349719161509,-0.43772722066560593,0.3273924047978049,2.4102807247993314,1.4439163469641583,-0.5790195390567453,-0.1391686107647259,0.045490348739564104,-0.14721723479766344,-0.14546837403968724,-0.1277088383196092,-0.1459262655925575,-0.1498514495217213,-0.14684187471069182,-0.14735896125952141,-0.1484295053789033,-1.035960931657944,-0.0961114483596678,-0.10943046107956014,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.7227342732302988,1518.0,Nashville,37228,2.0
-0.09892943287352235,-0.12484906745887413,-0.13024375438370545,-0.13311885067482918,-0.12814742016997394,-0.11364118900650799,-0.07151998633833065,0.08979085423671508,0.17069524088198965,0.1544931401707597,-0.01652949960888846,-0.07070995164869359,-0.5234257695415577,-0.5296185394976178,-0.21842371944489727,0.7700359477495752,0.90668507732422,3.0119447341298735,-0.05642240212841978,0.2926876366182691,-0.07271106968888684,-0.03970361359581007,-0.09064350928011279,-0.09390106004959982,-0.03704753819594658,0.006856426163904711,-0.10127935799918608,-0.07806004368734432,0.8534161569868878,-0.08653761518531938,-0.08856134674325054,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,-0.02902287243093452,2078.0,Orlando,33896,2.0
-0.06854852455414766,-0.05806300213047202,-0.052577903201065035,-0.08991587952448286,-0.08671864694338952,-0.08000548336843928,-0.08030681692389505,-0.05609719004186376,-0.0467534922401033,-0.06891431965713903,-0.09869232717096103,-0.07325811605709638,-0.42381406288930606,-0.3431790242203055,0.03844648853331328,-0.15286046392249367,-0.8452900834592438,-0.32073321107212055,-0.07667350498447094,-0.0184131198171636,-0.07556838389789566,-0.05140618625452716,-0.0815775301501819,-0.09179548680671451,-0.04557156256872758,-0.07114835059575894,-0.08591949024574097,-0.07603474478989707,-0.151674917704796,-0.1090929170706487,-0.10130984336710494,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,1.449706298409561,-1.3901321996369742,0.0213270190977842,1234.0,Charlotte,28120,4.0
0.14724272710861086,-0.006425971132658682,-0.0366825606015091,-0.07132042592255387,-0.08265700250941065,-0.11637350122920825,-0.12018084813287008,-0.1562479399687883,-0.1533091977235701,-0.10399684333785594,-0.039607106553614026,-0.12700121994340985,-0.6672378994936156,-0.3251305797438286,-0.018370820098969613,1.9329553704613387,-0.4930427000980318,0.2980429997707568,-0.07993305080462765,-0.06212090240041198,-0.09084544939336293,-0.017733689453501556,-0.04531361363045838,-0.07030109328559372,-0.09695470014296818,-0.08391802145789648,-0.027753433671219314,-0.10205833062291356,-1.5799620287263634,0.031593750084606825,-0.03817858953801773,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,1.2423283102167941,1183.0,Columbus,43202,2.0
-0.10141777393587113,-0.11556417544980359,-0.12346978981596218,-0.14024943814624555,-0.13288600534294928,-0.12937553870274743,-0.1336337887535273,-0.0941758976344003,-0.07866841496388771,-0.11252384562136353,-0.11145866292761772,-0.13274617242780887,-0.29342141629202806,0.11985061224727989,0.6201572650726646,1.320784417129584,-0.33396528046811547,-0.5790195390567453,-0.1274964012313488,0.2373195477460981,-0.13149892099562135,-0.14248753006058004,-0.12365168743825891,-0.14706678443245372,-0.14762086370454497,-0.14401059022089663,-0.13653151349889617,-0.12738531683515203,-1.423249697278627,-0.10519847645735443,-0.12488583027423295,-0.9473536781987172,2.021283153243401,-0.702414580846841,-0.13767014415645012,1.449706298409561,-1.3901321996369742,-0.6697503348724932,1484.0,Columbus,43240,2.0
-0.08914967381452364,-0.08265982131239573,0.04011139415161979,0.031234199769287607,0.0668115126610116,-0.061962800932332404,-0.10636431452246536,-0.12352488745255787,-0.13906724437827078,-0.11520376062475163,-0.0328556789899975,-0.04912004957022629,-0.9386749076010281,-0.5359858841225678,0.4788877938682446,-1.0212148571332442,0.6094199081041047,0.6425677470945824,-0.05435537307173504,-0.06169094466915056,-0.0769168140375683,-0.04218765024506606,-0.06690166338184075,-0.021434247606963986,-0.06094667195140733,-0.09501203415260419,-0.0881857002421509,-0.0814355418497564,-1.0352244999843399,-0.07939780739427989,0.006877740995604678,-0.9473536781987172,-0.4947352370672933,1.4236606517968144,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.618886507339329,1604.0,Tampa,33770,2.0
-0.06050481739911322,-0.09438810595543219,-0.11401306700356816,-0.1055752088734757,-0.12607146857038473,-0.13752536653942232,-0.15732793191873892,-0.15533747860581626,-0.15518654611908683,-0.14395193975200576,-0.1260253793679055,-0.13784250124461445,-0.26647062055451176,-0.37542802145746224,-0.17940474193444098,2.1750766756004944,-0.2851713712382619,-0.5790195390567453,-0.13755690629045775,-0.04123117494526517,-0.1393179644142265,-0.1336553997521143,-0.11673950445521769,-0.13917088477163383,-0.14817851015883904,-0.13343660937125332,-0.13753871794174502,-0.14068950959248067,-1.571832440859356,-0.09951908389630029,-0.11440761387106495,1.0555719822626157,-0.4947352370672933,-0.702414580846841,-0.13767014415645012,-0.6897948923151376,0.7193560441669825,0.6266423399795247,1192.0,Philadelphia,19405,2.0
