"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:42833","ZIP Code 33545","country:us/state:fl/zip:33545","33545","22","289","219","116","474","248","675","238","774","1121","50","147","64","18","47","632","473","266","2071","697","1148","71","1488","3267","1681","390","221","88","2693","142","1286","78","238","18","5308","1933","3005","1099","1145","50"
"publicpolygonfeature:5:42913","ZIP Code 33810","country:us/state:fl/zip:33810","33810","0","208","192","99","508","31","360","132","773","277","137","45","131","0","87","1581","1343","447","3629","1854","1114","233","1689","5329","1760","524","1449","152","1659","149","863","154","68","0","6511","4162","4500","2191","3827","0"
"publicpolygonfeature:5:43513","ZIP Code 33556","country:us/state:fl/zip:33556","33556","52","286","251","169","321","235","1105","401","1552","769","115","92","138","0","12","1051","940","315","1161","450","1049","196","2077","2915","847","411","381","119","3663","217","1241","248","117","0","6940","1325","2274","565","761","59"
"publicpolygonfeature:5:43528","ZIP Code 33511","country:us/state:fl/zip:33511","33511","40","405","358","155","268","155","1423","129","1257","658","431","112","48","0","85","2233","1149","555","3507","2254","1770","418","2252","5246","2194","1284","1160","240","3359","630","1054","235","161","0","9503","3869","5762","2187","2835","191"
"publicpolygonfeature:5:43532","ZIP Code 33523","country:us/state:fl/zip:33523","33523","13","31","80","14","6","79","31","9","156","183","51","26","30","0","531","838","384","255","1341","594","147","111","740","1286","733","324","489","0","348","81","185","36","59","0","2021","1464","1878","1509","901","0"
"publicpolygonfeature:5:43533","ZIP Code 33525","country:us/state:fl/zip:33525","33525","0","44","44","59","113","77","221","0","174","134","7","20","34","0","52","655","495","236","647","571","337","150","677","1985","545","420","523","0","427","21","376","26","77","0","2896","1438","1324","879","756","0"
"publicpolygonfeature:5:43534","ZIP Code 33527","country:us/state:fl/zip:33527","33527","486","38","32","45","141","49","300","17","281","118","5","82","22","36","768","1027","341","49","690","427","218","121","556","960","547","208","215","0","706","94","358","460","21","13","2182","793","977","1444","731","0"
"publicpolygonfeature:5:43535","ZIP Code 33534","country:us/state:fl/zip:33534","33534","0","116","148","0","31","9","240","49","511","53","0","52","32","0","107","817","396","332","784","573","531","62","910","1577","845","230","252","74","782","45","265","149","0","0","2188","1372","2068","849","957","56"
"publicpolygonfeature:5:43537","ZIP Code 33558","country:us/state:fl/zip:33558","33558","1","297","179","79","316","103","1060","246","1479","526","73","160","43","0","24","898","663","266","1262","443","964","195","1335","3292","726","457","655","33","3241","113","894","142","172","0","6452","1296","2338","546","562","19"
"publicpolygonfeature:5:43538","ZIP Code 33547","country:us/state:fl/zip:33547","33547","235","16","265","98","167","59","755","62","1017","358","72","11","39","18","388","400","950","414","1827","634","829","74","1240","2131","684","536","293","320","1960","100","803","243","48","18","5096","1394","2019","722","1197","292"
