"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:60393","ZIP Code 80007","country:us/state:co/zip:80007","80007","12","68","125","14","308","38","211","231","1049","335","104","86","29","0","147","671","576","124","790","157","894","75","982","1449","768","502","217","0","1955","79","534","0","42","0","4284","943","1475","447","203","0"
"publicpolygonfeature:5:60394","ZIP Code 80216","country:us/state:co/zip:80216","80216","16","18","194","22","73","42","541","63","744","213","80","31","140","0","108","851","862","134","776","464","446","111","1144","1500","599","63","427","0","1512","151","363","71","80","0","3024","1328","968","852","1313","0"
"publicpolygonfeature:5:60395","ZIP Code 80010","country:us/state:co/zip:80010","80010","0","77","88","37","202","53","162","40","573","494","48","36","190","0","215","3421","918","478","2358","1019","636","103","2443","3134","2310","80","944","56","889","363","551","109","88","0","4524","4577","2336","3641","2981","56"
"publicpolygonfeature:5:60396","ZIP Code 80011","country:us/state:co/zip:80011","80011","0","147","8","44","138","28","372","142","598","293","102","76","84","51","282","3754","1571","816","2540","2430","1177","450","3101","4555","2499","677","1050","254","900","385","560","161","26","51","5982","5487","4738","4413","4348","188"
"publicpolygonfeature:5:60397","ZIP Code 80012","country:us/state:co/zip:80012","80012","0","101","149","176","218","120","633","211","933","681","213","198","169","0","102","2755","987","422","2914","2309","1144","300","2583","4465","2267","804","1036","233","1991","259","1329","49","174","0","5937","4978","4338","3226","3745","97"
"publicpolygonfeature:5:60398","ZIP Code 80013","country:us/state:co/zip:80013","80013","29","213","342","112","415","241","1189","468","1646","1082","368","561","333","0","116","3357","1801","632","3580","2619","1793","1087","3511","7562","2957","1304","1937","235","3987","887","1613","150","362","0","11929","5670","6710","3987","4095","100"
"publicpolygonfeature:5:60399","ZIP Code 80014","country:us/state:co/zip:80014","80014","48","91","161","122","57","58","732","264","963","939","116","76","135","36","57","1204","686","407","1615","1570","938","511","2172","4024","1430","754","747","79","2721","90","751","105","95","36","6550","3009","3367","1152","2043","73"
"publicpolygonfeature:5:60400","ZIP Code 80016","country:us/state:co/zip:80016","80016","151","560","730","303","468","129","1669","630","3208","1853","286","326","241","27","153","1638","1333","699","2661","1998","2355","592","2634","6645","2530","1043","904","120","7880","286","1918","78","392","27","12393","3865","5084","1090","2753","120"
"publicpolygonfeature:5:60401","ZIP Code 80017","country:us/state:co/zip:80017","80017","0","284","178","23","108","65","276","104","670","330","103","115","98","96","150","1958","1377","589","2263","1549","1030","219","2751","3215","1885","732","775","525","1539","169","330","198","118","96","5303","4012","3828","2145","3509","221"
"publicpolygonfeature:5:60402","ZIP Code 80018","country:us/state:co/zip:80018","80018","12","8","93","16","37","54","431","149","414","342","143","181","62","51","120","728","429","112","821","990","714","203","993","2165","650","718","331","262","1330","150","299","79","84","51","4220","1379","1860","558","997","222"
