"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:43787","ZIP Code 34714","country:us/state:fl/zip:34714","34714","13","131","64","140","281","305","357","46","556","309","99","14","160","0","31","648","421","147","1556","274","381","152","1177","1933","4914","318","343","0","1105","183","653","152","382","0","3580","4496","2774","363","1082","0"
"publicpolygonfeature:5:43788","ZIP Code 34715","country:us/state:fl/zip:34715","34715","0","558","79","114","110","52","304","52","635","280","113","336","0","0","24","971","577","280","1197","469","401","123","711","2276","1978","642","236","20","1680","111","616","127","99","0","3799","1762","2247","1010","1067","20"
"publicpolygonfeature:5:43789","ZIP Code 34731","country:us/state:fl/zip:34731","34731","0","121","0","0","22","23","98","0","64","18","0","9","0","0","0","602","153","89","921","330","230","98","327","1091","425","210","214","0","174","0","158","0","23","0","1422","789","1262","728","489","0"
"publicpolygonfeature:5:43790","ZIP Code 34734","country:us/state:fl/zip:34734","34734","0","0","27","0","0","0","0","21","32","0","59","0","0","0","0","216","30","14","128","52","99","47","359","321","354","11","100","0","132","0","7","0","0","0","774","312","400","145","100","0"
"publicpolygonfeature:5:43791","ZIP Code 34736","country:us/state:fl/zip:34736","34736","0","305","123","34","55","67","227","31","585","377","263","0","71","0","152","771","395","454","1668","614","315","101","811","3336","1665","577","824","138","1387","80","366","268","37","0","4125","2129","3488","1086","855","138"
"publicpolygonfeature:5:43792","ZIP Code 34739","country:us/state:fl/zip:34739","34739","0","0","11","0","20","0","0","0","0","0","13","0","15","0","79","141","0","0","166","0","95","0","19","54","0","0","0","0","0","0","44","15","0","0","152","0","130","141","131","0"
"publicpolygonfeature:5:43793","ZIP Code 34741","country:us/state:fl/zip:34741","34741","26","73","158","0","217","341","275","166","992","370","270","91","343","0","107","3008","1088","336","3710","2370","897","210","2984","2954","5616","478","952","42","1471","615","932","113","191","0","5110","5765","6463","3650","3751","13"
"publicpolygonfeature:5:43794","ZIP Code 34743","country:us/state:fl/zip:34743","34743","0","354","25","27","328","143","201","0","364","228","127","74","41","0","58","1508","761","457","2801","2066","1093","275","1793","3513","3164","435","752","17","588","59","718","417","130","0","4186","3705","5358","2245","3182","17"
"publicpolygonfeature:5:43795","ZIP Code 34744","country:us/state:fl/zip:34744","34744","0","86","253","0","375","181","766","195","936","931","272","192","16","0","126","3348","1461","620","4872","3137","1747","275","2586","5148","4144","1147","1717","38","2450","438","1207","0","108","0","9005","5175","7748","3926","4512","0"
"publicpolygonfeature:5:43796","ZIP Code 34746","country:us/state:fl/zip:34746","34746","0","246","171","0","428","173","481","107","789","627","328","86","173","10","191","1990","815","632","3169","1767","1122","34","2939","4325","5719","670","1564","28","2062","339","921","80","207","10","7821","5931","5591","2407","3187","28"
"publicpolygonfeature:5:43797","ZIP Code 34747","country:us/state:fl/zip:34747","34747","0","196","148","63","215","88","948","219","900","434","290","19","114","0","7","784","485","69","1283","528","736","309","1174","1439","4975","333","460","0","1976","329","1106","137","86","0","4905","3138","2819","663","1057","0"
"publicpolygonfeature:5:43798","ZIP Code 34748","country:us/state:fl/zip:34748","34748","18","58","30","132","150","110","356","46","302","311","278","72","45","0","220","1076","767","41","1919","979","594","135","1226","3111","1236","618","517","26","705","93","451","313","346","0","3867","2536","2407","1555","2074","26"
"publicpolygonfeature:5:43799","ZIP Code 34753","country:us/state:fl/zip:34753","34753","0","30","56","0","16","0","30","0","171","134","0","1","30","0","14","807","182","35","556","132","14","13","343","785","337","242","50","10","241","60","36","50","81","0","912","487","807","766","538","10"
"publicpolygonfeature:5:43800","ZIP Code 34759","country:us/state:fl/zip:34759","34759","0","0","137","63","344","70","363","59","308","425","234","102","236","0","9","1280","738","302","1928","1655","720","172","1192","2303","3261","414","700","0","945","336","729","154","177","0","3409","3097","3485","1593","3090","0"
"publicpolygonfeature:5:43801","ZIP Code 34760","country:us/state:fl/zip:34760","34760","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","44","33","0","40","0","34","0","42","37","22","0","14","0","0","0","50","0","0","0","139","14","40","24","49","0"
"publicpolygonfeature:5:43802","ZIP Code 34761","country:us/state:fl/zip:34761","34761","10","248","357","86","125","95","660","82","1148","772","274","49","84","0","82","2372","1284","420","2354","785","927","561","2661","4641","3148","902","917","142","2318","344","959","127","242","0","7727","4588","3949","3033","1757","142"
"publicpolygonfeature:5:43803","ZIP Code 34762","country:us/state:fl/zip:34762","34762","0","0","0","0","48","0","12","18","66","37","0","0","0","0","0","0","53","0","0","0","0","0","21","7","45","18","0","0","164","0","17","0","0","0","59","45","0","0","40","0"
"publicpolygonfeature:5:43804","ZIP Code 34769","country:us/state:fl/zip:34769","34769","0","137","47","60","384","129","220","26","245","257","24","155","7","0","40","1058","804","369","1530","1060","416","85","1018","2617","1964","607","516","0","729","112","712","48","90","0","3908","2534","2296","1291","2055","0"
"publicpolygonfeature:5:43805","ZIP Code 34771","country:us/state:fl/zip:34771","34771","0","131","291","21","349","35","737","223","538","492","151","38","32","0","90","1248","1142","369","2074","1762","500","125","568","3068","1830","883","746","0","1830","198","981","29","0","0","5961","1947","3602","1014","1881","0"
"publicpolygonfeature:5:43807","ZIP Code 34772","country:us/state:fl/zip:34772","34772","13","128","77","27","222","138","347","48","444","470","115","61","98","0","65","1606","898","230","1475","1395","593","112","1631","2818","2064","510","773","37","1285","76","619","78","130","0","4784","2663","3416","1560","1781","3"
"publicpolygonfeature:5:43808","ZIP Code 34773","country:us/state:fl/zip:34773","34773","0","0","46","0","113","0","31","0","131","12","88","33","0","0","0","71","160","84","82","179","63","0","174","337","282","30","26","0","266","0","188","0","0","0","531","198","382","98","279","0"
"publicpolygonfeature:5:43811","ZIP Code 34786","country:us/state:fl/zip:34786","34786","0","200","319","36","256","520","1010","164","1752","431","664","11","270","0","15","860","720","305","1270","852","1172","258","1969","3096","4346","291","497","0","3669","275","1255","22","412","0","8487","2379","3210","615","960","0"
"publicpolygonfeature:5:43812","ZIP Code 34787","country:us/state:fl/zip:34787","34787","0","610","739","289","945","567","1783","286","4131","1978","1557","155","394","83","134","3325","1150","832","4584","1494","2764","1031","4289","6370","8794","1280","1358","33","9043","693","2861","484","408","28","17104","6625","7713","2261","3725","10"
"publicpolygonfeature:5:43813","ZIP Code 34788","country:us/state:fl/zip:34788","34788","0","78","156","30","86","0","115","79","488","113","75","0","27","0","166","986","331","117","857","301","318","20","624","1140","787","134","927","0","521","123","566","0","37","0","1691","1553","1697","995","772","0"
"publicpolygonfeature:5:43814","ZIP Code 34797","country:us/state:fl/zip:34797","34797","0","0","0","0","37","0","21","0","77","0","0","0","0","0","18","22","0","0","0","0","59","0","45","53","0","32","25","0","98","17","20","0","0","0","179","14","32","29","0","0"
"publicpolygonfeature:5:6695185","ZIP Code 32816","country:us/state:fl/zip:32816","32816","0","9","0","0","16","0","0","0","12","63","17","0","12","0","18","2","5","0","105","0","71","28","47","342","471","0","65","0","50","41","12","12","14","0","467","344","240","39","64","0"
"publicpolygonfeature:5:6696728","ZIP Code 32768","country:us/state:fl/zip:32768","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702949","ZIP Code 34729","country:us/state:fl/zip:34729","34729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928539","Orlando-Kissimmee-Sanford, FL Area","country:us/state:fl/msa:orlando-kissimmee-sanford","36740","855","12385","12853","5555","19615","10868","35934","9341","68697","34605","16148","5799","8578","363","4988","91941","53454","25334","140638","81783","62518","15037","135116","237402","192374","40847","53697","2190","141564","15660","64605","9762","9818","187","420420","231199","250683","99116","134509","1392"
